Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.003967,8.29882,[26  9] ; [55 63],[18.52941176 16.47058824] ; [62.47058824 55.52941176],0
n2,1,0.004013,8.277785,[14  1] ; [30 27],[9.16666667 5.83333333] ; [34.83333333 22.16666667],0
v3,1,0.006496,7.407392,[16 18] ; [26 87],[ 9.71428571 24.28571429] ; [32.28571429 80.71428571],0
p7,1,0.025119,5.015674,[17 17] ; [34 82],[11.56 22.44] ; [39.44 76.56],0
v4,1,0.025878,4.964176,[33  2] ; [90 26],[28.50993377  6.49006623] ; [94.49006623 21.50993377],0
u3,1,0.042754,4.105114,[ 3 13] ; [21 23],[6.4 9.6] ; [17.6 26.4],0
b1,1,0.047089,3.942208,[12 23] ; [63 55],[17.15686275 17.84313725] ; [57.84313725 60.15686275],0
v1,1,0.052507,3.759531,[17 18] ; [36 81],[12.20394737 22.79605263] ; [40.79605263 76.20394737],0
u1,1,0.096198,2.767473,[ 2 33] ; [20 98],[ 5.03267974 29.96732026] ; [ 16.96732026 101.03267974],0
a2,1,0.096749,2.758328,[ 4 31] ; [29 89],[ 7.54901961 27.45098039] ; [25.45098039 92.54901961],0
r3,1,0.114072,2.49688,[30  5] ; [85 32],[26.48026316  8.51973684] ; [88.51973684 28.48026316],0
p6,1,0.123156,2.376713,[ 9 26] ; [ 17 100],[ 5.98684211 29.01315789] ; [20.01315789 96.98684211],0
r2,1,0.138066,2.199381,[32  2] ; [96 18],[29.40540541  4.59459459] ; [98.59459459 15.40540541],0
a4,1,0.138067,2.199369,[10 24] ; [51 66],[13.73509934 20.26490066] ; [47.26490066 69.73509934],0
d2,1,0.170633,1.877376,[12 23] ; [55 61],[15.52980132 19.47019868] ; [51.47019868 64.52980132],0
a6,1,0.171867,1.866587,[17 18] ; [72 45],[20.49342105 14.50657895] ; [68.50657895 48.49342105],0
v2,1,0.173784,1.849991,[16 17] ; [40 73],[12.65753425 20.34246575] ; [43.34246575 69.65753425],0
p10,1,0.1757,1.833628,[21 14] ; [53 60],[17.5 17.5] ; [56.5 56.5],0
s4,1,0.195839,1.673138,[ 4 31] ; [25 93],[ 6.63398693 28.36601307] ; [22.36601307 95.63398693],0
r4,1,0.20632,1.59706,[26  9] ; [74 44],[22.87581699 12.12418301] ; [77.12418301 40.87581699],0
p4,1,0.268843,1.222641,[12 22] ; [30 87],[ 9.45695364 24.54304636] ; [32.54304636 84.45695364],0
s2,1,0.269414,1.219728,[17 18] ; [45 73],[14.18300654 20.81699346] ; [47.81699346 70.18300654],0
d5,1,0.278621,1.173805,[22 13] ; [84 32],[24.56953642 10.43046358] ; [81.43046358 34.56953642],0
a3,1,0.294344,1.099647,[18 16] ; [73 43],[20.62666667 13.37333333] ; [70.37333333 45.62666667],0
s3,1,0.335279,0.9284,[18 16] ; [51 66],[15.53642384 18.46357616] ; [53.46357616 63.53642384],0
u4,1,0.357952,0.845066,[ 1 34] ; [  1 117],[ 0.45751634 34.54248366] ; [  1.54248366 116.45751634],0
r1,1,0.381028,0.767381,[25  9] ; [76 40],[22.89333333 11.10666667] ; [78.10666667 37.89333333],0
p9,1,0.399819,0.70887,[21 13] ; [60 52],[18.8630137 15.1369863] ; [62.1369863 49.8630137],0
n6,1,0.429194,0.625002,[24 11] ; [71 45],[22.01986755 12.98013245] ; [72.98013245 43.01986755],0
p1,1,0.441363,0.592736,[ 3 32] ; [  6 112],[ 2.05882353 32.94117647] ; [  6.94117647 111.05882353],0
u2,1,0.471857,0.517624,[ 6 11] ; [20 24],[7.24590164 9.75409836] ; [18.75409836 25.24590164],0
a8,1,0.475678,0.508756,[ 2 28] ; [12 96],[ 3.04347826 26.95652174] ; [10.95652174 97.04347826],0
s5,1,0.479166,0.50076,[ 7 28] ; [29 83],[ 8.57142857 26.42857143] ; [27.42857143 84.57142857],0
d4,1,0.508111,0.437955,[23 12] ; [83 33],[24.56953642 10.43046358] ; [81.43046358 34.56953642],0
b3,1,0.510541,0.432959,[ 4 10] ; [25 41],[5.075 8.925] ; [23.925 42.075],0
b2,1,0.510541,0.432959,[ 4 10] ; [25 41],[5.075 8.925] ; [23.925 42.075],0
n4,1,0.53079,0.392879,[22 13] ; [66 50],[20.39735099 14.60264901] ; [67.60264901 48.39735099],0
n1,1,0.532884,0.388889,[6 8] ; [19 37],[5. 9.] ; [20. 36.],0
p5,1,0.533831,0.387093,[ 2 33] ; [  4 114],[ 1.37254902 33.62745098] ; [  4.62745098 113.37254902],0
d3,1,0.565309,0.330595,[22 13] ; [66 49],[20.53333333 14.46666667] ; [67.46666667 47.53333333],0
s1,1,0.577392,0.310469,[ 2 33] ; [ 10 106],[ 2.78145695 32.21854305] ; [  9.21854305 106.78145695],0
s7,1,0.581944,0.303102,[14 21] ; [38 71],[12.63888889 22.36111111] ; [39.36111111 69.63888889],0
b5,1,0.615355,0.252451,[20 15] ; [73 45],[21.2745098 13.7254902] ; [71.7254902 46.2745098],0
n5,1,0.640668,0.217869,[20 15] ; [72 45],[21.18421053 13.81578947] ; [70.81578947 46.18421053],0
n3,1,0.664513,0.188087,[9 6] ; [29 25],[8.26086957 6.73913043] ; [29.73913043 24.26086957],0
s8,1,0.772492,0.083589,[ 9 26] ; [33 84],[ 9.67105263 25.32894737] ; [32.32894737 84.67105263],0
a5,1,0.818053,0.052923,[20 15] ; [70 48],[20.58823529 14.41176471] ; [69.41176471 48.58823529],0
s6,1,0.859602,0.031287,[17 17] ; [56 60],[16.54666667 17.45333333] ; [56.45333333 59.54666667],0
a7,1,0.941875,0.005316,[23 12] ; [77 39],[23.17880795 11.82119205] ; [76.82119205 39.17880795],0
b4,1,0.951841,0.003648,[18 17] ; [60 58],[17.84313725 17.15686275] ; [60.15686275 57.84313725],0
d1,1,0.969608,0.001452,[15 20] ; [51 67],[15.09803922 19.90196078] ; [50.90196078 67.09803922],0
