Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000154,14.316962,[13 40] ; [38 26],[23.1025641 29.8974359] ; [27.8974359 36.1025641],1
a5,1,0.023227,5.151444,[26 28] ; [44 20],[32.03389831 21.96610169] ; [37.96610169 26.03389831],0
a8,1,0.028702,4.78539,[ 1 50] ; [ 8 52],[ 4.13513514 46.86486486] ; [ 4.86486486 55.13513514],0
s1,1,0.030362,4.688683,[ 6 48] ; [ 1 62],[ 3.23076923 50.76923077] ; [ 3.76923077 59.23076923],0
n2,1,0.045549,3.998195,[ 9 12] ; [18  7],[12.32608696  8.67391304] ; [14.67391304 10.32608696],0
a3,1,0.074377,3.183673,[30 24] ; [45 18],[34.61538462 19.38461538] ; [40.38461538 22.61538462],0
a6,1,0.097029,2.753714,[30 24] ; [45 19],[34.3220339 19.6779661] ; [40.6779661 23.3220339],0
a1,1,0.140242,2.175301,[ 2 52] ; [ 7 57],[ 4.11864407 49.88135593] ; [ 4.88135593 59.11864407],0
d2,1,0.146675,2.106494,[19 35] ; [31 33],[22.88135593 31.11864407] ; [27.11864407 36.88135593],0
a2,1,0.17547,1.835582,[ 6 48] ; [13 51],[ 8.69491525 45.30508475] ; [10.30508475 53.69491525],0
n3,1,0.190137,1.716559,[15  6] ; [12 11],[12.88636364  8.11363636] ; [14.11363636  8.88636364],0
p11,1,0.211997,1.557739,[25 29] ; [37 27],[28.37288136 25.62711864] ; [33.62711864 30.37288136],0
n1,1,0.233444,1.419755,[ 6 15] ; [11 13],[ 7.93333333 13.06666667] ; [ 9.06666667 14.93333333],0
u3,1,0.258014,1.279381,[13 11] ; [ 7 12],[11.1627907 12.8372093] ; [ 8.8372093 10.1627907],0
r2,1,0.265423,1.240248,[40 14] ; [52 11],[42.46153846 11.53846154] ; [49.53846154 13.46153846],0
d4,1,0.293439,1.103774,[38 15] ; [40 24],[35.33333333 17.66666667] ; [42.66666667 21.33333333],0
d5,1,0.310834,1.027128,[35 19] ; [47 17],[37.52542373 16.47457627] ; [44.47457627 19.52542373],0
b2,1,0.327856,0.957348,[ 8 23] ; [14 24],[ 9.88405797 21.11594203] ; [12.11594203 25.88405797],0
b3,1,0.327856,0.957348,[ 8 23] ; [14 24],[ 9.88405797 21.11594203] ; [12.11594203 25.88405797],0
a4,1,0.34373,0.896469,[19 35] ; [28 36],[21.50847458 32.49152542] ; [25.49152542 38.50847458],0
s6,1,0.34462,0.893167,[15 39] ; [23 41],[17.38983051 36.61016949] ; [20.61016949 43.38983051],0
u2,1,0.349889,0.873859,[16  8] ; [10  9],[14.51162791  9.48837209] ; [11.48837209  7.51162791],0
r1,1,0.385284,0.753775,[33 21] ; [44 20],[35.23728814 18.76271186] ; [41.76271186 22.23728814],0
p6,1,0.40369,0.697308,[ 7 44] ; [12 49],[ 8.65178571 42.34821429] ; [10.34821429 50.65178571],0
s7,1,0.410773,0.676563,[ 7 42] ; [12 47],[ 8.62037037 40.37962963] ; [10.37962963 48.62037037],0
b1,1,0.421625,0.645781,[31 23] ; [32 32],[28.83050847 25.16949153] ; [34.16949153 29.83050847],0
p2,1,0.444789,0.583898,[32 22] ; [41 21],[33.98275862 20.01724138] ; [39.01724138 22.98275862],0
v4,1,0.467491,0.527901,[41 12] ; [45 18],[39.29310345 13.70689655] ; [46.70689655 16.29310345],0
p1,1,0.493785,0.468268,[ 4 50] ; [ 7 56],[ 5.07692308 48.92307692] ; [ 5.92307692 57.07692308],0
p3,1,0.529782,0.394811,[14 39] ; [20 43],[15.53448276 37.46551724] ; [18.46551724 44.53448276],0
p5,1,0.530305,0.393807,[ 4 49] ; [ 3 60],[ 3.19827586 49.80172414] ; [ 3.80172414 59.19827586],0
v1,1,0.592452,0.286531,[18 36] ; [24 39],[19.38461538 34.61538462] ; [22.61538462 40.38461538],0
u1,1,0.627069,0.236056,[ 3 51] ; [ 5 59],[ 3.66101695 50.33898305] ; [ 4.33898305 59.66101695],0
v3,1,0.63549,0.224689,[13 38] ; [13 47],[11.94594595 39.05405405] ; [14.05405405 45.94594595],0
a7,1,0.664341,0.188293,[35 19] ; [39 25],[33.86440678 20.13559322] ; [40.13559322 23.86440678],0
d3,1,0.706704,0.141592,[30 23] ; [34 30],[28.99145299 24.00854701] ; [35.00854701 28.99145299],0
