Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,53.702069,[69  8] ; [34 64],[45.32 31.68] ; [57.68 40.32],1
d2,1,0.0,53.588585,[56 20] ; [18 80],[32.32183908 43.67816092] ; [41.67816092 56.32183908],1
d4,1,0.0,43.786581,[75  1] ; [53 45],[55.90804598 20.09195402] ; [72.09195402 25.90804598],1
d5,1,0.0,42.592013,[75  2] ; [52 46],[55.88 21.12] ; [71.12 26.88],1
a2,1,0.0,29.553346,[28 50] ; [ 4 94],[14.18181818 63.81818182] ; [17.81818182 80.18181818],1
a4,1,1e-06,24.68042,[45 32] ; [21 76],[29.20689655 47.79310345] ; [36.79310345 60.20689655],1
u1,1,6e-06,20.415659,[17 61] ; [ 1 97],[ 7.97727273 70.02272727] ; [10.02272727 87.97727273],1
a6,1,0.001156,10.560093,[52 25] ; [42 56],[41.36 35.64] ; [52.64 45.36],0
a3,1,0.001365,10.252473,[58 20] ; [48 47],[47.79190751 30.20809249] ; [58.20809249 36.79190751],0
r2,1,0.002606,9.06441,[71  4] ; [76 21],[64.09883721 10.90116279] ; [82.90116279 14.09883721],0
r1,1,0.005142,7.828966,[59 18] ; [54 42],[50.29479769 26.70520231] ; [62.70520231 33.29479769],0
a5,1,0.005968,7.559939,[55 23] ; [49 49],[46.09090909 31.90909091] ; [57.90909091 40.09090909],0
v4,1,0.029137,4.759518,[68  9] ; [73 24],[62.39655172 14.60344828] ; [78.60344828 18.39655172],0
a7,1,0.0349,4.450062,[57 21] ; [56 41],[50.36571429 27.63428571] ; [62.63428571 34.36571429],0
u2,1,0.05086,3.812891,[11  9] ; [14 33],[ 7.46268657 12.53731343] ; [17.53731343 29.46268657],0
n2,1,0.063967,3.431429,[21 19] ; [27 10],[24.93506494 15.06493506] ; [23.06493506 13.93506494],0
s8,1,0.11109,2.53865,[25 53] ; [21 77],[20.38636364 57.61363636] ; [25.61363636 72.38636364],0
v2,1,0.113502,2.504769,[31 43] ; [28 65],[26.14371257 47.85628743] ; [32.85628743 60.14371257],0
u3,1,0.123498,2.372392,[12  8] ; [19 29],[ 9.11764706 10.88235294] ; [21.88235294 26.11764706],0
r4,1,0.141667,2.15976,[56 22] ; [60 38],[51.40909091 26.59090909] ; [64.59090909 33.40909091],0
s1,1,0.147172,2.101323,[ 3 75] ; [ 9 86],[ 5.41040462 72.58959538] ; [ 6.58959538 88.41040462],0
v3,1,0.157522,1.997859,[18 56] ; [32 61],[22.15568862 51.84431138] ; [27.84431138 65.15568862],0
p7,1,0.160685,1.967767,[22 54] ; [38 59],[26.3583815 49.6416185] ; [33.6416185 63.3583815],0
r3,1,0.205506,1.602809,[62 16] ; [69 28],[58.38857143 19.61142857] ; [72.61142857 24.38857143],0
p10,1,0.2119,1.558397,[38 38] ; [38 56],[33.97647059 42.02352941] ; [42.02352941 51.97647059],0
b5,1,0.212333,1.555445,[51 27] ; [55 43],[46.97727273 31.02272727] ; [59.02272727 38.97727273],0
b2,1,0.227947,1.453623,[ 9 31] ; [18 35],[11.61290323 28.38709677] ; [15.38709677 37.61290323],0
b3,1,0.227947,1.453623,[ 9 31] ; [18 35],[11.61290323 28.38709677] ; [15.38709677 37.61290323],0
