Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.006265,7.472426,[4 3] ; [ 2 20],[1.44827586 5.55172414] ; [ 4.55172414 17.44827586],0
r4,1,0.008605,6.903001,[6 2] ; [ 5 17],[2.93333333 5.06666667] ; [ 8.06666667 13.93333333],0
n5,1,0.039866,4.223571,[7 1] ; [10 12],[4.53333333 3.46666667] ; [12.46666667  9.53333333],0
a6,1,0.039866,4.223571,[7 1] ; [10 12],[4.53333333 3.46666667] ; [12.46666667  9.53333333],0
p3,1,0.040997,4.176136,[5 3] ; [ 5 17],[2.66666667 5.33333333] ; [ 7.33333333 14.66666667],0
p9,1,0.055205,3.675897,[6 2] ; [ 7 13],[3.71428571 4.28571429] ; [ 9.28571429 10.71428571],0
s8,1,0.064838,3.409091,[3 5] ; [ 2 20],[1.33333333 6.66666667] ; [ 3.66666667 18.33333333],0
a8,1,0.074653,3.177629,[3 5] ; [ 2 19],[1.37931034 6.62068966] ; [ 3.62068966 17.37931034],0
p8,1,0.074653,3.177629,[3 5] ; [ 2 19],[1.37931034 6.62068966] ; [ 3.62068966 17.37931034],0
p10,1,0.075475,3.159751,[6 2] ; [ 8 13],[3.86206897 4.13793103] ; [10.13793103 10.86206897],0
p4,1,0.076626,3.135059,[5 3] ; [ 6 16],[2.93333333 5.06666667] ; [ 8.06666667 13.93333333],0
p5,1,0.098648,2.727273,[2 6] ; [ 1 21],[0.8 7.2] ; [ 2.2 19.8],0
s3,1,0.121573,2.396939,[6 2] ; [ 9 12],[4.13793103 3.86206897] ; [10.86206897 10.13793103],0
b5,1,0.151446,2.05763,[6 2] ; [10 12],[4.26666667 3.73333333] ; [11.73333333 10.26666667],0
a4,1,0.154052,2.031658,[3 5] ; [14  7],[4.68965517 3.31034483] ; [12.31034483  8.68965517],0
r3,1,0.207196,1.590909,[7 1] ; [14  8],[5.6 2.4] ; [15.4  6.6],0
a5,1,0.207196,1.590909,[7 1] ; [14  8],[5.6 2.4] ; [15.4  6.6],0
b1,1,0.221719,1.493213,[6 2] ; [11 11],[4.53333333 3.46666667] ; [12.46666667  9.53333333],0
s7,1,0.23323,1.421053,[4 4] ; [ 5 14],[2.66666667 5.33333333] ; [ 6.33333333 12.66666667],0
n4,1,0.29001,1.119576,[7 1] ; [15  7],[5.86666667 2.13333333] ; [16.13333333  5.86666667],0
n6,1,0.320742,0.98592,[5 2] ; [11 11],[3.86206897 3.13793103] ; [12.13793103  9.86206897],0
s5,1,0.333998,0.933333,[3 4] ; [ 5 16],[2. 5.] ; [ 6. 15.],0
n1,1,0.347153,0.883838,[2 1] ; [4 7],[1.28571429 1.71428571] ; [4.71428571 6.28571429],0
d4,1,0.439882,0.596591,[7 1] ; [21  1],[7.46666667 0.53333333] ; [20.53333333  1.46666667],0
d5,1,0.439882,0.596591,[7 1] ; [21  1],[7.46666667 0.53333333] ; [20.53333333  1.46666667],0
s1,1,0.439882,0.596591,[1 7] ; [ 1 21],[0.53333333 7.46666667] ; [ 1.46666667 20.53333333],0
s4,1,0.460181,0.545455,[2 6] ; [ 3 19],[1.33333333 6.66666667] ; [ 3.66666667 18.33333333],0
d3,1,0.460181,0.545455,[6 2] ; [19  3],[6.66666667 1.33333333] ; [18.33333333  3.66666667],0
d2,1,0.462336,0.540234,[7 1] ; [20  1],[7.44827586 0.55172414] ; [19.55172414  1.44827586],0
n2,1,0.514828,0.424242,[2 1] ; [5 6],[1.5 1.5] ; [5.5 5.5],0
a7,1,0.54393,0.368304,[5 3] ; [11 11],[4.26666667 3.73333333] ; [11.73333333 10.26666667],0
s6,1,0.544356,0.367526,[3 3] ; [ 8 14],[2.35714286 3.64285714] ; [ 8.64285714 13.35714286],0
v3,1,0.554492,0.349332,[2 5] ; [ 4 18],[1.44827586 5.55172414] ; [ 4.55172414 17.44827586],0
n3,1,0.611541,0.257937,[2 1] ; [5 5],[1.61538462 1.38461538] ; [5.38461538 4.61538462],0
a2,1,0.679708,0.170455,[2 6] ; [ 4 18],[1.6 6.4] ; [ 4.4 17.6],0
a3,1,0.711923,0.136364,[7 1] ; [18  4],[6.66666667 1.33333333] ; [18.33333333  3.66666667],0
b4,1,0.718567,0.12987,[6 2] ; [15  7],[5.6 2.4] ; [15.4  6.6],0
b2,1,0.727943,0.121008,[3 4] ; [ 6 11],[2.625 4.375] ; [ 6.375 10.625],0
b3,1,0.727943,0.121008,[3 4] ; [ 6 11],[2.625 4.375] ; [ 6.375 10.625],0
p2,1,0.757782,0.095107,[3 4] ; [ 8 14],[2.65517241 4.34482759] ; [ 8.34482759 13.65517241],0
v2,1,0.825339,0.048701,[4 4] ; [12 10],[4.26666667 3.73333333] ; [11.73333333 10.26666667],0
r1,1,0.866151,0.028409,[3 5] ; [ 9 13],[3.2 4.8] ; [ 8.8 13.2],0
p11,1,0.866151,0.028409,[5 3] ; [13  9],[4.8 3.2] ; [13.2  8.8],0
p1,1,0.935467,0.006556,[1 7] ; [ 3 19],[1.06666667 6.93333333] ; [ 2.93333333 19.06666667],0
s2,1,0.946614,0.004484,[2 6] ; [ 5 16],[1.93103448 6.06896552] ; [ 5.06896552 15.93103448],0
v1,1,0.946614,0.004484,[2 6] ; [ 5 16],[1.93103448 6.06896552] ; [ 5.06896552 15.93103448],0
