Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,31.472601,[31  9] ; [28 78],[16.16438356 23.83561644] ; [42.83561644 63.16438356],1
p7,1,0.000287,13.15091,[30 10] ; [42 60],[20.28169014 19.71830986] ; [51.71830986 50.28169014],1
s6,1,0.001285,10.363417,[28 12] ; [43 64],[19.31972789 20.68027211] ; [51.68027211 55.31972789],0
p1,1,0.001705,9.842374,[ 5 35] ; [  1 105],[ 1.64383562 38.35616438] ; [  4.35616438 101.64383562],0
p5,1,0.001806,9.737246,[ 5 35] ; [  1 104],[ 1.65517241 38.34482759] ; [  4.34482759 100.65517241],0
s8,1,0.001905,9.639178,[17 23] ; [19 88],[ 9.79591837 30.20408163] ; [26.20408163 80.79591837],0
p8,1,0.003484,8.535015,[24 16] ; [35 70],[16.27586207 23.72413793] ; [42.72413793 62.27586207],0
s5,1,0.005012,7.875035,[16 22] ; [20 85],[ 9.56643357 28.43356643] ; [26.43356643 78.56643357],0
a5,1,0.007301,7.197454,[26 14] ; [43 64],[18.7755102 21.2244898] ; [50.2244898 56.7755102],0
p6,1,0.017464,5.649174,[14 26] ; [18 89],[ 8.70748299 31.29251701] ; [23.29251701 83.70748299],0
r4,1,0.023791,5.109787,[35  5] ; [74 33],[29.65986395 10.34013605] ; [79.34013605 27.65986395],0
v3,1,0.074467,3.181705,[10 28] ; [14 89],[ 6.46808511 31.53191489] ; [17.53191489 85.46808511],0
a1,1,0.0937,2.809631,[ 3 37] ; [  2 105],[ 1.36054422 38.63945578] ; [  3.63945578 103.36054422],0
s2,1,0.10599,2.613017,[19 21] ; [35 71],[14.79452055 25.20547945] ; [39.20547945 66.79452055],0
n3,1,0.110256,2.550545,[11  2] ; [28 18],[8.59322034 4.40677966] ; [30.40677966 15.59322034],0
p2,1,0.123627,2.370756,[31  9] ; [68 38],[27.12328767 12.87671233] ; [71.87671233 34.12328767],0
r3,1,0.128085,2.315559,[38  2] ; [92 15],[35.37414966  4.62585034] ; [94.62585034 12.37414966],0
n2,1,0.143444,2.140618,[10  3] ; [25 21],[7.71186441 5.28813559] ; [27.28813559 18.71186441],0
s7,1,0.15022,2.070012,[12 24] ; [22 81],[ 8.8057554 27.1942446] ; [25.1942446 77.8057554],0
b5,1,0.166008,1.918627,[20 20] ; [67 40],[23.67346939 16.32653061] ; [63.32653061 43.67346939],0
b4,1,0.270208,1.215691,[25 15] ; [56 51],[22.04081633 17.95918367] ; [58.95918367 48.04081633],0
s3,1,0.284628,1.14486,[20 20] ; [43 64],[17.14285714 22.85714286] ; [45.85714286 61.14285714],0
p11,1,0.291427,1.113018,[27 13] ; [62 45],[24.21768707 15.78231293] ; [64.78231293 42.21768707],0
r2,1,0.302102,1.064894,[36  4] ; [89 18],[34.01360544  5.98639456] ; [90.98639456 16.01360544],0
u2,1,0.305257,1.051087,[11  7] ; [24 27],[9.13043478 8.86956522] ; [25.86956522 25.13043478],0
a6,1,0.313417,1.016221,[21 19] ; [66 41],[23.67346939 16.32653061] ; [63.32653061 43.67346939],0
u1,1,0.346544,0.886071,[ 4 36] ; [  6 101],[ 2.72108844 37.27891156] ; [ 7.27891156 99.72108844],0
p9,1,0.399299,0.710436,[28 12] ; [65 39],[25.83333333 14.16666667] ; [67.16666667 36.83333333],0
a4,1,0.442246,0.590449,[11 29] ; [23 84],[ 9.25170068 30.74829932] ; [24.74829932 82.25170068],0
p10,1,0.448122,0.575397,[26 14] ; [61 44],[24. 16.] ; [63. 42.],0
s4,1,0.482292,0.493677,[12 28] ; [26 81],[10.34013605 29.65986395] ; [27.65986395 79.34013605],0
d2,1,0.512322,0.429322,[15 25] ; [34 73],[13.33333333 26.66666667] ; [35.66666667 71.33333333],0
s1,1,0.553474,0.351131,[ 1 39] ; [  5 102],[ 1.63265306 38.36734694] ; [  4.36734694 102.63265306],0
b1,1,0.570946,0.321103,[17 23] ; [40 67],[15.51020408 24.48979592] ; [41.48979592 65.51020408],0
v4,1,0.586398,0.296005,[36  4] ; [91 14],[35.03448276  4.96551724] ; [91.96551724 13.03448276],0
n5,1,0.593353,0.285139,[11 29] ; [34 72],[12.32876712 27.67123288] ; [32.67123288 73.32876712],0
d3,1,0.594602,0.283214,[24 16] ; [68 37],[25.37931034 14.62068966] ; [66.62068966 38.37931034],0
d1,1,0.598127,0.27783,[18 22] ; [43 64],[16.59863946 23.40136054] ; [44.40136054 62.59863946],0
r1,1,0.638297,0.220976,[25 14] ; [64 43],[23.7739726 15.2260274] ; [65.2260274 41.7739726],0
n6,1,0.692098,0.156823,[24 16] ; [68 39],[25.03401361 14.96598639] ; [66.96598639 40.03401361],0
a3,1,0.697466,0.151121,[22 18] ; [55 52],[20.95238095 19.04761905] ; [56.04761905 50.95238095],0
v2,1,0.700711,0.147733,[14 23] ; [35 67],[13.04316547 23.95683453] ; [35.95683453 66.04316547],0
u3,1,0.770633,0.085,[9 9] ; [27 23],[9.52941176 8.47058824] ; [26.47058824 23.52941176],0
b2,1,0.831866,0.045075,[ 5 18] ; [12 38],[ 5.35616438 17.64383562] ; [11.64383562 38.35616438],0
b3,1,0.831866,0.045075,[ 5 18] ; [12 38],[ 5.35616438 17.64383562] ; [11.64383562 38.35616438],0
d4,1,0.839795,0.040867,[28 12] ; [76 30],[28.49315068 11.50684932] ; [75.50684932 30.49315068],0
a2,1,0.857487,0.032247,[ 3 37] ; [ 9 98],[ 3.26530612 36.73469388] ; [ 8.73469388 98.26530612],0
n1,1,0.860037,0.031091,[4 9] ; [13 33],[3.74576271 9.25423729] ; [13.25423729 32.74576271],0
