Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,56.301972,[ 58 111] ; [104  30],[90.35643564 78.64356436] ; [71.64356436 62.35643564],1
p7,1,0.0,27.411978,[81 83] ; [105  28],[102.70707071  61.29292929] ; [83.29292929 49.70707071],1
p8,1,3e-06,22.011416,[ 68 100] ; [90 43],[88.18604651 79.81395349] ; [69.81395349 63.18604651],1
p6,1,2e-05,18.166869,[ 37 132] ; [59 72],[ 54.08 114.92] ; [41.92 89.08],1
p11,1,7.4e-05,15.712994,[128  42] ; [124  10],[140.92105263  29.07894737] ; [111.07894737  22.92105263],1
n4,1,0.000303,13.05162,[106  64] ; [109  25],[120.23026316  49.76973684] ; [94.76973684 39.23026316],1
p5,1,0.00057,11.872438,[ 10 159] ; [ 25 109],[ 19.52145215 149.47854785] ; [ 15.47854785 118.52145215],1
v2,1,0.001304,10.33661,[67 93] ; [78 50],[80.55555556 79.44444444] ; [64.44444444 63.55555556],0
a5,1,0.001648,9.904918,[89 81] ; [94 40],[102.33552632  67.66447368] ; [80.66447368 53.33552632],0
v3,1,0.002346,9.256922,[ 43 124] ; [56 76],[ 55.29431438 111.70568562] ; [43.70568562 88.29431438],0
r4,1,0.007631,7.118092,[136  34] ; [122  12],[144.27631579  25.72368421] ; [113.72368421  20.27631579],0
n5,1,0.016483,5.750586,[119  49] ; [110  23],[127.81395349  40.18604651] ; [101.18604651  31.81395349],0
s7,1,0.017158,5.680159,[65 98] ; [68 58],[75.01384083 87.98615917] ; [57.98615917 68.01384083],0
n2,1,0.020649,5.356214,[44  7] ; [13  8],[40.375 10.625] ; [16.625  4.375],0
p1,1,0.022472,5.20887,[ 10 160] ; [ 18 115],[ 15.70957096 154.29042904] ; [ 12.29042904 120.70957096],0
a3,1,0.032668,4.563112,[91 79] ; [88 46],[100.09868421  69.90131579] ; [78.90131579 55.09868421],0
p2,1,0.048165,3.904211,[135  35] ; [117  16],[141.38613861  28.61386139] ; [110.61386139  22.38613861],0
p12,1,0.050699,3.818184,[  7 162] ; [ 13 120],[ 11.19205298 157.80794702] ; [  8.80794702 124.19205298],0
n6,1,0.051124,3.8042,[133  34] ; [118  16],[139.25913621  27.74086379] ; [111.74086379  22.25913621],0
d5,1,0.05969,3.545976,[89 80] ; [85 49],[97.04950495 71.95049505] ; [76.95049505 57.04950495],0
r3,1,0.071162,3.256008,[153  15] ; [129   5],[156.87417219  11.12582781] ; [125.12582781   8.87417219],0
r2,1,0.091742,2.843545,[146  21] ; [125   9],[150.35548173  16.64451827] ; [120.64451827  13.35548173],0
r1,1,0.103949,2.643884,[116  54] ; [102  31],[122.31023102  47.68976898] ; [95.68976898 37.31023102],0
b5,1,0.106648,2.603199,[102  68] ; [68 66],[95.06578947 74.93421053] ; [74.93421053 59.06578947],0
d3,1,0.121086,2.403218,[75 93] ; [48 86],[68.42384106 99.57615894] ; [54.57615894 79.42384106],0
p9,1,0.134367,2.241307,[154  15] ; [128   6],[157.28712871  11.71287129] ; [124.71287129   9.28712871],0
a4,1,0.137254,2.208475,[ 38 132] ; [40 94],[ 43.61842105 126.38157895] ; [34.38157895 99.61842105],0
s4,1,0.167586,1.904408,[ 33 136] ; [ 18 115],[ 28.5397351 140.4602649] ; [ 22.4602649 110.5397351],0
s1,1,0.171992,1.86549,[  9 159] ; [  3 130],[  6.69767442 161.30232558] ; [  5.30232558 127.69767442],0
b1,1,0.197525,1.660582,[ 60 110] ; [57 77],[ 65.42763158 104.57236842] ; [51.57236842 82.42763158],0
s5,1,0.202989,1.62074,[ 43 122] ; [43 88],[ 47.93918919 117.06081081] ; [38.06081081 92.93918919],0
v1,1,0.206466,1.596033,[78 86] ; [72 59],[83.38983051 80.61016949] ; [66.61016949 64.38983051],0
b2,1,0.206969,1.592505,[25 58] ; [32 49],[28.84756098 54.15243902] ; [28.15243902 52.84756098],0
b3,1,0.206969,1.592505,[25 58] ; [32 49],[28.84756098 54.15243902] ; [28.15243902 52.84756098],0
a6,1,0.20796,1.585569,[97 73] ; [86 48],[102.33552632  67.66447368] ; [80.66447368 53.33552632],0
s8,1,0.246967,1.340379,[ 60 110] ; [56 78],[ 64.86842105 105.13157895] ; [51.13157895 82.86842105],0
