Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,106.128821,[ 62 194] ; [120  38],[112.5410628 143.4589372] ; [69.4589372 88.5410628],1
s2,1,0.0,61.185147,[ 81 188] ; [112  51],[120.17824074 148.82175926] ; [72.82175926 90.17824074],1
s3,1,0.0,50.64246,[102 166] ; [119  43],[137.73953488 130.26046512] ; [83.26046512 78.73953488],1
s6,1,0.0,50.405245,[130 136] ; [137  28],[164.78422274 101.21577726] ; [102.21577726  62.78422274],1
p9,1,3e-06,21.799133,[192  74] ; [150  15],[211.07192575  54.92807425] ; [130.92807425  34.07192575],1
s5,1,3e-06,21.616242,[ 56 209] ; [68 93],[ 77.13615023 187.86384977] ; [ 46.86384977 114.13615023],1
v3,1,2.8e-05,17.558788,[ 79 181] ; [80 77],[ 99.13669065 160.86330935] ; [59.86330935 97.13669065],1
a3,1,5.3e-05,16.322553,[197  73] ; [148  18],[213.64678899  56.35321101] ; [131.35321101  34.64678899],1
p10,1,5.8e-05,16.174433,[190  80] ; [143  21],[207.16589862  62.83410138] ; [125.83410138  38.16589862],1
r4,1,0.000153,14.332578,[222  49] ; [157   9],[235.03203661  35.96796339] ; [143.96796339  22.03203661],1
r1,1,0.000333,12.875148,[205  63] ; [148  16],[218.99074074  49.00925926] ; [134.00925926  29.99074074],1
v4,1,0.000343,12.820016,[237  30] ; [162   3],[246.60416667  20.39583333] ; [152.39583333  12.60416667],1
p3,1,0.000522,12.033893,[ 94 175] ; [86 80],[111.31034483 157.68965517] ; [68.68965517 97.31034483],1
p7,1,0.001043,10.75051,[121 147] ; [99 62],[137.43589744 130.56410256] ; [82.56410256 78.43589744],0
u4,1,0.001477,10.107551,[  1 270] ; [  8 158],[  5.5812357 265.4187643] ; [  3.4187643 162.5812357],0
d2,1,0.002972,8.82482,[132 136] ; [106  60],[146.96774194 121.03225806] ; [91.03225806 74.96774194],0
d1,1,0.00321,8.684058,[151 120] ; [116  50],[165.57665904 105.42334096] ; [101.42334096  64.57665904],0
a2,1,0.003765,8.393696,[ 66 205] ; [ 62 104],[ 79.37757437 191.62242563] ; [ 48.62242563 117.37757437],0
p12,1,0.006155,7.504429,[  9 260] ; [ 16 150],[ 15.45977011 253.54022989] ; [  9.54022989 156.45977011],0
p11,1,0.007747,7.091156,[195  76] ; [138  28],[206.50572082  64.49427918] ; [126.49427918  39.50572082],0
r3,1,0.013601,6.089226,[241  27] ; [160   6],[247.62211982  20.37788018] ; [153.37788018  12.62211982],0
v1,1,0.025231,5.007956,[119 145] ; [89 69],[130.12322275 133.87677725] ; [77.87677725 80.12322275],0
u1,1,0.025455,4.992692,[ 42 229] ; [ 40 126],[ 50.85125858 220.14874142] ; [ 31.14874142 134.85125858],0
p4,1,0.026741,4.907476,[121 149] ; [92 73],[132.20689655 137.79310345] ; [80.79310345 84.20689655],0
b2,1,0.032513,4.571218,[ 46 103] ; [53 69],[54.43173432 94.56826568] ; [44.56826568 77.43173432],0
b3,1,0.032513,4.571218,[ 46 103] ; [53 69],[54.43173432 94.56826568] ; [44.56826568 77.43173432],0
n4,1,0.036922,4.353991,[195  75] ; [133  31],[204.05529954  65.94470046] ; [123.94470046  40.05529954],0
n5,1,0.04107,4.173126,[187  82] ; [128  35],[196.14583333  72.85416667] ; [118.85416667  44.14583333],0
n6,1,0.044146,4.05098,[203  64] ; [138  26],[211.24593968  55.75406032] ; [129.75406032  34.24593968],0
a8,1,0.067432,3.344447,[ 30 218] ; [ 28 121],[ 36.23173804 211.76826196] ; [ 21.76826196 127.23173804],0
r2,1,0.077387,3.118941,[241  23] ; [158   7],[245.53846154  18.46153846] ; [153.46153846  11.53846154],0
p8,1,0.078948,3.08643,[106 162] ; [79 85],[114.76851852 153.23148148] ; [70.23148148 93.76851852],0
u3,1,0.080795,3.048833,[36 37] ; [13  5],[39.30769231 33.69230769] ; [9.69230769 8.30769231],0
v2,1,0.089521,2.882967,[136 123] ; [97 62],[144.3708134 114.6291866] ; [88.6291866 70.3708134],0
p5,1,0.097924,2.739029,[ 15 254] ; [ 16 147],[ 19.30324074 249.69675926] ; [ 11.69675926 151.30324074],0
p2,1,0.143183,2.14341,[199  70] ; [133  33],[205.30574713  63.69425287] ; [126.69425287  39.30574713],0
u2,1,0.170164,1.881494,[35 37] ; [12  6],[37.6 34.4] ; [9.4 8.6],0
d5,1,0.183756,1.766983,[223  47] ; [145  21],[227.88990826  42.11009174] ; [140.11009174  25.88990826],0
n2,1,0.200722,1.637113,[51 22] ; [37  9],[53.98319328 19.01680672] ; [34.01680672 11.98319328],0
p1,1,0.28137,1.160458,[ 18 251] ; [  7 159],[ 15.45977011 253.54022989] ; [  9.54022989 156.45977011],0
d4,1,0.290312,1.118175,[224  46] ; [144  22],[227.88990826  42.11009174] ; [140.11009174  25.88990826],0
n1,1,0.401205,0.704711,[26 45] ; [20 25],[28.15517241 42.84482759] ; [17.84482759 27.15517241],0
b4,1,0.406621,0.688657,[149 122] ; [98 68],[153.17391304 117.82608696] ; [93.82608696 72.17391304],0
a4,1,0.492714,0.470594,[134 136] ; [88 78],[137.47706422 132.52293578] ; [84.52293578 81.47706422],0
a1,1,0.540752,0.374147,[ 15 256] ; [  7 159],[ 13.64302059 257.35697941] ; [  8.35697941 157.64302059],0
a6,1,0.550871,0.35576,[198  72] ; [126  40],[200.64220183  69.35779817] ; [123.35779817  42.64220183],0
