Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,68.231629,[44 73] ; [260  69],[79.74887892 37.25112108] ; [224.25112108 104.74887892],1
d3,1,0.0,48.195794,[54 63] ; [264  66],[83.23489933 33.76510067] ; [234.76510067  95.23489933],1
a2,1,1e-06,23.90692,[ 11 106] ; [108 223],[31.078125 85.921875] ; [ 87.921875 243.078125],1
u1,1,1e-06,23.520078,[  6 111] ; [ 87 244],[24.28794643 92.71205357] ; [ 68.71205357 262.28794643],1
b5,1,0.000112,14.930891,[58 59] ; [230 101],[75.21428571 41.78571429] ; [212.78571429 118.21428571],1
b3,1,0.002385,9.227061,[46 35] ; [ 78 132],[34.51546392 46.48453608] ; [ 89.48453608 120.51546392],0
b2,1,0.002385,9.227061,[46 35] ; [ 78 132],[34.51546392 46.48453608] ; [ 89.48453608 120.51546392],0
p4,1,0.005019,7.872519,[65 51] ; [230  97],[77.24604966 38.75395034] ; [217.75395034 109.24604966],0
d1,1,0.007065,7.256319,[61 56] ; [219 112],[73.125 43.875] ; [206.875 124.125],0
n6,1,0.03405,4.492209,[94 21] ; [294  35],[100.4954955  14.5045045] ; [287.5045045  41.4954955],0
p2,1,0.040674,4.189528,[93 22] ; [291  38],[99.45945946 15.54054054] ; [284.54054054  44.45945946],0
b1,1,0.044758,4.027743,[51 66] ; [110 221],[42.046875 74.953125] ; [118.953125 212.046875],0
a5,1,0.045257,4.009025,[84 33] ; [267  64],[91.66741071 25.33258929] ; [259.33258929  71.66741071],0
s5,1,0.050458,3.826186,[54 58] ; [119 197],[45.27102804 66.72897196] ; [127.72897196 188.27102804],0
p12,1,0.065005,3.404847,[  6 107] ; [ 37 291],[ 11.01814059 101.98185941] ; [ 31.98185941 296.01814059],0
s8,1,0.077413,3.118395,[68 48] ; [160 166],[59.83710407 56.16289593] ; [168.16289593 157.83710407],0
p6,1,0.09214,2.836581,[41 70] ; [149 174],[48.59447005 62.40552995] ; [141.40552995 181.59447005],0
n1,1,0.101065,2.68865,[14  9] ; [21 31],[10.73333333 12.26666667] ; [24.26666667 27.73333333],0
p8,1,0.126765,2.331682,[60 53] ; [198 125],[66.86697248 46.13302752] ; [191.13302752 131.86697248],0
s3,1,0.142132,2.154726,[74 43] ; [179 144],[67.275 49.725] ; [185.725 137.275],0
p3,1,0.169004,1.891757,[59 57] ; [191 137],[65.31531532 50.68468468] ; [184.68468468 143.31531532],0
r2,1,0.172209,1.86361,[112   3] ; [328   3],[113.4529148   1.5470852] ; [326.5470852   4.4529148],0
u3,1,0.232878,1.423199,[14 12] ; [58 29],[16.56637168  9.43362832] ; [55.43362832 31.56637168],0
d5,1,0.24164,1.371,[93 23] ; [280  50],[97.01345291 18.98654709] ; [275.98654709  54.01345291],0
a1,1,0.261814,1.259142,[  8 109] ; [ 14 317],[  5.74553571 111.25446429] ; [ 16.25446429 314.74553571],0
p1,1,0.328125,0.956282,[  9 107] ; [ 36 293],[ 11.73033708 104.26966292] ; [ 33.26966292 295.73033708],0
p11,1,0.378073,0.776958,[99 18] ; [268  63],[95.84598214 21.15401786] ; [271.15401786  59.84598214],0
b4,1,0.381258,0.766641,[66 51] ; [202 129],[69.99107143 47.00892857] ; [198.00892857 132.99107143],0
v2,1,0.397256,0.716615,[74 39] ; [224  97],[77.58986175 35.41013825] ; [220.41013825 100.58986175],0
u2,1,0.400966,0.705426,[13 13] ; [51 35],[14.85714286 11.14285714] ; [49.14285714 36.85714286],0
