Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,182.464766,[35 72] ; [330  24],[84.71800434 22.28199566] ; [280.28199566  73.71800434],1
p11,1,0.0,93.170148,[50 59] ; [316  39],[85.97844828 23.02155172] ; [280.02155172  74.97844828],1
p2,1,0.0,45.430353,[62 47] ; [305  47],[86.77440347 22.22559653] ; [280.22559653  71.77440347],1
r3,1,0.0,37.410143,[86 23] ; [342  12],[100.76025918   8.23974082] ; [327.23974082  26.76025918],1
v4,1,0.0,29.579864,[86 23] ; [337  16],[99.7987013  9.2012987] ; [323.2012987  29.7987013],1
r4,1,0.0,28.917078,[76 33] ; [321  34],[93.26077586 15.73922414] ; [303.73922414  51.26077586],1
p4,1,1e-06,24.935673,[38 70] ; [221 133],[60.54545455 47.45454545] ; [198.45454545 155.54545455],1
n5,1,3e-06,21.940478,[74 35] ; [309  45],[90.1663067 18.8336933] ; [292.8336933  61.1663067],1
p7,1,3e-06,21.808195,[42 66] ; [223 124],[62.9010989 45.0989011] ; [202.0989011 144.9010989],1
n6,1,4e-06,21.135184,[76 32] ; [314  40],[91.16883117 16.83116883] ; [298.83116883  55.16883117],1
p8,1,2.1e-05,18.077777,[32 76] ; [185 164],[51.28227571 56.71772429] ; [165.71772429 183.28227571],1
s8,1,3.9e-05,16.902993,[23 86] ; [152 202],[41.1987041 67.8012959] ; [133.8012959 220.1987041],1
v2,1,7.4e-05,15.694979,[40 68] ; [199 139],[57.87443946 50.12556054] ; [181.12556054 156.87443946],1
p3,1,9.9e-05,15.16237,[33 76] ; [182 171],[50.72510823 58.27489177] ; [164.27489177 188.72510823],1
r2,1,0.000429,12.400274,[91 16] ; [332  17],[99.25657895  7.74342105] ; [323.74342105  25.25657895],1
s6,1,0.000867,11.091146,[47 62] ; [216 137],[62.04978355 46.95021645] ; [200.95021645 152.04978355],1
r1,1,0.00164,9.914508,[72 36] ; [287  67],[83.92207792 24.07792208] ; [275.07792208  78.92207792],0
