Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,58.45254,[20 41] ; [137  24],[43.13963964 17.86036036] ; [113.86036036  47.13963964],1
s7,1,0.001882,9.661573,[28 32] ; [109  48],[37.88018433 22.11981567] ; [99.11981567 57.88018433],0
n6,1,0.002937,8.846296,[42 19] ; [138  22],[49.68325792 11.31674208] ; [130.31674208  29.68325792],0
p11,1,0.009556,6.715761,[36 25] ; [124  38],[43.76681614 17.23318386] ; [116.23318386  45.76681614],0
p2,1,0.018941,5.506977,[40 20] ; [132  30],[46.48648649 13.51351351] ; [125.51351351  36.48648649],0
p7,1,0.020111,5.402235,[25 33] ; [92 59],[32.46889952 25.53110048] ; [84.53110048 66.46889952],0
s4,1,0.026965,4.893027,[22 39] ; [ 34 124],[15.59817352 45.40182648] ; [ 40.40182648 117.59817352],0
s8,1,0.038541,4.280973,[25 36] ; [91 70],[31.87387387 29.12612613] ; [84.12612613 76.87387387],0
v1,1,0.040864,4.18163,[25 36] ; [88 68],[31.76497696 29.23502304] ; [81.23502304 74.76497696],0
b2,1,0.042384,4.119822,[ 5 25] ; [36 63],[ 9.53488372 20.46511628] ; [31.46511628 67.53488372],0
b3,1,0.042384,4.119822,[ 5 25] ; [36 63],[ 9.53488372 20.46511628] ; [31.46511628 67.53488372],0
p6,1,0.043969,4.057756,[12 49] ; [ 53 105],[18.10502283 42.89497717] ; [ 46.89497717 111.10502283],0
p4,1,0.045802,3.988877,[19 42] ; [74 87],[25.55405405 35.44594595] ; [67.44594595 93.55405405],0
v3,1,0.046204,3.974125,[15 43] ; [63 92],[21.23943662 36.76056338] ; [56.76056338 98.23943662],0
a3,1,0.058187,3.588323,[36 25] ; [117  45],[41.85201794 19.14798206] ; [111.14798206  50.85201794],0
b1,1,0.065375,3.395484,[16 45] ; [64 98],[21.88340807 39.11659193] ; [ 58.11659193 103.88340807],0
a4,1,0.097477,2.746346,[20 41] ; [73 89],[25.43946188 35.56053812] ; [67.56053812 94.43946188],0
r1,1,0.105775,2.616239,[44 17] ; [132  29],[48.36036036 12.63963964] ; [127.63963964  33.36036036],0
a8,1,0.137654,2.203991,[ 6 46] ; [ 31 118],[ 9.5721393 42.4278607] ; [ 27.4278607 121.5721393],0
a5,1,0.153917,2.032998,[36 25] ; [112  50],[40.48430493 20.51569507] ; [107.51569507  54.48430493],0
d1,1,0.175936,1.831624,[30 31] ; [96 66],[34.46636771 26.53363229] ; [91.53363229 70.46636771],0
r3,1,0.20517,1.605184,[60  1] ; [152   9],[58.25225225  2.74774775] ; [153.74774775   7.25225225],0
a2,1,0.216902,1.524749,[10 51] ; [ 39 123],[13.40358744 47.59641256] ; [ 35.59641256 126.40358744],0
r4,1,0.237875,1.393142,[52  9] ; [147  15],[54.43497758  6.56502242] ; [144.56502242  17.43497758],0
n3,1,0.276127,1.186054,[15  4] ; [28 15],[13.17741935  5.82258065] ; [29.82258065 13.17741935],0
d2,1,0.276194,1.185723,[24 37] ; [76 84],[27.60180995 33.39819005] ; [72.39819005 87.60180995],0
s3,1,0.297941,1.083387,[50 11] ; [139  20],[52.40454545  8.59545455] ; [136.59545455  22.40454545],0
s5,1,0.327698,0.957972,[21 38] ; [67 89],[24.14883721 34.85116279] ; [63.85116279 92.14883721],0
a1,1,0.358678,0.842517,[ 4 57] ; [  6 156],[ 2.73542601 58.26457399] ; [  7.26457399 154.73542601],0
p10,1,0.380696,0.768452,[46 13] ; [133  27],[48.22374429 10.77625571] ; [130.77625571  29.22374429],0
p5,1,0.414291,0.666453,[ 2 57] ; [ 10 151],[ 3.21818182 55.78181818] ; [  8.78181818 152.21818182],0
v2,1,0.416155,0.661148,[29 28] ; [88 66],[31.60663507 25.39336493] ; [85.39336493 68.60663507],0
a6,1,0.430338,0.621911,[41 20] ; [99 62],[38.46846847 22.53153153] ; [101.53153153  59.46846847],0
a7,1,0.450741,0.568788,[46 14] ; [116  46],[43.78378378 16.21621622] ; [118.21621622  43.78378378],0
p8,1,0.45658,0.554266,[21 39] ; [64 94],[23.39449541 36.60550459] ; [61.60550459 96.39449541],0
p9,1,0.461156,0.543088,[48 11] ; [135  23],[49.75576037  9.24423963] ; [133.24423963  24.75576037],0
u2,1,0.566665,0.328294,[14 10] ; [23 22],[12.86956522 11.13043478] ; [24.13043478 20.86956522],0
s1,1,0.572325,0.318808,[ 3 58] ; [ 11 146],[ 3.91743119 57.08256881] ; [ 10.08256881 146.91743119],0
d4,1,0.575308,0.313881,[48 13] ; [132  29],[49.45945946 11.54054054] ; [130.54054054  30.45945946],0
u1,1,0.637973,0.221402,[11 50] ; [ 25 137],[ 9.84753363 51.15246637] ; [ 26.15246637 135.84753363],0
n2,1,0.855246,0.03328,[15  4] ; [34  8],[15.26229508  3.73770492] ; [33.73770492  8.26229508],0
d3,1,0.85993,0.031139,[41 19] ; [112  49],[41.53846154 18.46153846] ; [111.46153846  49.53846154],0
s6,1,0.865072,0.028873,[50 10] ; [134  25],[50.4109589  9.5890411] ; [133.5890411  25.4109589],0
r2,1,0.869474,0.027003,[58  3] ; [152   7],[58.22727273  2.77272727] ; [151.77272727   7.22727273],0
p12,1,0.870858,0.026429,[ 3 57] ; [  9 153],[ 3.24324324 56.75675676] ; [  8.75675676 153.24324324],0
v4,1,0.889262,0.019387,[58  2] ; [155   6],[57.8280543  2.1719457] ; [155.1719457   5.8280543],0
u3,1,0.944723,0.004807,[14  9] ; [27 18],[13.86764706  9.13235294] ; [27.13235294 17.86764706],0
d5,1,0.99073,0.000135,[47 13] ; [126  35],[46.96832579 13.03167421] ; [126.03167421  34.96832579],0
n1,1,0.992066,9.9e-05,[ 6 13] ; [13 28],[ 6.01666667 12.98333333] ; [12.98333333 28.01666667],0
b5,1,0.994454,4.8e-05,[38 23] ; [101  61],[38.02242152 22.97757848] ; [100.97757848  61.02242152],0
b4,1,0.996739,1.7e-05,[35 26] ; [93 69],[35.01345291 25.98654709] ; [92.98654709 69.01345291],0
