Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,6.4e-05,15.976476,[23  4] ; [17 29],[14.79452055 12.20547945] ; [25.20547945 20.79452055],1
p7,1,0.000148,14.394828,[17  6] ; [12 34],[ 9.66666667 13.33333333] ; [19.33333333 26.66666667],1
p4,1,0.00056,11.904574,[16 11] ; [ 9 37],[ 9.24657534 17.75342466] ; [15.75342466 30.24657534],1
p5,1,0.005401,7.740086,[ 7 19] ; [ 2 44],[ 3.25 22.75] ; [ 5.75 40.25],0
p6,1,0.005847,7.596774,[11 15] ; [ 6 39],[ 6.22535211 19.77464789] ; [10.77464789 34.22535211],0
p10,1,0.036343,4.380952,[18  5] ; [24 22],[14.  9.] ; [28. 18.],0
p2,1,0.038534,4.281284,[20  6] ; [24 22],[15.88888889 10.11111111] ; [28.11111111 17.88888889],0
s1,1,0.038995,4.261099,[ 4 23] ; [ 1 45],[ 1.84931507 25.15068493] ; [ 3.15068493 42.84931507],0
p3,1,0.047509,3.927273,[12 15] ; [10 35],[ 8.25 18.75] ; [13.75 31.25],0
n6,1,0.061177,3.505185,[18  7] ; [22 23],[14.28571429 10.71428571] ; [25.71428571 19.28571429],0
d5,1,0.070874,3.262657,[18  9] ; [39  7],[21.08219178  5.91780822] ; [35.91780822 10.08219178],0
s7,1,0.074222,3.18708,[11 14] ; [10 33],[ 7.72058824 17.27941176] ; [13.27941176 29.72058824],0
s8,1,0.118585,2.435909,[ 8 18] ; [ 7 39],[ 5.41666667 20.58333333] ; [ 9.58333333 36.41666667],0
s2,1,0.123913,2.36715,[10 14] ; [11 35],[ 7.2 16.8] ; [13.8 32.2],0
s4,1,0.141384,2.162829,[ 7 19] ; [ 6 40],[ 4.69444444 21.30555556] ; [ 8.30555556 37.69444444],0
p9,1,0.197353,1.661853,[19  7] ; [26 19],[16.47887324  9.52112676] ; [28.52112676 16.47887324],0
a3,1,0.211894,1.558442,[14 13] ; [30 15],[16.5 10.5] ; [27.5 17.5],0
v4,1,0.220486,1.501207,[18  5] ; [28 16],[15.79104478  7.20895522] ; [30.20895522 13.79104478],0
p1,1,0.222741,1.486626,[ 4 22] ; [ 3 43],[ 2.52777778 23.47222222] ; [ 4.47222222 41.52777778],0
r2,1,0.2386,1.388847,[17  7] ; [23 18],[14.76923077  9.23076923] ; [25.23076923 15.76923077],0
d1,1,0.261596,1.26029,[11 16] ; [25 21],[13.31506849 13.68493151] ; [22.68493151 23.31506849],0
n2,1,0.265683,1.238901,[10  3] ; [11  8],[8.53125 4.46875] ; [12.46875  6.53125],0
a4,1,0.318528,0.994983,[ 8 19] ; [19 27],[ 9.98630137 17.01369863] ; [17.01369863 28.98630137],0
u2,1,0.331693,0.942278,[5 8] ; [8 6],[6.25925926 6.74074074] ; [6.74074074 7.25925926],0
b1,1,0.369778,0.804409,[10 17] ; [22 24],[11.83561644 15.16438356] ; [20.16438356 25.83561644],0
n5,1,0.372217,0.796251,[15 10] ; [22 23],[13.21428571 11.78571429] ; [23.78571429 21.21428571],0
v2,1,0.394923,0.723732,[10 16] ; [22 23],[11.71830986 14.28169014] ; [20.28169014 24.71830986],0
b4,1,0.451743,0.566274,[14 13] ; [28 18],[15.53424658 11.46575342] ; [26.46575342 19.53424658],0
s5,1,0.452552,0.564252,[ 3 20] ; [ 9 35],[ 4.11940299 18.88059701] ; [ 7.88059701 36.11940299],0
n3,1,0.513328,0.427276,[6 7] ; [11  8],[6.90625 6.09375] ; [10.09375  8.90625],0
r1,1,0.559693,0.340236,[ 7 18] ; [16 30],[ 8.09859155 16.90140845] ; [14.90140845 31.09859155],0
b5,1,0.589195,0.291603,[17 10] ; [26 20],[15.90410959 11.09589041] ; [27.09589041 18.90410959],0
d2,1,0.620385,0.245327,[ 9 18] ; [18 28],[ 9.98630137 17.01369863] ; [17.01369863 28.98630137],0
u1,1,0.62229,0.242662,[ 3 24] ; [ 7 39],[ 3.69863014 23.30136986] ; [ 6.30136986 39.69863014],0
n4,1,0.698736,0.14979,[14 13] ; [26 20],[14.79452055 12.20547945] ; [25.20547945 20.79452055],0
a6,1,0.700295,0.148165,[17 10] ; [31 15],[17.75342466  9.24657534] ; [30.24657534 15.75342466],0
v3,1,0.705358,0.142958,[ 7 18] ; [11 35],[ 6.33802817 18.66197183] ; [11.66197183 34.33802817],0
r3,1,0.714506,0.133818,[17  8] ; [28 16],[16.30434783  8.69565217] ; [28.69565217 15.30434783],0
a5,1,0.748206,0.103045,[16 11] ; [29 17],[16.64383562 10.35616438] ; [28.35616438 17.64383562],0
s6,1,0.75778,0.095109,[ 9 15] ; [19 27],[ 9.6 14.4] ; [18.4 27.6],0
n1,1,0.78317,0.07573,[4 9] ; [ 5 14],[3.65625 9.34375] ; [ 5.34375 13.65625],0
d4,1,0.786206,0.073572,[21  6] ; [37  9],[21.45205479  5.54794521] ; [36.54794521  9.45205479],0
a2,1,0.786206,0.073572,[ 6 21] ; [ 9 37],[ 5.54794521 21.45205479] ; [ 9.45205479 36.54794521],0
u3,1,0.823218,0.049911,[5 7] ; [ 6 10],[4.71428571 7.28571429] ; [6.28571429 9.71428571],0
v1,1,0.872848,0.025614,[ 9 16] ; [15 29],[ 8.69565217 16.30434783] ; [15.30434783 28.69565217],0
b3,1,0.88012,0.022746,[ 5 13] ; [ 6 14],[ 5.21052632 12.78947368] ; [ 5.78947368 14.21052632],0
b2,1,0.88012,0.022746,[ 5 13] ; [ 6 14],[ 5.21052632 12.78947368] ; [ 5.78947368 14.21052632],0
s3,1,0.913525,0.011792,[ 9 14] ; [17 28],[ 8.79411765 14.20588235] ; [17.20588235 27.79411765],0
d3,1,0.946625,0.004482,[19  8] ; [32 13],[19.125  7.875] ; [31.875 13.125],0
a1,1,0.974556,0.001017,[ 3 24] ; [ 5 41],[ 2.95890411 24.04109589] ; [ 5.04109589 40.95890411],0
