Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000186,13.970023,[14 27] ; [25  7],[21.90410959 19.09589041] ; [17.09589041 14.90410959],1
s3,1,0.000608,11.752772,[17 24] ; [26  6],[24.15068493 16.84931507] ; [18.84931507 13.15068493],1
s8,1,0.000897,11.029552,[ 8 34] ; [18 14],[14.75675676 27.24324324] ; [11.24324324 20.75675676],1
b4,1,0.002529,9.119274,[28 14] ; [10 22],[21.56756757 20.43243243] ; [16.43243243 15.56756757],0
p8,1,0.002879,8.882455,[12 29] ; [20 11],[18.22222222 22.77777778] ; [13.77777778 17.22222222],0
a2,1,0.037238,4.339496,[ 4 38] ; [ 9 23],[ 7.37837838 34.62162162] ; [ 5.62162162 26.37837838],0
p10,1,0.045307,4.00719,[28 14] ; [27  4],[31.64383562 10.35616438] ; [23.35616438  7.64383562],0
p7,1,0.058644,3.575318,[20 22] ; [21  9],[23.91666667 18.08333333] ; [17.08333333 12.91666667],0
a3,1,0.058679,3.574329,[24 18] ; [25  7],[27.81081081 14.18918919] ; [21.18918919 10.81081081],0
u1,1,0.07356,3.201741,[ 4 38] ; [ 8 24],[ 6.81081081 35.18918919] ; [ 5.18918919 26.81081081],0
u2,1,0.084903,2.96846,[ 6 12] ; [5 2],[ 7.92 10.08] ; [3.08 3.92],0
u3,1,0.101707,2.678571,[9 9] ; [6 1],[10.8  7.2] ; [4.2 2.8],0
s6,1,0.108796,2.571621,[27 15] ; [26  6],[30.08108108 11.91891892] ; [22.91891892  9.08108108],0
r1,1,0.13529,2.230732,[26 16] ; [25  7],[28.94594595 13.05405405] ; [22.05405405  9.94594595],0
p2,1,0.146691,2.106322,[31 11] ; [28  4],[33.48648649  8.51351351] ; [25.51351351  6.48648649],0
n4,1,0.155357,2.018849,[22 20] ; [22 10],[24.97297297 17.02702703] ; [19.02702703 12.97297297],0
p11,1,0.161675,1.958488,[28 14] ; [26  6],[30.64864865 11.35135135] ; [23.35135135  8.64864865],0
v2,1,0.162418,1.951564,[19 21] ; [10 22],[16.11111111 23.88888889] ; [12.88888889 19.11111111],0
p6,1,0.195529,1.675458,[ 8 34] ; [10 21],[10.35616438 31.64383562] ; [ 7.64383562 23.35616438],0
a8,1,0.212843,1.551982,[ 1 37] ; [ 3 28],[ 2.20289855 35.79710145] ; [ 1.79710145 29.20289855],0
a5,1,0.222029,1.491206,[23 19] ; [22 10],[25.54054054 16.45945946] ; [19.45945946 12.54054054],0
a7,1,0.237625,1.394628,[32  9] ; [21 11],[29.76712329 11.23287671] ; [23.23287671  8.76712329],0
b1,1,0.257232,1.283594,[13 29] ; [14 18],[15.32432432 26.67567568] ; [11.67567568 20.32432432],0
p9,1,0.264318,1.246001,[29 13] ; [25  6],[31.06849315 10.93150685] ; [22.93150685  8.06849315],0
d3,1,0.349988,0.873499,[28 13] ; [25  7],[29.76712329 11.23287671] ; [23.23287671  8.76712329],0
a6,1,0.368991,0.80706,[26 16] ; [23  9],[27.81081081 14.18918919] ; [21.18918919 10.81081081],0
