Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,28.511832,[ 4 34] ; [32 15],[16.09411765 21.90588235] ; [19.90588235 27.09411765],1
a3,1,0.0,27.060465,[12 26] ; [40  6],[23.52380952 14.47619048] ; [28.47619048 17.52380952],1
d2,1,0.000781,11.28576,[10 28] ; [29 17],[17.64285714 20.35714286] ; [21.35714286 24.64285714],1
d5,1,0.012998,6.169385,[21 17] ; [37  9],[26.23809524 11.76190476] ; [31.76190476 14.23809524],0
n4,1,0.017333,5.66238,[12 26] ; [27 20],[17.43529412 20.56470588] ; [21.56470588 25.43529412],0
a7,1,0.019801,5.429313,[19 19] ; [35 12],[24.14117647 13.85882353] ; [29.85882353 17.14117647],0
s8,1,0.022751,5.187407,[ 9 29] ; [ 3 44],[ 5.36470588 32.63529412] ; [ 6.63529412 40.36470588],0
p4,1,0.030356,4.689037,[ 6 32] ; [17 29],[10.4047619 27.5952381] ; [12.5952381 33.4047619],0
v2,1,0.036999,4.350475,[ 8 27] ; [20 24],[12.40506329 22.59493671] ; [15.59493671 28.40506329],0
d1,1,0.045697,3.992722,[12 26] ; [25 22],[16.54117647 21.45882353] ; [20.45882353 26.54117647],0
d3,1,0.052943,3.745714,[18 19] ; [32 14],[22.28915663 14.71084337] ; [27.71084337 18.28915663],0
a8,1,0.059564,3.549492,[ 1 35] ; [ 7 39],[ 3.51219512 32.48780488] ; [ 4.48780488 41.51219512],0
p10,1,0.076407,3.139717,[16 19] ; [12 33],[12.25 22.75] ; [15.75 29.25],0
p2,1,0.086546,2.937466,[22 16] ; [18 28],[18.0952381 19.9047619] ; [21.9047619 24.0952381],0
r3,1,0.08736,2.922369,[21 16] ; [35 12],[24.66666667 12.33333333] ; [31.33333333 15.66666667],0
r1,1,0.096241,2.766756,[20 18] ; [33 14],[23.69411765 14.30588235] ; [29.30588235 17.69411765],0
v3,1,0.106682,2.60269,[ 6 29] ; [14 28],[ 9.09090909 25.90909091] ; [10.90909091 31.09090909],0
r4,1,0.118611,2.435568,[17 21] ; [29 18],[20.56470588 17.43529412] ; [25.43529412 21.56470588],0
r2,1,0.12311,2.377305,[28 10] ; [40  6],[30.76190476  7.23809524] ; [37.23809524  8.76190476],0
p3,1,0.146507,2.10825,[ 8 30] ; [16 29],[10.98795181 27.01204819] ; [13.01204819 31.98795181],0
s6,1,0.161264,1.962335,[11 26] ; [21 26],[14.0952381 22.9047619] ; [17.9047619 29.0952381],0
a6,1,0.176362,1.828017,[21 17] ; [32 14],[23.97619048 14.02380952] ; [29.02380952 16.97619048],0
v1,1,0.237387,1.396043,[16 22] ; [14 33],[13.41176471 24.58823529] ; [16.58823529 30.41176471],0
d4,1,0.388709,0.742977,[25 12] ; [35 11],[26.74698795 10.25301205] ; [33.25301205 12.74698795],0
u2,1,0.41902,0.653061,[15 10] ; [3 4],[14.0625 10.9375] ; [3.9375 3.0625],0
p8,1,0.511979,0.430019,[ 7 30] ; [11 33],[ 8.22222222 28.77777778] ; [ 9.77777778 34.22222222],0
u1,1,0.561122,0.337765,[ 2 36] ; [ 4 43],[ 2.68235294 35.31764706] ; [ 3.31764706 43.68235294],0
p9,1,0.571207,0.320667,[17 18] ; [19 26],[15.75 19.25] ; [20.25 24.75],0
v4,1,0.602354,0.271461,[24 13] ; [33 14],[25.10714286 11.89285714] ; [31.89285714 15.10714286],0
n1,1,0.632406,0.228812,[ 5 13] ; [ 8 15],[ 5.70731707 12.29268293] ; [ 7.29268293 15.70731707],0
s4,1,0.636403,0.223477,[ 8 30] ; [ 8 39],[ 7.15294118 30.84705882] ; [ 8.84705882 38.15294118],0
b4,1,0.664566,0.188025,[22 16] ; [25 22],[21.01176471 16.98823529] ; [25.98823529 21.01176471],0
a1,1,0.666687,0.185502,[ 3 35] ; [ 5 42],[ 3.57647059 34.42352941] ; [ 4.42352941 42.57647059],0
s7,1,0.688534,0.160677,[ 9 24] ; [10 33],[ 8.25 24.75] ; [10.75 32.25],0
n5,1,0.71098,0.1373,[15 23] ; [20 26],[15.83333333 22.16666667] ; [19.16666667 26.83333333],0
s1,1,0.721442,0.127115,[ 4 33] ; [ 4 43],[ 3.52380952 33.47619048] ; [ 4.47619048 42.52380952],0
p1,1,0.751674,0.100129,[ 4 34] ; [ 4 43],[ 3.57647059 34.42352941] ; [ 4.42352941 42.57647059],0
b1,1,0.811784,0.056704,[22 16] ; [26 21],[21.45882353 16.54117647] ; [26.54117647 20.45882353],0
p6,1,0.815716,0.054316,[ 6 31] ; [ 8 36],[ 6.39506173 30.60493827] ; [ 7.60493827 36.39506173],0
b3,1,0.851283,0.03515,[ 7 14] ; [ 8 18],[ 6.70212766 14.29787234] ; [ 8.29787234 17.70212766],0
b2,1,0.851283,0.03515,[ 7 14] ; [ 8 18],[ 6.70212766 14.29787234] ; [ 8.29787234 17.70212766],0
n2,1,0.890082,0.019099,[9 9] ; [12 11],[9.2195122 8.7804878] ; [11.7804878 11.2195122],0
s3,1,0.907931,0.013375,[17 20] ; [21 26],[16.73809524 20.26190476] ; [21.26190476 25.73809524],0
p5,1,0.916339,0.011035,[ 1 37] ; [ 1 43],[ 0.92682927 37.07317073] ; [ 1.07317073 42.92682927],0
b5,1,0.922301,0.009513,[19 19] ; [23 24],[18.77647059 19.22352941] ; [23.22352941 23.77647059],0
p7,1,0.931162,0.007462,[12 25] ; [15 30],[12.18292683 24.81707317] ; [14.81707317 30.18292683],0
n3,1,0.959495,0.002579,[11  7] ; [13  8],[11.07692308  6.92307692] ; [12.92307692  8.07692308],0
s5,1,0.964641,0.001965,[ 7 29] ; [ 8 34],[ 6.92307692 29.07692308] ; [ 8.07692308 33.92307692],0
s2,1,0.987043,0.000264,[13 25] ; [16 31],[12.96470588 25.03529412] ; [16.03529412 30.96470588],0
u3,1,1.0,0.0,[13 13] ; [3 3],[13. 13.] ; [3. 3.],0
