Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,279.62999,[308  39] ; [ 79 240],[201.63513514 145.36486486] ; [185.36486486 133.63513514],1
s7,1,0.0,150.496765,[258  80] ; [ 85 219],[180.58255452 157.41744548] ; [162.41744548 141.58255452],1
s6,1,0.0,127.265391,[300  43] ; [147 170],[232.30454545 110.69545455] ; [214.69545455 102.30454545],1
s8,1,0.0,90.294504,[223 127] ; [ 87 234],[161.69895678 188.30104322] ; [148.30104322 172.69895678],1
s5,1,0.0,65.468334,[164 170] ; [ 59 254],[115.11901082 218.88098918] ; [107.88098918 205.11901082],1
s4,1,2e-06,22.71647,[ 69 277] ; [ 23 297],[ 47.7957958 298.2042042] ; [ 44.2042042 275.7957958],1
d4,1,9e-05,15.332483,[306  42] ; [246  76],[286.71044776  61.28955224] ; [265.28955224  56.71044776],1
p4,1,0.000143,14.458404,[238 110] ; [173 147],[214.11377246 133.88622754] ; [196.88622754 123.11377246],1
p6,1,0.000199,13.844207,[161 184] ; [103 214],[137.58308157 207.41691843] ; [126.41691843 190.58308157],1
p10,1,0.000203,13.803882,[306  44] ; [243  75],[287.6497006  62.3502994] ; [261.3502994  56.6497006],1
p9,1,0.000327,12.910705,[310  37] ; [252  66],[293.25413534  53.74586466] ; [268.74586466  49.25413534],1
p12,1,0.000522,12.033801,[ 43 306] ; [ 15 302],[ 30.39339339 318.60660661] ; [ 27.60660661 289.39339339],1
u1,1,0.000698,11.493808,[ 88 264] ; [ 47 276],[ 70.4 281.6] ; [ 64.6 258.4],1
n6,1,0.001173,10.531629,[321  28] ; [270  52],[307.390462  41.609538] ; [283.609538  38.390462],0
d1,1,0.001488,10.092924,[238 114] ; [180 143],[217.97925926 134.02074074] ; [200.02074074 122.97925926],0
a3,1,0.001713,9.834178,[278  72] ; [221 100],[260.28315946  89.71684054] ; [238.71684054  82.28315946],0
s1,1,0.001856,9.686939,[ 20 328] ; [  4 315],[ 12.52173913 335.47826087] ; [ 11.47826087 307.52173913],0
r4,1,0.002258,9.326691,[338  14] ; [291  32],[328.01185185  23.98814815] ; [300.98814815  22.01185185],0
a6,1,0.002462,9.168672,[222 126] ; [241  82],[240.12518629 107.87481371] ; [222.87481371 100.12518629],0
v3,1,0.004838,7.938976,[164 174] ; [118 196],[146.19018405 191.80981595] ; [135.80981595 178.19018405],0
n5,1,0.005151,7.825603,[315  35] ; [266  56],[302.60416667  47.39583333] ; [278.39583333  43.60416667],0
v4,1,0.005357,7.75468,[344   7] ; [302  20],[336.91827637  14.08172363] ; [309.08172363  12.91827637],0
v1,1,0.0069,7.298944,[210 132] ; [161 155],[192.82978723 149.17021277] ; [178.17021277 137.82978723],0
u4,1,0.011568,6.375891,[ 14 338] ; [  3 320],[  8.86518519 343.13481481] ; [  8.13481481 314.86518519],0
u3,1,0.016563,5.742068,[49 25] ; [49 53],[41.20454545 32.79545455] ; [56.79545455 45.20454545],0
r1,1,0.016799,5.717207,[305  46] ; [257  64],[293.54464286  57.45535714] ; [268.45535714  52.54464286],0
d2,1,0.017193,5.676602,[199 150] ; [153 167],[183.62929746 165.37070254] ; [168.37070254 151.62929746],0
p3,1,0.0174,5.655598,[200 148] ; [155 166],[184.66367713 163.33632287] ; [170.33632287 150.66367713],0
r3,1,0.020144,5.399329,[339  12] ; [298  24],[332.2243685  18.7756315] ; [304.7756315  17.2243685],0
p7,1,0.028793,4.779947,[232 108] ; [191 127],[218.57142857 121.42857143] ; [204.42857143 113.57142857],0
u2,1,0.030708,4.669196,[47 27] ; [47 53],[39.97701149 34.02298851] ; [54.02298851 45.97701149],0
a2,1,0.03324,4.533359,[105 247] ; [ 73 250],[ 92.8237037 259.1762963] ; [ 85.1762963 237.8237037],0
d5,1,0.03636,4.380163,[299  50] ; [257  66],[288.75595238  60.24404762] ; [267.24404762  55.75595238],0
v2,1,0.047492,3.927868,[205 135] ; [163 147],[192.49230769 147.50769231] ; [175.50769231 134.49230769],0
a4,1,0.060765,3.516383,[185 166] ; [145 174],[172.88059701 178.11940299] ; [157.11940299 161.88059701],0
p2,1,0.0639,3.433164,[300  49] ; [258  62],[291.0941704  57.9058296] ; [266.9058296  53.0941704],0
