Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,48.556158,[143  15] ; [39 39],[121.84745763  36.15254237] ; [60.15254237 17.84745763],1
r2,1,7.9e-05,15.589687,[147  10] ; [59 19],[137.62553191  19.37446809] ; [68.37446809  9.62553191],1
v2,1,0.000323,12.929995,[79 68] ; [22 55],[66.28125 80.71875] ; [34.71875 42.28125],1
a6,1,0.00265,9.034206,[107  51] ; [37 41],[96.40677966 61.59322034] ; [47.59322034 30.40677966],0
d4,1,0.002801,8.932705,[130  27] ; [51 27],[120.92340426  36.07659574] ; [60.07659574 17.92340426],0
r3,1,0.005774,7.619603,[147  10] ; [64 14],[140.96595745  16.03404255] ; [70.03404255  7.96595745],0
v4,1,0.006097,7.521429,[146  10] ; [64 14],[140.  16.] ; [70.  8.],0
a7,1,0.006385,7.438254,[118  40] ; [44 33],[108.91914894  49.08085106] ; [53.08085106 23.91914894],0
d1,1,0.01537,5.873549,[79 79] ; [26 52],[70.29661017 87.70338983] ; [34.70338983 43.29661017],0
u2,1,0.020175,5.396695,[37 21] ; [16 24],[31.36734694 26.63265306] ; [21.63265306 18.36734694],0
d3,1,0.024,5.094643,[111  47] ; [42 34],[103.30769231  54.69230769] ; [49.69230769 26.30769231],0
d5,1,0.024089,5.08818,[119  39] ; [47 30],[111.60851064  46.39148936] ; [54.39148936 22.60851064],0
s6,1,0.025571,4.984801,[95 61] ; [35 42],[87.03862661 68.96137339] ; [42.96137339 34.03862661],0
a5,1,0.026861,4.899698,[93 65] ; [34 44],[85.02542373 72.97457627] ; [41.97457627 36.02542373],0
a2,1,0.031632,4.618342,[ 26 132] ; [ 5 73],[ 20.75423729 137.24576271] ; [10.24576271 67.75423729],0
b1,1,0.037675,4.319635,[ 51 107] ; [36 42],[58.24576271 99.75423729] ; [28.75423729 49.24576271],0
u3,1,0.050666,3.819276,[39 19] ; [19 21],[34.32653061 23.67346939] ; [23.67346939 16.32653061],0
v1,1,0.052448,3.761424,[68 85] ; [24 53],[61.2 91.8] ; [30.8 46.2],0
v3,1,0.052982,3.744496,[ 41 109] ; [12 64],[ 35.17699115 114.82300885] ; [17.82300885 58.17699115],0
n3,1,0.061543,3.495309,[39 16] ; [18 17],[34.83333333 20.16666667] ; [22.16666667 12.83333333],0
p2,1,0.06362,3.440399,[117  40] ; [49 29],[110.90212766  46.09787234] ; [55.09787234 22.90212766],0
s3,1,0.06398,3.431085,[80 76] ; [30 48],[73.33333333 82.66666667] ; [36.66666667 41.33333333],0
a3,1,0.064753,3.411259,[98 60] ; [38 39],[91.43829787 66.56170213] ; [44.56170213 32.43829787],0
a4,1,0.066595,3.365011,[ 55 103] ; [18 60],[ 48.87288136 109.12711864] ; [24.12711864 53.87288136],0
p10,1,0.073632,3.200136,[107  48] ; [44 33],[100.88362069  54.11637931] ; [50.11637931 26.88362069],0
u1,1,0.095302,2.78246,[ 16 142] ; [ 3 75],[ 12.72033898 145.27966102] ; [ 6.27966102 71.72033898],0
s4,1,0.150403,2.06816,[ 35 123] ; [24 54],[ 39.5 118.5] ; [19.5 58.5],0
p9,1,0.163756,1.939195,[115  40] ; [49 26],[110.52173913  44.47826087] ; [53.47826087 21.52173913],0
p8,1,0.164794,1.929673,[70 87] ; [27 50],[65.08119658 91.91880342] ; [31.91880342 45.08119658],0
p1,1,0.172467,1.861364,[  7 149] ; [ 7 71],[  9.33333333 146.66666667] ; [ 4.66666667 73.33333333],0
p7,1,0.222517,1.488067,[85 67] ; [36 40],[80.66666667 71.33333333] ; [40.33333333 35.66666667],0
p11,1,0.264618,1.244437,[101  57] ; [44 34],[97.07627119 60.92372881] ; [47.92372881 30.07627119],0
a1,1,0.299804,1.075067,[  4 154] ; [ 4 74],[  5.3559322 152.6440678] ; [ 2.6440678 75.3559322],0
b4,1,0.357733,0.845837,[95 63] ; [42 36],[91.72033898 66.27966102] ; [45.27966102 32.72033898],0
p6,1,0.372847,0.794156,[ 32 122] ; [20 57],[ 34.66666667 119.33333333] ; [17.33333333 59.66666667],0
b2,1,0.387534,0.746667,[18 52] ; [14 28],[20. 50.] ; [12. 30.],0
b3,1,0.387534,0.746667,[18 52] ; [14 28],[20. 50.] ; [12. 30.],0
p4,1,0.419629,0.651355,[67 90] ; [29 49],[64.13617021 92.86382979] ; [31.86382979 46.13617021],0
s8,1,0.432357,0.616484,[ 48 109] ; [20 58],[ 45.42978723 111.57021277] ; [22.57021277 55.42978723],0
n6,1,0.441942,0.591236,[102  54] ; [47 31],[99.33333333 56.66666667] ; [49.66666667 28.33333333],0
s5,1,0.560915,0.338122,[ 43 109] ; [19 58],[ 41.15283843 110.84716157] ; [20.84716157 56.15283843],0
u4,1,0.608835,0.261875,[  1 157] ; [ 1 77],[  1.33898305 156.66101695] ; [ 0.66101695 77.33898305],0
d2,1,0.649572,0.20644,[ 54 104] ; [29 49],[ 55.56779661 102.43220339] ; [27.43220339 50.56779661],0
n2,1,0.667376,0.184687,[37 18] ; [22 13],[36.05555556 18.94444444] ; [22.94444444 12.05555556],0
s2,1,0.667779,0.184211,[67 90] ; [31 47],[65.47234043 91.52765957] ; [32.52765957 45.47234043],0
a8,1,0.757021,0.095725,[  7 137] ; [ 3 73],[  6.54545455 137.45454545] ; [ 3.45454545 72.54545455],0
b5,1,0.792842,0.068971,[98 60] ; [47 31],[97.07627119 60.92372881] ; [47.92372881 30.07627119],0
s7,1,0.813095,0.055902,[ 46 103] ; [22 53],[ 45.23214286 103.76785714] ; [22.76785714 52.23214286],0
n5,1,0.846353,0.037548,[ 54 102] ; [28 50],[ 54.66666667 101.33333333] ; [27.33333333 50.66666667],0
n1,1,0.874937,0.024772,[14 42] ; [ 8 26],[13.68888889 42.31111111] ; [ 8.31111111 25.68888889],0
p3,1,0.899041,0.016097,[ 50 108] ; [25 52],[ 50.42553191 107.57446809] ; [24.57446809 52.42553191],0
s1,1,0.992648,8.5e-05,[  6 151] ; [ 3 75],[  6.01276596 150.98723404] ; [ 2.98723404 75.01276596],0
