Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,54.279029,[116  53] ; [ 90 185],[78.40990991 90.59009009] ; [127.59009009 147.40990991],1
b1,1,0.083468,2.996048,[ 57 115] ; [116 165],[ 65.68653422 106.31346578] ; [107.31346578 173.68653422],0
a1,1,0.090329,2.868497,[  4 168] ; [ 16 265],[  7.59381898 164.40618102] ; [ 12.40618102 268.59381898],0
p1,1,0.091721,2.843904,[ 13 158] ; [ 11 269],[  9.09977827 161.90022173] ; [ 14.90022173 265.09977827],0
a7,1,0.113997,2.49792,[127  45] ; [187  93],[119.48672566  52.51327434] ; [194.51327434  85.48672566],0
u2,1,0.125391,2.348661,[39 27] ; [43 49],[34.25316456 31.74683544] ; [47.74683544 44.25316456],0
s7,1,0.139184,2.186954,[ 61 101] ; [ 82 185],[ 54. 108.] ; [ 89. 178.],0
r2,1,0.184648,1.759809,[154  15] ; [241  36],[149.67488789  19.32511211] ; [245.32511211  31.67488789],0
u4,1,0.193179,1.693208,[  1 171] ; [  6 275],[  2.65783664 169.34216336] ; [  4.34216336 276.65783664],0
d3,1,0.215123,1.536609,[115  57] ; [171 109],[108.83185841  63.16814159] ; [177.16814159 102.83185841],0
n3,1,0.215246,1.535786,[19 15] ; [65 31],[21.96923077 12.03076923] ; [62.03076923 33.96923077],0
s4,1,0.253054,1.306364,[ 17 154] ; [ 38 242],[ 20.85365854 150.14634146] ; [ 34.14634146 245.85365854],0
a6,1,0.262075,1.257763,[120  52] ; [181  99],[114.53982301  57.46017699] ; [186.46017699  93.53982301],0
s8,1,0.264377,1.24569,[ 54 117] ; [ 75 206],[ 48.80309735 122.19690265] ; [ 80.19690265 200.80309735],0
n5,1,0.277706,1.178283,[121  50] ; [183  95],[115.77728285  55.22271715] ; [188.22271715  89.77728285],0
u1,1,0.287674,1.130476,[ 18 154] ; [ 39 242],[ 21.64238411 150.35761589] ; [ 35.35761589 245.64238411],0
a4,1,0.33072,0.946075,[ 59 111] ; [110 170],[ 63.84444444 106.15555556] ; [105.15555556 174.84444444],0
p5,1,0.330967,0.945112,[  8 164] ; [  8 268],[  6.14285714 165.85714286] ; [  9.85714286 266.14285714],0
a3,1,0.338264,0.916999,[106  65] ; [186  94],[110.71396896  60.28603104] ; [181.28603104  98.71396896],0
s6,1,0.355066,0.855268,[89 81] ; [134 146],[84.24444444 85.75555556] ; [138.75555556 141.24444444],0
n4,1,0.362499,0.829217,[123  48] ; [190  90],[118.67627494  52.32372506] ; [194.32372506  85.67627494],0
d5,1,0.402825,0.699878,[132  40] ; [205  75],[128.23893805  43.76106195] ; [208.76106195  71.23893805],0
d1,1,0.428459,0.626997,[88 84] ; [133 148],[83.91169978 88.08830022] ; [137.08830022 143.91169978],0
d4,1,0.438024,0.601452,[132  40] ; [205  74],[128.5232816  43.4767184] ; [208.4767184  70.5232816],0
s3,1,0.444364,0.584988,[71 96] ; [129 150],[74.88789238 92.11210762] ; [125.11210762 153.88789238],0
b4,1,0.449026,0.573109,[96 76] ; [167 114],[99.85871965 72.14128035] ; [163.14128035 117.85871965],0
p12,1,0.527321,0.399552,[  6 164] ; [  7 273],[  4.91111111 165.08888889] ; [  8.08888889 271.91111111],0
d2,1,0.563172,0.334242,[ 68 104] ; [118 161],[ 70.93569845 101.06430155] ; [115.06430155 163.93569845],0
s1,1,0.571109,0.32083,[  5 166] ; [ 11 268],[  6.08 164.92] ; [  9.92 269.08],0
n1,1,0.644138,0.213371,[10 23] ; [34 64],[11.08396947 21.91603053] ; [32.91603053 65.08396947],0
a8,1,0.671023,0.180408,[ 17 135] ; [ 33 229],[ 18.35748792 133.64251208] ; [ 31.64251208 230.35748792],0
s2,1,0.697776,0.150796,[ 57 114] ; [ 98 181],[ 58.9 112.1] ; [ 96.1 182.9],0
v3,1,0.72656,0.122294,[ 57 109] ; [ 87 179],[ 55.33333333 110.66666667] ; [ 88.66666667 177.33333333],0
a2,1,0.823764,0.049598,[ 31 141] ; [ 53 228],[ 31.89403974 140.10596026] ; [ 52.10596026 228.89403974],0
u3,1,0.92402,0.009096,[33 32] ; [47 47],[32.70440252 32.29559748] ; [47.29559748 46.70440252],0
b5,1,0.972368,0.0012,[105  67] ; [172 109],[105.17439294  66.82560706] ; [171.82560706 109.17439294],0
n2,1,0.974333,0.001035,[23 11] ; [66 32],[22.92424242 11.07575758] ; [66.07575758 31.92424242],0
