Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,40.253896,[21 28] ; [98 11],[36.90506329 12.09493671] ; [82.09493671 26.90506329],1
n6,1,0.000208,13.753458,[30 18] ; [96 13],[38.52229299  9.47770701] ; [87.47770701 21.52229299],1
p5,1,0.003818,8.368518,[ 1 48] ; [21 88],[ 6.82278481 42.17721519] ; [15.17721519 93.82278481],0
p7,1,0.009639,6.700459,[21 25] ; [72 34],[28.14473684 17.85526316] ; [64.85526316 41.14473684],0
a8,1,0.011365,6.407392,[ 1 45] ; [17 83],[ 5.67123288 40.32876712] ; [12.32876712 87.67123288],0
v1,1,0.026122,4.947911,[17 30] ; [59 47],[23.34640523 23.65359477] ; [52.65359477 53.34640523],0
p10,1,0.037195,4.341464,[30 17] ; [86 22],[35.17419355 11.82580645] ; [80.82580645 27.17419355],0
a7,1,0.049117,3.871346,[39 10] ; [69 39],[33.70700637 15.29299363] ; [74.29299363 33.70700637],0
s4,1,0.058465,3.580393,[17 32] ; [22 85],[12.25 36.75] ; [26.75 80.25],0
p11,1,0.07145,3.2494,[31 18] ; [84 25],[35.66455696 13.33544304] ; [79.33544304 29.66455696],0
d2,1,0.073203,3.209688,[ 6 43] ; [27 82],[10.23417722 38.76582278] ; [22.76582278 86.23417722],0
p12,1,0.07724,3.122032,[ 1 48] ; [11 98],[ 3.72151899 45.27848101] ; [  8.27848101 100.72151899],0
p4,1,0.081708,3.030605,[21 28] ; [63 46],[26.05063291 22.94936709] ; [57.94936709 51.05063291],0
a6,1,0.093127,2.81947,[30 19] ; [51 58],[25.12025316 23.87974684] ; [55.87974684 53.12025316],0
p3,1,0.12716,2.326832,[17 32] ; [52 57],[21.39873418 27.60126582] ; [47.60126582 61.39873418],0
v3,1,0.1345,2.239781,[12 34] ; [41 65],[16.03947368 29.96052632] ; [36.96052632 69.03947368],0
u3,1,0.175362,1.836494,[21  7] ; [33 22],[18.21686747  9.78313253] ; [35.78313253 19.21686747],0
p6,1,0.217596,1.520154,[13 33] ; [41 65],[16.34210526 29.65789474] ; [37.65789474 68.34210526],0
a4,1,0.217818,1.518689,[ 6 43] ; [22 86],[ 8.7388535 40.2611465] ; [19.2611465 88.7388535],0
p9,1,0.284881,1.143658,[33 13] ; [86 22],[35.54545455 10.45454545] ; [83.45454545 24.54545455],0
a3,1,0.285465,1.140887,[20 29] ; [54 54],[23.0955414 25.9044586] ; [50.9044586 57.0955414],0
p8,1,0.295133,1.096057,[19 28] ; [54 55],[21.99358974 25.00641026] ; [51.00641026 57.99358974],0
r2,1,0.31661,1.002898,[46  3] ; [95 12],[44.28846154  4.71153846] ; [96.71153846 10.28846154],0
p1,1,0.324493,0.970751,[ 3 46] ; [12 96],[ 4.68152866 44.31847134] ; [10.31847134 97.68152866],0
b4,1,0.32883,0.953498,[27 22] ; [69 40],[29.7721519 19.2278481] ; [66.2278481 42.7721519],0
n1,1,0.342093,0.902571,[ 4 10] ; [11 14],[5.38461538 8.61538462] ; [ 9.61538462 15.38461538],0
n2,1,0.435484,0.608154,[9 5] ; [19  6],[10.05128205  3.94871795] ; [17.94871795  7.05128205],0
p2,1,0.454971,0.558237,[37 12] ; [88 21],[38.76582278 10.23417722] ; [86.23417722 22.76582278],0
s3,1,0.503165,0.448254,[34 15] ; [79 27],[35.72258065 13.27741935] ; [77.27741935 28.72258065],0
d1,1,0.503991,0.446524,[14 35] ; [37 72],[15.8164557 33.1835443] ; [35.1835443 73.8164557],0
d4,1,0.527772,0.398679,[37 12] ; [77 32],[35.35443038 13.64556962] ; [78.64556962 30.35443038],0
r4,1,0.558644,0.342057,[41  8] ; [95 14],[42.17721519  6.82278481] ; [93.82278481 15.17721519],0
d3,1,0.607555,0.263751,[28 21] ; [67 42],[29.46202532 19.53797468] ; [65.53797468 43.46202532],0
