Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,173.051434,[  6 112] ; [337 132],[68.95059625 49.04940375] ; [274.04940375 194.95059625],1
p9,1,0.015906,5.813224,[89 25] ; [402  60],[97.17708333 16.82291667] ; [393.82291667  68.17708333],0
u3,1,0.017023,5.694029,[23 35] ; [61 42],[30.26086957 27.73913043] ; [53.73913043 49.26086957],0
u2,1,0.028388,4.804354,[24 34] ; [60 41],[30.64150943 27.35849057] ; [53.35849057 47.64150943],0
s3,1,0.030039,4.707054,[52 64] ; [259 203],[62.41522491 53.58477509] ; [248.58477509 213.41522491],0
b4,1,0.051174,3.802571,[59 59] ; [281 188],[68.34752981 49.65247019] ; [271.65247019 197.34752981],0
a6,1,0.052541,3.758468,[72 46] ; [329 139],[80.74744027 37.25255973] ; [320.25255973 147.74744027],0
v3,1,0.108272,2.579269,[44 72] ; [209 243],[51.66901408 64.33098592] ; [201.33098592 250.66901408],0
s1,1,0.108504,2.575873,[  6 109] ; [ 11 450],[  3.39409722 111.60590278] ; [ 13.60590278 447.39409722],0
u4,1,0.137647,2.204064,[  1 117] ; [ 16 453],[  3.41737649 114.58262351] ; [ 13.58262351 455.41737649],0
p3,1,0.165921,1.919416,[52 65] ; [241 226],[58.70034247 58.29965753] ; [234.29965753 232.70034247],0
b2,1,0.171326,1.871302,[25 46] ; [135 171],[30.13262599 40.86737401] ; [129.86737401 176.13262599],0
b3,1,0.171326,1.871302,[25 46] ; [135 171],[30.13262599 40.86737401] ; [129.86737401 176.13262599],0
p1,1,0.22363,1.480922,[ 15 103] ; [ 42 425],[ 11.4974359 106.5025641] ; [ 45.5025641 421.4974359],0
p12,1,0.231873,1.429333,[  7 110] ; [ 44 420],[ 10.27022375 106.72977625] ; [ 40.72977625 423.27022375],0
n3,1,0.236728,1.399972,[24  8] ; [63 36],[21.2519084 10.7480916] ; [65.7480916 33.2519084],0
p6,1,0.262769,1.25411,[37 78] ; [175 288],[42.1799308 72.8200692] ; [169.8200692 293.1799308],0
b1,1,0.340422,0.908841,[53 65] ; [188 281],[48.44633731 69.55366269] ; [192.55366269 276.44633731],0
a8,1,0.439815,0.596765,[16 92] ; [ 76 347],[18.71186441 89.28813559] ; [ 73.28813559 349.71186441],0
n1,1,0.445561,0.58192,[17 15] ; [44 53],[15.13178295 16.86821705] ; [45.86821705 51.13178295],0
b5,1,0.456891,0.553501,[66 52] ; [280 189],[69.55366269 48.44633731] ; [276.44633731 192.55366269],0
a1,1,0.712849,0.135448,[  6 112] ; [ 28 441],[  6.83475298 111.16524702] ; [ 27.16524702 441.83475298],0
n2,1,0.840936,0.040279,[25  8] ; [74 26],[24.56390977  8.43609023] ; [74.43609023 25.56390977],0
p5,1,0.952239,0.003587,[ 16 100] ; [ 65 399],[16.2 99.8] ; [ 64.8 399.2],0
