Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,79.894748,[41 62] ; [247  43],[75.48091603 27.51908397] ; [212.51908397  77.48091603],1
a5,1,5.1e-05,16.392174,[53 50] ; [213  78],[69.53807107 33.46192893] ; [196.46192893  94.53807107],1
s7,1,0.000401,12.529265,[26 75] ; [129 152],[40.98167539 60.01832461] ; [114.01832461 166.98167539],1
a4,1,0.000626,11.698162,[28 75] ; [134 154],[42.67519182 60.32480818] ; [119.32480818 168.67519182],1
s8,1,0.001298,10.345264,[24 78] ; [120 170],[37.46938776 64.53061224] ; [106.53061224 183.46938776],0
s4,1,0.001794,9.749428,[28 75] ; [ 39 247],[17.7403599 85.2596401] ; [ 49.2596401 236.7403599],0
p6,1,0.003093,8.75154,[15 88] ; [ 84 202],[26.21336761 76.78663239] ; [ 72.78663239 213.21336761],0
d1,1,0.003525,8.51386,[43 60] ; [170 121],[55.68274112 47.31725888] ; [157.31725888 133.68274112],0
p4,1,0.004191,8.199057,[26 77] ; [118 169],[38.03076923 64.96923077] ; [105.96923077 181.03076923],0
v1,1,0.004525,8.060013,[34 68] ; [141 143],[46.24352332 55.75647668] ; [128.75647668 155.24352332],0
a2,1,0.011068,6.454393,[12 91] ; [ 68 223],[20.91370558 82.08629442] ; [ 59.08629442 231.91370558],0
v3,1,0.019058,5.496196,[24 76] ; [104 178],[33.5078534 66.4921466] ; [ 94.4921466 187.5078534],0
a8,1,0.019421,5.463225,[ 7 91] ; [ 44 218],[13.88333333 84.11666667] ; [ 37.11666667 224.88333333],0
d5,1,0.024933,5.028545,[69 33] ; [229  62],[77.34351145 24.65648855] ; [220.65648855  70.34351145],0
n1,1,0.0261,4.949379,[12 38] ; [29 37],[17.67241379 32.32758621] ; [23.32758621 42.67241379],0
d2,1,0.030075,4.705,[38 65] ; [142 146],[47.4168798 55.5831202] ; [132.5831202 155.4168798],0
p12,1,0.033324,4.529034,[  1 102] ; [ 18 272],[ 4.97964377 98.02035623] ; [ 14.02035623 275.97964377],0
u1,1,0.041428,4.158411,[ 8 95] ; [ 46 245],[14.11675127 88.88324873] ; [ 39.88324873 251.11675127],0
s6,1,0.059331,3.555989,[55 46] ; [186 100],[62.89664083 38.10335917] ; [178.10335917 107.89664083],0
p1,1,0.062479,3.470317,[  2 100] ; [ 20 270],[ 5.7244898 96.2755102] ; [ 16.2755102 273.7244898],0
r4,1,0.067063,3.35348,[84 19] ; [258  33],[89.40609137 13.59390863] ; [252.59390863  38.40609137],0
s3,1,0.071969,3.237537,[44 58] ; [152 132],[51.79274611 50.20725389] ; [144.20725389 139.79274611],0
