Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.043956,4.05825,[61 95] ; [6 2],[63.73170732 92.26829268] ; [3.26829268 4.73170732],0
p4,1,0.299835,1.074928,[88 68] ; [6 2],[89.41463415 66.58536585] ; [4.58536585 3.41463415],0
p11,1,0.570672,0.32156,[112  44] ; [5 3],[111.29268293  44.70731707] ; [5.70731707 2.29268293],0
p3,1,0.6318,0.229628,[72 84] ; [3 5],[71.34146341 84.65853659] ; [3.65853659 4.34146341],0
p2,1,0.932558,0.007162,[134  21] ; [7 1],[134.0797546  20.9202454] ; [6.9202454 1.0797546],0
