Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0187,5.529337,[2 6] ; [6 1],[4.26666667 3.73333333] ; [3.73333333 3.26666667],0
p3,1,0.020116,5.401786,[1 7] ; [5 2],[3.2 4.8] ; [2.8 4.2],0
r3,1,0.057224,3.616071,[3 5] ; [6 1],[4.8 3.2] ; [4.2 2.8],0
p2,1,0.067278,3.348214,[1 7] ; [4 3],[2.66666667 5.33333333] ; [2.33333333 4.66666667],0
r1,1,0.067278,3.348214,[1 7] ; [4 3],[2.66666667 5.33333333] ; [2.33333333 4.66666667],0
p7,1,0.067278,3.348214,[1 7] ; [4 3],[2.66666667 5.33333333] ; [2.33333333 4.66666667],0
d1,1,0.067278,3.348214,[1 7] ; [4 3],[2.66666667 5.33333333] ; [2.33333333 4.66666667],0
s2,1,0.07215,3.233418,[2 6] ; [5 2],[3.73333333 4.26666667] ; [3.26666667 3.73333333],0
p10,1,0.07215,3.233418,[2 6] ; [5 2],[3.73333333 4.26666667] ; [3.26666667 3.73333333],0
s8,1,0.07215,3.233418,[2 6] ; [5 2],[3.73333333 4.26666667] ; [3.26666667 3.73333333],0
s6,1,0.086359,2.940972,[3 5] ; [5 1],[4.57142857 3.42857143] ; [3.42857143 2.57142857],0
d5,1,0.143235,2.142857,[4 4] ; [6 1],[5.33333333 2.66666667] ; [4.66666667 2.33333333],0
s7,1,0.169583,1.886621,[2 5] ; [4 2],[3.23076923 3.76923077] ; [2.76923077 3.23076923],0
r4,1,0.204894,1.607143,[2 6] ; [4 3],[3.2 4.8] ; [2.8 4.2],0
p11,1,0.204894,1.607143,[2 6] ; [4 3],[3.2 4.8] ; [2.8 4.2],0
p4,1,0.204894,1.607143,[2 6] ; [4 3],[3.2 4.8] ; [2.8 4.2],0
a3,1,0.310437,1.028815,[5 3] ; [6 1],[5.86666667 2.13333333] ; [5.13333333 1.86666667],0
n4,1,0.310437,1.028815,[5 3] ; [6 1],[5.86666667 2.13333333] ; [5.13333333 1.86666667],0
d4,1,0.310437,1.028815,[5 3] ; [6 1],[5.86666667 2.13333333] ; [5.13333333 1.86666667],0
a5,1,0.398025,0.714286,[4 4] ; [5 2],[4.8 3.2] ; [4.2 2.8],0
n6,1,0.398025,0.714286,[4 4] ; [5 2],[4.8 3.2] ; [4.2 2.8],0
b5,1,0.398025,0.714286,[4 4] ; [5 2],[4.8 3.2] ; [4.2 2.8],0
d2,1,0.446798,0.578763,[3 5] ; [4 3],[3.73333333 4.26666667] ; [3.26666667 3.73333333],0
a7,1,0.446798,0.578763,[5 3] ; [3 4],[4.26666667 3.73333333] ; [3.73333333 3.26666667],0
a4,1,0.464214,0.535714,[2 6] ; [3 4],[2.66666667 5.33333333] ; [2.33333333 4.66666667],0
p8,1,0.464214,0.535714,[2 6] ; [3 4],[2.66666667 5.33333333] ; [2.33333333 4.66666667],0
b2,1,0.465209,0.533333,[2 2] ; [1 3],[1.5 2.5] ; [1.5 2.5],0
b3,1,0.465209,0.533333,[2 2] ; [1 3],[1.5 2.5] ; [1.5 2.5],0
r2,1,0.714393,0.133929,[5 3] ; [5 2],[5.33333333 2.66666667] ; [4.66666667 2.33333333],0
n5,1,0.714393,0.133929,[5 3] ; [5 2],[5.33333333 2.66666667] ; [4.66666667 2.33333333],0
v1,1,0.782055,0.076531,[4 4] ; [4 3],[4.26666667 3.73333333] ; [3.73333333 3.26666667],0
d3,1,0.782055,0.076531,[4 4] ; [4 3],[4.26666667 3.73333333] ; [3.73333333 3.26666667],0
p9,1,0.782055,0.076531,[4 4] ; [4 3],[4.26666667 3.73333333] ; [3.73333333 3.26666667],0
a6,1,0.832662,0.044643,[5 3] ; [4 3],[4.8 3.2] ; [4.2 2.8],0
b1,1,0.832662,0.044643,[5 3] ; [4 3],[4.8 3.2] ; [4.2 2.8],0
a2,1,0.875996,0.024351,[2 6] ; [2 5],[2.13333333 5.86666667] ; [1.86666667 5.13333333],0
b4,1,0.875996,0.024351,[6 2] ; [5 2],[5.86666667 2.13333333] ; [5.13333333 1.86666667],0
s1,1,0.919154,0.010302,[1 7] ; [1 6],[1.06666667 6.93333333] ; [0.93333333 6.06666667],0
