Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,25.223979,[72 89] ; [44  8],[87.68075117 73.31924883] ; [28.31924883 23.68075117],1
p10,1,0.622591,0.242242,[111  52] ; [38 15],[112.43981481  50.56018519] ; [36.56018519 16.43981481],0
a6,1,0.627065,0.236062,[107  60] ; [32 21],[105.51363636  61.48636364] ; [33.48636364 19.51363636],0
n5,1,0.650831,0.204855,[ 55 111] ; [19 33],[ 56.34862385 109.65137615] ; [17.65137615 34.34862385],0
d5,1,0.65714,0.197016,[120  47] ; [39 13],[121.24657534  45.75342466] ; [37.75342466 14.24657534],0
d3,1,0.657581,0.196475,[109  58] ; [35 16],[110.31192661  56.68807339] ; [33.68807339 17.31192661],0
a5,1,0.665959,0.186365,[97 70] ; [29 24],[95.64545455 71.35454545] ; [30.35454545 22.64545455],0
p5,1,0.667721,0.184279,[  7 158] ; [ 3 50],[  7.56880734 157.43119266] ; [ 2.43119266 50.56880734],0
r4,1,0.674885,0.175941,[141  26] ; [46  7],[141.95  25.05] ; [45.05  7.95],0
n6,1,0.694152,0.154627,[113  54] ; [33 18],[111.8440367  55.1559633] ; [34.1559633 16.8440367],0
p9,1,0.778855,0.078855,[123  40] ; [41 12],[123.75925926  39.24074074] ; [40.24074074 12.75925926],0
a7,1,0.788492,0.071969,[122  45] ; [37 15],[121.24657534  45.75342466] ; [37.75342466 14.24657534],0
d2,1,0.873683,0.025275,[ 61 106] ; [20 33],[ 61.48636364 105.51363636] ; [19.51363636 33.48636364],0
r2,1,0.93025,0.007661,[151  15] ; [48  5],[150.84018265  15.15981735] ; [48.15981735  4.84018265],0
s3,1,0.935346,0.00658,[83 82] ; [27 26],[83.25688073 81.74311927] ; [26.74311927 26.25688073],0
v2,1,0.935461,0.006557,[76 78] ; [26 26],[76.25242718 77.74757282] ; [25.74757282 26.25242718],0
a3,1,0.936196,0.006408,[95 71] ; [30 23],[94.74885845 71.25114155] ; [30.25114155 22.74885845],0
v4,1,0.955562,0.003105,[152  12] ; [49  4],[151.9078341  12.0921659] ; [49.0921659  3.9078341],0
u3,1,0.95837,0.002725,[40 30] ; [13 10],[39.89247312 30.10752688] ; [13.10752688  9.89247312],0
d1,1,0.986257,0.000297,[79 88] ; [25 28],[78.94545455 88.05454545] ; [25.05454545 27.94545455],0
a2,1,0.994929,4e-05,[ 22 145] ; [ 7 46],[ 22.01363636 144.98636364] ; [ 6.98636364 46.01363636],0
