Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,63.333401,[205  17] ; [ 3 11],[195.66101695  26.33898305] ; [12.33898305  1.66101695],1
r2,1,0.0,43.769503,[212   9] ; [7 7],[205.95319149  15.04680851] ; [13.04680851  0.95319149],1
r3,1,3e-06,21.604539,[215   6] ; [10  4],[211.59574468   9.40425532] ; [13.40425532  0.59574468],1
s1,1,0.000111,14.946526,[  9 210] ; [ 4 10],[ 12.21888412 206.78111588] ; [ 0.78111588 13.21888412],1
a7,1,0.000136,14.56031,[166  54] ; [ 4 10],[159.82905983  60.17094017] ; [10.17094017  3.82905983],1
p9,1,0.000153,14.336335,[184  36] ; [6 8],[178.63247863  41.36752137] ; [11.36752137  2.63247863],1
p10,1,0.000206,13.779518,[183  37] ; [6 8],[177.69230769  42.30769231] ; [11.30769231  2.69230769],1
r1,1,0.001897,9.647096,[185  37] ; [7 7],[180.61016949  41.38983051] ; [11.38983051  2.61016949],0
p11,1,0.002017,9.53396,[175  47] ; [6 8],[170.26271186  51.73728814] ; [10.73728814  3.26271186],0
p2,1,0.00309,8.753789,[182  39] ; [7 7],[177.74042553  43.25957447] ; [11.25957447  2.74042553],0
d5,1,0.004833,7.940817,[179  41] ; [7 7],[174.87179487  45.12820513] ; [11.12820513  2.87179487],0
u3,1,0.005664,7.654089,[42 20] ; [1 6],[38.63768116 23.36231884] ; [4.36231884 2.63768116],0
s8,1,0.008155,6.99918,[128  94] ; [ 3 11],[123.22881356  98.77118644] ; [7.77118644 6.22881356],0
s7,1,0.009452,6.735302,[134  80] ; [3 9],[129.72566372  84.27433628] ; [7.27433628 4.72566372],0
d1,1,0.012773,6.200344,[138  84] ; [ 4 10],[133.57627119  88.42372881] ; [8.42372881 5.57627119],0
p7,1,0.03644,4.376395,[137  78] ; [5 9],[133.31877729  81.68122271] ; [8.68122271 5.31877729],0
s6,1,0.043066,4.09282,[176  44] ; [8 6],[172.99145299  47.00854701] ; [11.00854701  2.99145299],0
d3,1,0.046538,3.962012,[151  69] ; [6 8],[147.60683761  72.39316239] ; [9.39316239 4.60683761],0
p4,1,0.053959,3.713963,[137  85] ; [5 9],[133.57627119  88.42372881] ; [8.42372881 5.57627119],0
a6,1,0.078116,3.103664,[146  75] ; [6 8],[142.94468085  78.05531915] ; [9.05531915 4.94468085],0
a3,1,0.093892,2.806341,[158  64] ; [7 7],[155.21186441  66.78813559] ; [9.78813559 4.21186441],0
a4,1,0.102022,2.673648,[ 97 125] ; [ 3 11],[ 94.06779661 127.93220339] ; [5.93220339 8.06779661],0
n3,1,0.127059,2.328076,[35 13] ; [2 3],[33.50943396 14.49056604] ; [3.49056604 1.50943396],0
v2,1,0.14027,2.174997,[117  92] ; [5 9],[114.34080717  94.65919283] ; [7.65919283 6.34080717],0
a2,1,0.148347,2.089164,[ 53 169] ; [ 1 13],[ 50.79661017 171.20338983] ; [ 3.20338983 10.79661017],0
n2,1,0.159817,1.975953,[34 14] ; [2 3],[32.60377358 15.39622642] ; [3.39622642 1.60377358],0
p8,1,0.194718,1.681552,[102 118] ; [ 4 10],[ 99.65811966 120.34188034] ; [6.34188034 7.65811966],0
