Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,26.944515,[48 50] ; [ 8 64],[32.28235294 65.71764706] ; [23.71764706 48.28235294],1
p8,1,1.6e-05,18.558151,[63 37] ; [21 50],[49.12280702 50.87719298] ; [34.87719298 36.12280702],1
p3,1,8.1e-05,15.527562,[52 48] ; [16 56],[39.53488372 60.46511628] ; [28.46511628 43.53488372],1
p4,1,0.000145,14.43721,[59 41] ; [21 50],[46.78362573 53.21637427] ; [33.21637427 37.78362573],1
p2,1,0.000342,12.825491,[83 17] ; [42 30],[72.6744186 27.3255814] ; [52.3255814 19.6744186],1
s7,1,0.002504,9.137391,[48 47] ; [19 51],[38.57575758 56.42424242] ; [28.42424242 41.57575758],0
s8,1,0.003622,8.464342,[42 58] ; [15 57],[33.13953488 66.86046512] ; [23.86046512 48.13953488],0
p5,1,0.022312,5.221299,[17 82] ; [ 4 68],[12.15789474 86.84210526] ; [ 8.84210526 63.15789474],0
s3,1,0.028335,4.807598,[62 38] ; [32 39],[54.97076023 45.02923977] ; [39.02923977 31.97076023],0
b4,1,0.070375,3.274245,[50 50] ; [46 26],[55.81395349 44.18604651] ; [40.18604651 31.81395349],0
v2,1,0.079761,3.069759,[50 46] ; [26 42],[44.48780488 51.51219512] ; [31.51219512 36.48780488],0
s5,1,0.107212,2.594839,[30 68] ; [13 54],[25.53939394 72.46060606] ; [17.46060606 49.53939394],0
s2,1,0.129009,2.304388,[48 52] ; [25 44],[43.19526627 56.80473373] ; [29.80473373 39.19526627],0
d2,1,0.131038,2.280168,[28 72] ; [13 59],[23.8372093 76.1627907] ; [17.1627907 54.8372093],0
a3,1,0.137895,2.201298,[54 45] ; [31 41],[49.21052632 49.78947368] ; [35.78947368 36.21052632],0
n4,1,0.181911,1.78194,[61 39] ; [51 21],[65.11627907 34.88372093] ; [46.88372093 25.11627907],0
b1,1,0.19466,1.68199,[46 54] ; [26 46],[41.86046512 58.13953488] ; [30.13953488 41.86046512],0
n2,1,0.19678,1.666116,[14  6] ; [19  3],[15.71428571  4.28571429] ; [17.28571429  4.71428571],0
a5,1,0.198041,1.656762,[47 53] ; [41 31],[51.1627907 48.8372093] ; [36.8372093 35.1627907],0
a7,1,0.263799,1.248708,[64 36] ; [40 32],[60.46511628 39.53488372] ; [43.53488372 28.46511628],0
b3,1,0.271655,1.20837,[21 42] ; [16 20],[23.54545455 39.45454545] ; [13.45454545 22.54545455],0
b2,1,0.271655,1.20837,[21 42] ; [16 20],[23.54545455 39.45454545] ; [13.45454545 22.54545455],0
p12,1,0.304814,1.053012,[10 90] ; [ 4 67],[ 8.1871345 91.8128655] ; [ 5.8128655 65.1871345],0
d1,1,0.310739,1.027532,[ 8 92] ; [ 3 69],[ 6.39534884 93.60465116] ; [ 4.60465116 67.39534884],0
s4,1,0.319938,0.989202,[15 85] ; [15 57],[17.44186047 82.55813953] ; [12.55813953 59.44186047],0
s6,1,0.331779,0.941941,[59 40] ; [37 34],[55.90588235 43.09411765] ; [40.09411765 30.90588235],0
n1,1,0.367749,0.811257,[ 5 15] ; [ 8 13],[ 6.34146341 13.65853659] ; [ 6.65853659 14.34146341],0
p1,1,0.3979,0.714663,[14 86] ; [ 7 65],[12.20930233 87.79069767] ; [ 8.79069767 63.20930233],0
a2,1,0.399172,0.710819,[ 9 91] ; [ 4 68],[ 7.55813953 92.44186047] ; [ 5.44186047 66.55813953],0
r2,1,0.446668,0.579094,[89 10] ; [62 10],[87.42105263 11.57894737] ; [63.57894737  8.42105263],0
u1,1,0.466823,0.529485,[ 5 95] ; [ 2 70],[ 4.06976744 95.93023256] ; [ 2.93023256 69.06976744],0
p9,1,0.477431,0.504725,[76 24] ; [58 14],[77.90697674 22.09302326] ; [56.09302326 15.90697674],0
v1,1,0.478764,0.501677,[46 52] ; [29 41],[43.75 54.25] ; [31.25 38.75],0
v3,1,0.552765,0.352386,[34 65] ; [21 49],[32.21893491 66.78106509] ; [22.78106509 47.21893491],0
n6,1,0.572347,0.318771,[81 19] ; [55 16],[79.53216374 20.46783626] ; [56.46783626 14.53216374],0
r1,1,0.576314,0.312232,[72 28] ; [49 23],[70.34883721 29.65116279] ; [50.65116279 21.34883721],0
a6,1,0.593265,0.285275,[61 39] ; [41 31],[59.30232558 40.69767442] ; [42.69767442 29.30232558],0
s1,1,0.613734,0.254773,[ 4 95] ; [ 4 66],[ 4.68639053 94.31360947] ; [ 3.31360947 66.68639053],0
u3,1,0.673119,0.177975,[24 21] ; [20 21],[23.02325581 21.97674419] ; [20.97674419 20.02325581],0
p10,1,0.741986,0.108389,[72 27] ; [50 21],[71.04705882 27.95294118] ; [50.95294118 20.04705882],0
a8,1,0.742209,0.108195,[12 81] ; [10 58],[12.70807453 80.29192547] ; [ 9.29192547 58.70807453],0
a4,1,0.749019,0.102357,[20 79] ; [16 56],[20.84210526 78.15789474] ; [15.15789474 56.84210526],0
n3,1,0.796415,0.066558,[15  5] ; [15  6],[14.63414634  5.36585366] ; [15.36585366  5.63414634],0
p11,1,0.803406,0.061972,[78 22] ; [55 17],[77.3255814 22.6744186] ; [55.6744186 16.3255814],0
n5,1,0.813668,0.055553,[67 33] ; [47 25],[66.27906977 33.72093023] ; [47.72093023 24.27906977],0
u4,1,0.81444,0.055085,[ 1 99] ; [ 1 71],[ 1.1627907 98.8372093] ; [ 0.8372093 71.1627907],0
r4,1,0.814549,0.055019,[86 14] ; [61 11],[85.46511628 14.53488372] ; [61.53488372 10.46511628],0
b5,1,0.82095,0.051222,[58 42] ; [43 29],[58.72093023 41.27906977] ; [42.27906977 29.72093023],0
v4,1,0.829559,0.04634,[92  6] ; [67  5],[91.65882353  6.34117647] ; [67.34117647  4.65882353],0
u2,1,0.922646,0.009429,[23 21] ; [21 20],[22.77647059 21.22352941] ; [21.22352941 19.77647059],0
a1,1,0.956478,0.002978,[ 4 96] ; [ 3 69],[ 4.06976744 95.93023256] ; [ 2.93023256 69.06976744],0
d3,1,0.965131,0.001911,[42 58] ; [30 42],[41.86046512 58.13953488] ; [30.13953488 41.86046512],0
d4,1,0.973951,0.001066,[52 47] ; [38 34],[52.10526316 46.89473684] ; [37.89473684 34.10526316],0
