Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,6.8e-05,15.855323,[34 11] ; [10 23],[25.38461538 19.61538462] ; [18.61538462 14.38461538],1
s7,1,0.000208,13.75501,[27 16] ; [ 6 25],[19.17567568 23.82432432] ; [13.82432432 17.17567568],1
s2,1,0.000887,11.050313,[28 17] ; [ 8 25],[20.76923077 24.23076923] ; [15.23076923 17.76923077],1
a4,1,0.005652,7.658182,[ 3 42] ; [10 23],[ 7.5 37.5] ; [ 5.5 27.5],0
p5,1,0.026775,4.905241,[ 9 36] ; [ 1 32],[ 5.76923077 39.23076923] ; [ 4.23076923 28.76923077],0
d4,1,0.039145,4.254545,[27 18] ; [12 21],[22.5 22.5] ; [16.5 16.5],0
u2,1,0.04295,4.097354,[14  6] ; [4 8],[11.25  8.75] ; [6.75 5.25],0
b1,1,0.044286,4.045636,[16 30] ; [19 14],[20.37974684 25.62025316] ; [14.62025316 18.37974684],0
s5,1,0.045916,3.984691,[16 28] ; [ 5 27],[12.15789474 31.84210526] ; [ 8.84210526 23.15789474],0
s8,1,0.051529,3.791002,[21 25] ; [ 8 25],[16.88607595 29.11392405] ; [12.11392405 20.88607595],0
n5,1,0.102031,2.673506,[38  8] ; [22 11],[34.93670886 11.06329114] ; [25.06329114  7.93670886],0
p10,1,0.113827,2.500268,[37  8] ; [22 11],[34.03846154 10.96153846] ; [24.96153846  8.03846154],0
u3,1,0.11415,2.495798,[13  8] ; [4 8],[10.81818182 10.18181818] ; [6.18181818 5.81818182],0
a7,1,0.170315,1.880165,[35 10] ; [21 12],[32.30769231 12.69230769] ; [23.69230769  9.30769231],0
v3,1,0.244755,1.352996,[27 19] ; [15 18],[24.4556962 21.5443038] ; [17.5443038 15.4556962],0
p8,1,0.251417,1.315415,[29 16] ; [17 16],[26.53846154 18.46153846] ; [19.46153846 13.53846154],0
p11,1,0.269548,1.219045,[36 10] ; [29  4],[37.84810127  8.15189873] ; [27.15189873  5.84810127],0
s4,1,0.293264,1.104574,[ 8 38] ; [ 3 30],[ 6.40506329 39.59493671] ; [ 4.59493671 28.40506329],0
p9,1,0.315624,1.006996,[37  8] ; [24  9],[35.19230769  9.80769231] ; [25.80769231  7.19230769],0
r4,1,0.373088,0.793354,[42  4] ; [28  5],[40.75949367  5.24050633] ; [29.24050633  3.75949367],0
p3,1,0.377903,0.777512,[20 25] ; [18 15],[21.92307692 23.07692308] ; [16.07692308 16.92307692],0
d3,1,0.447812,0.576185,[23 22] ; [14 19],[21.34615385 23.65384615] ; [15.65384615 17.34615385],0
v1,1,0.45516,0.557771,[29 15] ; [19 14],[27.42857143 16.57142857] ; [20.57142857 12.42857143],0
v4,1,0.471934,0.517445,[42  3] ; [32  1],[42.69230769  2.30769231] ; [31.30769231  1.69230769],0
a3,1,0.473484,0.513834,[25 20] ; [21 12],[26.53846154 18.46153846] ; [19.46153846 13.53846154],0
b2,1,0.481728,0.494949,[ 8 20] ; [ 8 13],[ 9.14285714 18.85714286] ; [ 6.85714286 14.14285714],0
b3,1,0.481728,0.494949,[ 8 20] ; [ 8 13],[ 9.14285714 18.85714286] ; [ 6.85714286 14.14285714],0
p6,1,0.601417,0.272865,[19 26] ; [12 21],[17.88461538 27.11538462] ; [13.11538462 19.88461538],0
b5,1,0.606986,0.264587,[25 21] ; [16 17],[23.87341772 22.12658228] ; [17.12658228 15.87341772],0
a8,1,0.613204,0.255535,[ 6 37] ; [ 3 27],[ 5.30136986 37.69863014] ; [ 3.69863014 26.30136986],0
d1,1,0.662826,0.190108,[ 4 42] ; [ 2 31],[ 3.49367089 42.50632911] ; [ 2.50632911 30.49367089],0
