Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000255,13.377104,[18  5] ; [11 26],[11.11666667 11.88333333] ; [17.88333333 19.11666667],1
b5,1,0.001669,9.882491,[ 8 15] ; [28  9],[13.8  9.2] ; [22.2 14.8],0
a5,1,0.002277,9.311734,[18  5] ; [14 23],[12.26666667 10.73333333] ; [19.73333333 17.26666667],0
s6,1,0.011531,6.38153,[19  4] ; [18 18],[14.42372881  8.57627119] ; [22.57627119 13.42372881],0
a1,1,0.01686,5.710928,[ 5 18] ; [ 1 36],[ 2.3 20.7] ; [ 3.7 33.3],0
n3,1,0.022097,5.238095,[5 6] ; [10  1],[7.5 3.5] ; [7.5 3.5],0
r4,1,0.023835,5.106597,[20  3] ; [22 15],[16.1  6.9] ; [25.9 11.1],0
s4,1,0.024009,5.094007,[ 8 15] ; [ 4 33],[ 4.6 18.4] ; [ 7.4 29.6],0
b4,1,0.024157,5.083354,[19  4] ; [20 17],[14.95  8.05] ; [24.05 12.95],0
s7,1,0.028601,4.791444,[15  7] ; [13 21],[11. 11.] ; [17. 17.],0
d5,1,0.030041,4.70697,[21  2] ; [24 12],[17.54237288  5.45762712] ; [27.45762712  8.54237288],0
p10,1,0.04818,3.903711,[21  2] ; [25 11],[17.93220339  5.06779661] ; [28.06779661  7.93220339],0
s3,1,0.0514,3.795179,[14  9] ; [13 24],[10.35 12.65] ; [16.65 20.35],0
p1,1,0.057927,3.59577,[ 6 17] ; [ 3 34],[ 3.45 19.55] ; [ 5.55 31.45],0
d4,1,0.059917,3.539686,[20  3] ; [24 13],[16.86666667  6.13333333] ; [27.13333333  9.86666667],0
d3,1,0.063098,3.454027,[18  5] ; [19 16],[14.67241379  8.32758621] ; [22.32758621 12.67241379],0
p3,1,0.073776,3.196952,[16  7] ; [17 20],[12.65 10.35] ; [20.35 16.65],0
n2,1,0.07626,3.142857,[9 2] ; [5 6],[7. 4.] ; [7. 4.],0
d1,1,0.082096,3.022914,[14  9] ; [14 23],[10.73333333 12.26666667] ; [17.26666667 19.73333333],0
a3,1,0.111911,2.527024,[16  7] ; [18 19],[13.03333333  9.96666667] ; [20.96666667 16.03333333],0
p5,1,0.131003,2.280575,[ 5 18] ; [ 3 34],[ 3.06666667 19.93333333] ; [ 4.93333333 32.06666667],0
v3,1,0.138866,2.190483,[ 5 16] ; [16 21],[ 7.60344828 13.39655172] ; [13.39655172 23.60344828],0
u2,1,0.18598,1.749177,[6 1] ; [11  8],[4.57692308 2.42307692] ; [12.42307692  6.57692308],0
v2,1,0.203388,1.617875,[13  8] ; [16 20],[10.68421053 10.31578947] ; [18.31578947 17.68421053],0
p2,1,0.221039,1.497616,[17  6] ; [32  5],[18.78333333  4.21666667] ; [30.21666667  6.78333333],0
s8,1,0.227659,1.455431,[13 10] ; [15 22],[10.73333333 12.26666667] ; [17.26666667 19.73333333],0
n5,1,0.250285,1.321713,[14  9] ; [27  9],[15.98305085  7.01694915] ; [25.01694915 10.98305085],0
p4,1,0.270933,1.212019,[18  5] ; [24 13],[16.1  6.9] ; [25.9 11.1],0
n4,1,0.277673,1.178446,[13 10] ; [26 11],[14.95  8.05] ; [24.05 12.95],0
v1,1,0.316129,1.004893,[12 11] ; [14 22],[10.13559322 12.86440678] ; [15.86440678 20.13559322],0
r2,1,0.38309,0.760763,[21  2] ; [30  6],[19.88135593  3.11864407] ; [31.11864407  4.88135593],0
a8,1,0.38735,0.747246,[ 1 21] ; [ 4 32],[ 1.89655172 20.10344828] ; [ 3.10344828 32.89655172],0
a4,1,0.452636,0.564042,[ 9 14] ; [11 26],[ 7.66666667 15.33333333] ; [12.33333333 24.66666667],0
a6,1,0.515428,0.423032,[15  8] ; [21 16],[13.8  9.2] ; [22.2 14.8],0
p12,1,0.535544,0.383862,[ 3 20] ; [ 3 34],[ 2.3 20.7] ; [ 3.7 33.3],0
p9,1,0.552686,0.352526,[20  3] ; [30  7],[19.16666667  3.83333333] ; [30.83333333  6.16666667],0
d2,1,0.558861,0.341679,[ 7 16] ; [14 23],[ 8.05 14.95] ; [12.95 24.05],0
b2,1,0.571257,0.320584,[7 8] ; [ 9 15],[6.15384615 8.84615385] ; [ 9.84615385 14.15384615],0
b3,1,0.571257,0.320584,[7 8] ; [ 9 15],[6.15384615 8.84615385] ; [ 9.84615385 14.15384615],0
r3,1,0.571933,0.319459,[21  2] ; [32  5],[20.31666667  2.68333333] ; [32.68333333  4.31666667],0
a7,1,0.596962,0.279602,[15  8] ; [21 15],[14.03389831  8.96610169] ; [21.96610169 14.03389831],0
a2,1,0.61936,0.246769,[ 2 21] ; [ 2 35],[ 1.53333333 21.46666667] ; [ 2.46666667 34.53333333],0
n1,1,0.669815,0.181818,[6 5] ; [5 6],[5.5 5.5] ; [5.5 5.5],0
n6,1,0.690415,0.158637,[19  4] ; [29  8],[18.4  4.6] ; [29.6  7.4],0
v4,1,0.790602,0.070505,[21  2] ; [33  4],[20.7  2.3] ; [33.3  3.7],0
p7,1,0.835939,0.042887,[17  6] ; [25 10],[16.65517241  6.34482759] ; [25.34482759  9.65517241],0
b1,1,0.887135,0.020144,[11 12] ; [17 20],[10.73333333 12.26666667] ; [17.26666667 19.73333333],0
p11,1,0.905475,0.014101,[19  4] ; [31  6],[19.16666667  3.83333333] ; [30.83333333  6.16666667],0
p8,1,0.920246,0.010025,[14  9] ; [23 14],[14.18333333  8.81666667] ; [22.81666667 14.18333333],0
