Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.9e-05,18.308932,[20 19] ; [10 63],[10.44642857 28.55357143] ; [19.55357143 53.44642857],1
d5,1,0.003537,8.507461,[33  7] ; [42 34],[25.86206897 14.13793103] ; [49.13793103 26.86206897],0
v1,1,0.01412,6.023077,[19 21] ; [19 57],[13.10344828 26.89655172] ; [24.89655172 51.10344828],0
d1,1,0.016602,5.737955,[20 20] ; [21 55],[14.13793103 25.86206897] ; [26.86206897 49.13793103],0
a4,1,0.01733,5.662614,[12 28] ; [ 9 66],[ 7.30434783 32.69565217] ; [13.69565217 61.30434783],0
d4,1,0.029673,4.728141,[31  8] ; [45 31],[25.77391304 13.22608696] ; [50.22608696 25.77391304],0
a3,1,0.035204,4.435272,[22 18] ; [26 49],[16.69565217 23.30434783] ; [31.30434783 43.69565217],0
d2,1,0.038707,4.273679,[14 25] ; [14 62],[ 9.49565217 29.50434783] ; [18.50434783 57.49565217],0
r3,1,0.111477,2.533153,[35  4] ; [59 17],[31.87826087  7.12173913] ; [62.12173913 13.87826087],0
s6,1,0.11162,2.531128,[22 17] ; [31 45],[17.97391304 21.02608696] ; [35.02608696 40.97391304],0
n6,1,0.143432,2.140743,[32  8] ; [51 25],[28.62068966 11.37931034] ; [54.37931034 21.62068966],0
b5,1,0.149466,2.077697,[31  9] ; [49 27],[27.5862069 12.4137931] ; [52.4137931 23.5862069],0
p11,1,0.156217,2.01047,[25 15] ; [37 39],[21.37931034 18.62068966] ; [40.62068966 35.37931034],0
r1,1,0.158133,1.991992,[26 14] ; [39 37],[22.4137931 17.5862069] ; [42.5862069 33.4137931],0
u2,1,0.163635,1.940309,[11  7] ; [21 29],[8.47058824 9.52941176] ; [23.52941176 26.47058824],0
s1,1,0.170111,1.881961,[ 1 39] ; [ 7 68],[ 2.7826087 37.2173913] ; [ 5.2173913 69.7826087],0
d3,1,0.198932,1.650195,[25 15] ; [38 38],[21.72413793 18.27586207] ; [41.27586207 34.72413793],0
p1,1,0.231876,1.429319,[ 2 38] ; [ 9 67],[ 3.79310345 36.20689655] ; [ 7.20689655 68.79310345],0
p2,1,0.252794,1.307798,[28 12] ; [45 31],[25.17241379 14.82758621] ; [47.82758621 28.17241379],0
v4,1,0.272432,1.204462,[34  6] ; [58 18],[31.72413793  8.27586207] ; [60.27586207 15.72413793],0
s4,1,0.276703,1.183213,[ 9 31] ; [11 65],[ 6.89655172 33.10344828] ; [13.10344828 62.89655172],0
r4,1,0.308114,1.038743,[30 10] ; [50 26],[27.5862069 12.4137931] ; [52.4137931 23.5862069],0
n5,1,0.342129,0.902437,[20 20] ; [45 31],[22.4137931 17.5862069] ; [42.5862069 33.4137931],0
r2,1,0.3441,0.895096,[34  6] ; [59 17],[32.06896552  7.93103448] ; [60.93103448 15.06896552],0
n3,1,0.344254,0.894524,[9 3] ; [16 11],[7.69230769 4.30769231] ; [17.30769231  9.69230769],0
a7,1,0.358729,0.842339,[27 12] ; [46 30],[24.75652174 14.24347826] ; [48.24347826 27.75652174],0
a6,1,0.359554,0.839451,[22 18] ; [35 41],[19.65517241 20.34482759] ; [37.34482759 38.65517241],0
b1,1,0.379873,0.771112,[14 26] ; [33 43],[16.20689655 23.79310345] ; [30.79310345 45.20689655],0
s8,1,0.46028,0.545214,[12 28] ; [18 58],[10.34482759 29.65517241] ; [19.65517241 56.34482759],0
p5,1,0.47794,0.503561,[ 1 39] ; [ 4 71],[ 1.73913043 38.26086957] ; [ 3.26086957 71.73913043],0
a1,1,0.506379,0.441541,[ 2 38] ; [ 2 74],[ 1.37931034 38.62068966] ; [ 2.62068966 73.37931034],0
p6,1,0.596766,0.279902,[ 5 35] ; [ 7 68],[ 4.17391304 35.82608696] ; [ 7.82608696 67.17391304],0
s7,1,0.596931,0.279649,[11 27] ; [18 56],[ 9.83928571 28.16071429] ; [19.16071429 54.83928571],0
u3,1,0.602348,0.27147,[11  7] ; [27 23],[10.05882353  7.94117647] ; [27.94117647 22.05882353],0
b4,1,0.641939,0.216216,[27 13] ; [48 28],[25.86206897 14.13793103] ; [49.13793103 26.86206897],0
p3,1,0.651071,0.204552,[ 8 32] ; [18 58],[ 8.96551724 31.03448276] ; [17.03448276 58.96551724],0
u1,1,0.684688,0.164897,[ 1 39] ; [ 3 73],[ 1.37931034 38.62068966] ; [ 2.62068966 73.37931034],0
p12,1,0.701521,0.146894,[ 1 38] ; [ 3 73],[ 1.35652174 37.64347826] ; [ 2.64347826 73.35652174],0
p10,1,0.760872,0.092621,[23 16] ; [42 33],[22.23684211 16.76315789] ; [42.76315789 32.23684211],0
p8,1,0.792327,0.069322,[ 7 32] ; [15 60],[ 7.52631579 31.47368421] ; [14.47368421 60.52631579],0
a8,1,0.797791,0.065642,[ 3 33] ; [ 7 64],[ 3.36448598 32.63551402] ; [ 6.63551402 64.36448598],0
p4,1,0.804508,0.061265,[13 27] ; [23 53],[12.4137931 27.5862069] ; [23.5862069 52.4137931],0
n1,1,0.823894,0.049524,[4 8] ; [10 17],[4.30769231 7.69230769] ; [ 9.69230769 17.30769231],0
s3,1,0.830059,0.046064,[15 24] ; [30 44],[15.53097345 23.46902655] ; [29.46902655 44.53097345],0
n4,1,0.903439,0.014718,[21 19] ; [39 37],[20.68965517 19.31034483] ; [39.31034483 36.68965517],0
