Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,63.295082,[67 18] ; [ 8 55],[43.07432432 41.92567568] ; [31.92567568 31.07432432],1
d5,1,0.0,43.456397,[85  1] ; [35 28],[69.26174497 16.73825503] ; [50.73825503 12.26174497],1
d4,1,0.0,33.24387,[84  1] ; [40 23],[71.21621622 13.78378378] ; [52.78378378 10.21621622],1
d3,1,0.0,31.061067,[74 12] ; [27 36],[58.29530201 27.70469799] ; [42.70469799 20.29530201],1
u1,1,2.2e-05,18.039505,[24 62] ; [ 1 62],[14.4295302 71.5704698] ; [10.5704698 52.4295302],1
a5,1,3.4e-05,17.168953,[73 13] ; [34 29],[61.75838926 24.24161074] ; [45.24161074 17.75838926],1
a2,1,4.1e-05,16.810843,[30 56] ; [ 4 59],[19.62416107 66.37583893] ; [14.37583893 48.62416107],1
a4,1,6.7e-05,15.880635,[51 34] ; [17 46],[39.05405405 45.94594595] ; [28.94594595 34.05405405],1
v4,1,0.007782,7.082975,[85  1] ; [56  7],[81.38255034  4.61744966] ; [59.61744966  3.38255034],0
v2,1,0.009121,6.798903,[70 14] ; [40 22],[63.28767123 20.71232877] ; [46.71232877 15.28767123],0
a3,1,0.015009,5.915373,[68 17] ; [39 24],[61.4527027 23.5472973] ; [45.5472973 17.4527027],0
n4,1,0.016237,5.776972,[75 11] ; [45 18],[69.26174497 16.73825503] ; [50.73825503 12.26174497],0
p2,1,0.020445,5.373507,[68 15] ; [41 22],[61.96575342 21.03424658] ; [47.03424658 15.96575342],0
r1,1,0.027186,4.878953,[73 13] ; [44 19],[67.53020134 18.46979866] ; [49.46979866 13.53020134],0
a6,1,0.042922,4.098477,[64 22] ; [37 26],[58.29530201 27.70469799] ; [42.70469799 20.29530201],0
p8,1,0.046042,3.980045,[47 34] ; [26 37],[41.0625 39.9375] ; [31.9375 31.0625],0
p1,1,0.046764,3.953858,[ 6 80] ; [11 52],[ 9.81208054 76.18791946] ; [ 7.18791946 55.81208054],0
p10,1,0.054714,3.690774,[72 11] ; [46 16],[67.54482759 15.45517241] ; [50.45517241 11.54482759],0
p9,1,0.089555,2.882353,[72 12] ; [47 16],[68. 16.] ; [51. 12.],0
a8,1,0.091898,2.840801,[12 53] ; [ 5 56],[ 8.76984127 56.23015873] ; [ 8.23015873 52.76984127],0
n6,1,0.132763,2.259896,[76 10] ; [50 13],[72.72483221 13.27516779] ; [53.27516779  9.72483221],0
s8,1,0.135198,2.231781,[34 50] ; [18 45],[29.71428571 54.28571429] ; [22.28571429 40.71428571],0
r3,1,0.147489,2.098026,[80  5] ; [55  8],[77.53378378  7.46621622] ; [57.46621622  5.53378378],0
p4,1,0.16895,1.892232,[51 32] ; [31 31],[46.93793103 36.06206897] ; [35.06206897 26.93793103],0
p11,1,0.173608,1.851505,[66 20] ; [42 21],[62.33557047 23.66442953] ; [45.66442953 17.33557047],0
s1,1,0.177735,1.816458,[ 1 84] ; [ 3 59],[ 2.31292517 82.68707483] ; [ 1.68707483 60.31292517],0
b1,1,0.255338,1.293858,[29 57] ; [27 36],[32.32214765 53.67785235] ; [23.67785235 39.32214765],0
s4,1,0.268849,1.22261,[ 8 75] ; [ 3 60],[ 6.25342466 76.74657534] ; [ 4.74657534 58.25342466],0
p7,1,0.283917,1.148242,[54 28] ; [36 27],[50.89655172 31.10344828] ; [39.10344828 23.89655172],0
s7,1,0.289913,1.120027,[33 45] ; [19 38],[30.04444444 47.95555556] ; [21.95555556 35.04444444],0
p6,1,0.32517,0.968037,[33 49] ; [20 42],[30.18055556 51.81944444] ; [22.81944444 39.18055556],0
b2,1,0.370415,0.802271,[23 42] ; [16 20],[25.0990099 39.9009901] ; [13.9009901 22.0990099],0
b3,1,0.370415,0.802271,[23 42] ; [16 20],[25.0990099 39.9009901] ; [13.9009901 22.0990099],0
n1,1,0.376482,0.782159,[ 4 13] ; [5 8],[ 5.1 11.9] ; [3.9 9.1],0
r4,1,0.452703,0.563876,[76 10] ; [53 10],[74.45637584 11.54362416] ; [54.54362416  8.45637584],0
p3,1,0.456247,0.555087,[46 37] ; [31 32],[43.7739726 39.2260274] ; [33.2260274 29.7739726],0
p5,1,0.462847,0.539,[11 73] ; [11 52],[12.57142857 71.42857143] ; [ 9.42857143 53.57142857],0
n5,1,0.490813,0.474742,[67 19] ; [46 17],[65.22147651 20.77852349] ; [47.77852349 15.22147651],0
n3,1,0.530057,0.394282,[13  5] ; [8 5],[12.19354839  5.80645161] ; [8.80645161 4.19354839],0
u3,1,0.532884,0.388889,[10  8] ; [11 13],[9. 9.] ; [12. 12.],0
b4,1,0.54562,0.365222,[49 37] ; [39 24],[50.79194631 35.20805369] ; [37.20805369 25.79194631],0
b5,1,0.615539,0.252187,[54 32] ; [37 26],[52.52348993 33.47651007] ; [38.47651007 24.52348993],0
p12,1,0.650474,0.205303,[ 5 78] ; [ 5 58],[ 5.68493151 77.31506849] ; [ 4.31506849 58.68493151],0
r2,1,0.650474,0.205303,[78  5] ; [58  5],[77.31506849  5.68493151] ; [58.68493151  4.31506849],0
a7,1,0.715689,0.132661,[63 22] ; [45 18],[62.02702703 22.97297297] ; [45.97297297 17.02702703],0
s5,1,0.721704,0.126866,[18 65] ; [15 47],[18.88965517 64.11034483] ; [14.11034483 47.88965517],0
v1,1,0.887294,0.020087,[54 32] ; [39 22],[54.40816327 31.59183673] ; [38.59183673 22.40816327],0
n2,1,0.888126,0.01979,[12  6] ; [9 5],[11.8125  6.1875] ; [9.1875 4.8125],0
a1,1,0.964115,0.002024,[ 7 79] ; [ 5 58],[ 6.9261745 79.0738255] ; [ 5.0738255 57.9261745],0
s2,1,0.976452,0.000871,[15 70] ; [11 52],[14.93243243 70.06756757] ; [11.06756757 51.93243243],0
u2,1,0.987446,0.000248,[11  7] ; [14  9],[10.97560976  7.02439024] ; [14.02439024  8.97560976],0
s6,1,0.992646,8.5e-05,[38 46] ; [28 34],[37.97260274 46.02739726] ; [28.02739726 33.97260274],0
