Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,28.843141,[51 28] ; [ 1 25],[39.12380952 39.87619048] ; [12.87619048 13.12380952],1
d4,1,6e-06,20.476111,[73  6] ; [14 12],[65.45714286 13.54285714] ; [21.54285714  4.45714286],1
d3,1,1.5e-05,18.729838,[61 18] ; [ 8 18],[51.91428571 27.08571429] ; [17.08571429  8.91428571],1
a6,1,0.000724,11.427818,[54 25] ; [ 8 18],[46.64761905 32.35238095] ; [15.35238095 10.64761905],1
a7,1,0.00193,9.614853,[57 22] ; [10 16],[50.40952381 28.59047619] ; [16.59047619  9.40952381],0
v2,1,0.002411,9.206868,[37 36] ; [ 4 21],[30.54081633 42.45918367] ; [10.45918367 14.54081633],0
d2,1,0.004354,8.129991,[37 42] ; [ 4 22],[30.84761905 48.15238095] ; [10.15238095 15.84761905],0
s3,1,0.041389,4.16,[33 45] ; [17  9],[37.5 40.5] ; [12.5 13.5],0
a5,1,0.056563,3.635402,[53 26] ; [12 14],[48.9047619 30.0952381] ; [16.0952381  9.9047619],0
a2,1,0.07947,3.075706,[14 65] ; [ 1 25],[11.28571429 67.71428571] ; [ 3.71428571 22.28571429],0
p7,1,0.106692,2.602546,[29 48] ; [14 11],[32.46078431 44.53921569] ; [10.53921569 14.46078431],0
r3,1,0.139714,2.18111,[70  9] ; [20  6],[67.71428571 11.28571429] ; [22.28571429  3.71428571],0
r4,1,0.154,2.032173,[60 19] ; [16 10],[57.18095238 21.81904762] ; [18.81904762  7.18095238],0
n1,1,0.173722,1.850532,[11 18] ; [1 7],[ 9.40540541 19.59459459] ; [2.59459459 5.40540541],0
v4,1,0.187304,1.7387,[66 12] ; [19  7],[63.75 14.25] ; [21.25  4.75],0
p10,1,0.232095,1.427979,[43 34] ; [11 15],[40.36893204 36.63106796] ; [13.63106796 12.36893204],0
n3,1,0.233614,1.418719,[18 11] ; [6 1],[19.33333333  9.66666667] ; [4.66666667 2.33333333],0
r2,1,0.283858,1.148524,[67 11] ; [20  6],[65.25 12.75] ; [21.75  4.25],0
p4,1,0.297113,1.087108,[33 45] ; [ 8 18],[30.75 47.25] ; [10.25 15.75],0
a4,1,0.306208,1.04696,[30 49] ; [ 7 19],[27.83809524 51.16190476] ; [ 9.16190476 16.83809524],0
n4,1,0.306208,1.04696,[30 49] ; [ 7 19],[27.83809524 51.16190476] ; [ 9.16190476 16.83809524],0
s1,1,0.385145,0.754214,[ 5 74] ; [ 3 23],[ 6.01904762 72.98095238] ; [ 1.98095238 24.01904762],0
a8,1,0.396639,0.718492,[ 1 73] ; [ 1 23],[ 1.51020408 72.48979592] ; [ 0.48979592 23.51020408],0
n2,1,0.397724,0.715196,[17 12] ; [6 2],[18.02702703 10.97297297] ; [4.97297297 3.02702703],0
a1,1,0.418568,0.654333,[ 3 76] ; [ 2 24],[ 3.76190476 75.23809524] ; [ 1.23809524 24.76190476],0
b4,1,0.460254,0.545278,[49 30] ; [14 12],[47.4 31.6] ; [15.6 10.4],0
v1,1,0.488756,0.479263,[30 48] ; [12 14],[31.5 46.5] ; [10.5 15.5],0
s5,1,0.51294,0.428064,[17 57] ; [ 4 20],[15.85714286 58.14285714] ; [ 5.14285714 18.85714286],0
u3,1,0.54542,0.365587,[22  8] ; [7 4],[21.2195122  8.7804878] ; [7.7804878 3.2195122],0
s7,1,0.569232,0.32397,[23 48] ; [ 6 17],[21.90425532 49.09574468] ; [ 7.09574468 15.90425532],0
s4,1,0.583441,0.300705,[16 63] ; [ 4 22],[15.04761905 63.95238095] ; [ 4.95238095 21.04761905],0
p11,1,0.607512,0.263815,[41 38] ; [15 11],[42.13333333 36.86666667] ; [13.86666667 12.13333333],0
r1,1,0.609673,0.260652,[58 20] ; [18  8],[57. 21.] ; [19.  7.],0
p2,1,0.634072,0.22658,[52 26] ; [16 10],[51. 27.] ; [17.  9.],0
s6,1,0.649644,0.206349,[37 41] ; [11 15],[36. 42.] ; [12. 14.],0
b1,1,0.691939,0.156995,[39 40] ; [14 12],[39.87619048 39.12380952] ; [13.12380952 12.87619048],0
b2,1,0.71002,0.138257,[14 32] ; [5 9],[14.56666667 31.43333333] ; [4.43333333 9.56666667],0
b3,1,0.71002,0.138257,[14 32] ; [5 9],[14.56666667 31.43333333] ; [4.43333333 9.56666667],0
p3,1,0.763093,0.090855,[30 47] ; [11 15],[30.65048544 46.34951456] ; [10.34951456 15.65048544],0
a3,1,0.781849,0.07668,[48 31] ; [15 11],[47.4 31.6] ; [15.6 10.4],0
v3,1,0.847107,0.037176,[19 54] ; [ 7 18],[19.36734694 53.63265306] ; [ 6.63265306 18.36734694],0
b5,1,0.853537,0.03408,[47 32] ; [16 10],[47.4 31.6] ; [15.6 10.4],0
p1,1,0.853947,0.033887,[ 8 70] ; [ 3 23],[ 8.25 69.75] ; [ 2.75 23.25],0
p6,1,0.860895,0.030707,[14 62] ; [ 5 20],[14.2970297 61.7029703] ; [ 4.7029703 20.2970297],0
u2,1,0.864967,0.028918,[21  9] ; [8 3],[21.2195122  8.7804878] ; [7.7804878 3.2195122],0
s2,1,0.87254,0.025739,[29 50] ; [10 16],[29.34285714 49.65714286] ; [ 9.65714286 16.34285714],0
s8,1,0.927092,0.008373,[22 57] ; [ 7 19],[21.81904762 57.18095238] ; [ 7.18095238 18.81904762],0
p8,1,0.942091,0.005277,[29 48] ; [10 16],[29.15533981 47.84466019] ; [ 9.84466019 16.15533981],0
p9,1,0.960943,0.002398,[44 33] ; [15 11],[44.10679612 32.89320388] ; [14.89320388 11.10679612],0
