Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.615352,[1 9] ; [73  8],[8.13186813 1.86813187] ; [65.86813187 15.13186813],1
r1,1,1.2e-05,19.099061,[2 8] ; [67 14],[7.58241758 2.41758242] ; [61.41758242 19.58241758],1
v4,1,0.000796,11.25,[6 4] ; [75  5],[9. 1.] ; [72.  8.],1
n4,1,0.003085,8.756787,[3 7] ; [61 20],[7.03296703 2.96703297] ; [56.96703297 24.03296703],0
r3,1,0.005385,7.745267,[7 3] ; [76  4],[9.22222222 0.77777778] ; [73.77777778  6.22222222],0
a5,1,0.009346,6.755467,[2 8] ; [51 30],[5.82417582 4.17582418] ; [47.17582418 33.82417582],0
d5,1,0.026052,4.952572,[4 6] ; [60 21],[7.03296703 2.96703297] ; [56.96703297 24.03296703],0
u3,1,0.050962,3.809524,[1 4] ; [23 12],[3. 2.] ; [21. 14.],0
n6,1,0.076765,3.132102,[5 5] ; [61 19],[7.33333333 2.66666667] ; [58.66666667 21.33333333],0
p4,1,0.091438,2.848867,[2 8] ; [39 42],[4.50549451 5.49450549] ; [36.49450549 44.50549451],0
a4,1,0.096875,2.75625,[1 9] ; [29 51],[3.33333333 6.66666667] ; [26.66666667 53.33333333],0
v3,1,0.148933,2.083141,[1 9] ; [26 55],[2.96703297 7.03296703] ; [24.03296703 56.96703297],0
p3,1,0.16217,1.953876,[1 9] ; [25 55],[2.88888889 7.11111111] ; [23.11111111 56.88888889],0
n5,1,0.186917,1.741752,[4 6] ; [50 31],[5.93406593 4.06593407] ; [48.06593407 32.93406593],0
s3,1,0.205006,1.606349,[3 7] ; [41 39],[4.88888889 5.11111111] ; [39.11111111 40.88888889],0
s8,1,0.212972,1.551111,[1 9] ; [23 58],[2.63736264 7.36263736] ; [21.36263736 59.63736264],0
d3,1,0.215044,1.537139,[4 6] ; [49 32],[5.82417582 4.17582418] ; [47.17582418 33.82417582],0
s7,1,0.253212,1.305495,[2 8] ; [30 48],[3.63636364 6.36363636] ; [28.36363636 49.63636364],0
d1,1,0.277431,1.17963,[3 7] ; [39 42],[4.61538462 5.38461538] ; [37.38461538 43.61538462],0
b5,1,0.278601,1.173902,[4 6] ; [47 34],[5.6043956 4.3956044] ; [45.3956044 35.6043956],0
p10,1,0.307937,1.039502,[2 8] ; [29 51],[3.44444444 6.55555556] ; [27.55555556 52.44444444],0
s6,1,0.314034,1.013632,[6 4] ; [35 46],[4.50549451 5.49450549] ; [36.49450549 44.50549451],0
p7,1,0.348147,0.8802,[4 6] ; [44 35],[5.39325843 4.60674157] ; [42.60674157 36.39325843],0
a7,1,0.397808,0.714942,[5 5] ; [51 29],[6.22222222 3.77777778] ; [49.77777778 30.22222222],0
d4,1,0.410939,0.676082,[6 4] ; [58 22],[7.11111111 2.88888889] ; [56.88888889 23.11111111],0
s4,1,0.435864,0.607146,[2 8] ; [ 9 70],[1.23595506 8.76404494] ; [ 9.76404494 69.23595506],0
s5,1,0.478527,0.502219,[3 7] ; [16 63],[2.13483146 7.86516854] ; [16.86516854 62.13483146],0
b1,1,0.47942,0.500183,[6 4] ; [39 42],[4.94505495 5.05494505] ; [40.05494505 40.94505495],0
p2,1,0.558585,0.342161,[6 4] ; [56 25],[6.81318681 3.18681319] ; [55.18681319 25.81318681],0
n2,1,0.561545,0.337037,[4 1] ; [14  7],[3.46153846 1.53846154] ; [14.53846154  6.46153846],0
n3,1,0.601389,0.272907,[4 1] ; [15  7],[3.51851852 1.48148148] ; [15.48148148  6.51851852],0
d2,1,0.601486,0.272761,[4 6] ; [39 41],[4.77777778 5.22222222] ; [38.22222222 41.77777778],0
p6,1,0.612659,0.256321,[3 7] ; [18 61],[2.35955056 7.64044944] ; [18.64044944 60.35955056],0
a3,1,0.683159,0.166591,[5 5] ; [46 35],[5.6043956 4.3956044] ; [45.3956044 35.6043956],0
v2,1,0.700846,0.147594,[5 5] ; [34 44],[4.43181818 5.56818182] ; [34.56818182 43.43181818],0
p8,1,0.734298,0.115202,[4 6] ; [28 53],[3.51648352 6.48351648] ; [28.48351648 52.51648352],0
a2,1,0.752232,0.099665,[1 9] ; [11 70],[1.31868132 8.68131868] ; [10.68131868 70.31868132],0
p1,1,0.78078,0.077453,[1 9] ; [ 6 74],[0.77777778 9.22222222] ; [ 6.22222222 73.77777778],0
v1,1,0.794488,0.067854,[4 6] ; [29 52],[3.62637363 6.37362637] ; [29.37362637 51.62637363],0
a6,1,0.794488,0.067854,[6 4] ; [52 29],[6.37362637 3.62637363] ; [51.62637363 29.37362637],0
n1,1,0.834969,0.043403,[2 3] ; [ 7 13],[1.8 3.2] ; [ 7.2 12.8],0
u2,1,0.862362,0.030057,[3 2] ; [19 15],[2.82051282 2.17948718] ; [19.17948718 14.82051282],0
b4,1,0.955451,0.003121,[7 3] ; [56 25],[6.92307692 3.07692308] ; [56.07692308 24.92307692],0
s2,1,0.963052,0.002146,[4 6] ; [31 48],[3.93258427 6.06741573] ; [31.06741573 47.93258427],0
a8,1,0.977869,0.00077,[1 9] ; [ 7 65],[0.97560976 9.02439024] ; [ 7.02439024 64.97560976],0
