Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.000749,11.36404,[3 7] ; [ 2 70],[0.6097561 9.3902439] ; [ 4.3902439 67.6097561],1
s7,1,0.005781,7.617407,[6 3] ; [16 54],[2.50632911 6.49367089] ; [19.49367089 50.50632911],0
s1,1,0.009536,6.719661,[3 7] ; [ 4 68],[0.85365854 9.14634146] ; [ 6.14634146 65.85365854],0
s2,1,0.017913,5.604679,[6 4] ; [17 54],[2.83950617 7.16049383] ; [20.16049383 50.83950617],0
p3,1,0.047437,3.929837,[5 5] ; [15 56],[2.4691358 7.5308642] ; [17.5308642 53.4691358],0
b4,1,0.088432,2.902696,[8 2] ; [37 35],[5.48780488 4.51219512] ; [39.51219512 32.48780488],0
p4,1,0.152606,2.046004,[5 5] ; [20 52],[3.04878049 6.95121951] ; [21.95121951 50.04878049],0
v1,1,0.153939,2.032778,[2 8] ; [31 40],[4.07407407 5.92592593] ; [28.92592593 42.07407407],0
p6,1,0.172151,1.864114,[2 8] ; [ 5 66],[0.86419753 9.13580247] ; [ 6.13580247 64.86419753],0
p11,1,0.188124,1.73225,[8 2] ; [42 30],[6.09756098 3.90243902] ; [43.90243902 28.09756098],0
a3,1,0.236137,1.403509,[7 3] ; [35 35],[5.25 4.75] ; [36.75 33.25],0
n5,1,0.258111,1.278862,[9 1] ; [53 19],[7.56097561 2.43902439] ; [54.43902439 17.56097561],0
s3,1,0.286931,1.133965,[5 4] ; [26 44],[3.53164557 5.46835443] ; [27.46835443 42.53164557],0
b1,1,0.301621,1.067014,[5 5] ; [24 48],[3.53658537 6.46341463] ; [25.46341463 46.53658537],0
v3,1,0.343949,0.895656,[4 6] ; [18 52],[2.75 7.25] ; [19.25 50.75],0
a6,1,0.344455,0.89378,[7 3] ; [39 33],[5.6097561 4.3902439] ; [40.3902439 31.6097561],0
r1,1,0.386848,0.748828,[7 3] ; [40 32],[5.73170732 4.26829268] ; [41.26829268 30.73170732],0
n4,1,0.395856,0.720879,[8 2] ; [48 24],[6.82926829 3.17073171] ; [49.17073171 22.82926829],0
r4,1,0.395856,0.720879,[8 2] ; [48 24],[6.82926829 3.17073171] ; [49.17073171 22.82926829],0
v4,1,0.408001,0.684617,[9 1] ; [56 15],[8.02469136 1.97530864] ; [56.97530864 14.02469136],0
a5,1,0.44876,0.573783,[6 4] ; [34 38],[4.87804878 5.12195122] ; [35.12195122 36.87804878],0
p2,1,0.480835,0.49697,[7 3] ; [42 30],[5.97560976 4.02439024] ; [43.02439024 28.97560976],0
p10,1,0.490153,0.47619,[7 3] ; [41 29],[6. 4.] ; [42. 28.],0
v2,1,0.498174,0.458824,[4 6] ; [20 48],[3.07692308 6.92307692] ; [20.92307692 47.07692308],0
r3,1,0.586609,0.29567,[8 2] ; [51 20],[7.28395062 2.71604938] ; [51.71604938 19.28395062],0
s4,1,0.608417,0.262487,[2 8] ; [10 62],[1.46341463 8.53658537] ; [10.53658537 61.46341463],0
d2,1,0.734275,0.115222,[3 7] ; [18 54],[2.56097561 7.43902439] ; [18.43902439 53.56097561],0
a4,1,0.808296,0.058867,[2 8] ; [12 59],[1.72839506 8.27160494] ; [12.27160494 58.72839506],0
p1,1,0.820902,0.05125,[1 9] ; [ 9 63],[1.2195122 8.7804878] ; [ 8.7804878 63.2195122],0
p9,1,0.833942,0.043953,[7 3] ; [46 23],[6.70886076 3.29113924] ; [46.29113924 22.70886076],0
b5,1,0.854755,0.033509,[6 4] ; [41 31],[5.73170732 4.26829268] ; [41.26829268 30.73170732],0
s8,1,0.8736,0.025309,[2 8] ; [16 56],[2.19512195 7.80487805] ; [15.80487805 56.19512195],0
d3,1,0.8736,0.025309,[2 8] ; [16 56],[2.19512195 7.80487805] ; [15.80487805 56.19512195],0
a7,1,0.93438,0.006779,[5 5] ; [35 37],[4.87804878 5.12195122] ; [35.12195122 36.87804878],0
p8,1,0.93471,0.006711,[2 8] ; [15 56],[2.09876543 7.90123457] ; [14.90123457 56.09876543],0
d5,1,0.946188,0.004556,[4 6] ; [28 44],[3.90243902 6.09756098] ; [28.09756098 43.90243902],0
b3,1,0.953455,0.003407,[1 2] ; [13 28],[0.95454545 2.04545455] ; [13.04545455 27.95454545],0
b2,1,0.953455,0.003407,[1 2] ; [13 28],[0.95454545 2.04545455] ; [13.04545455 27.95454545],0
