Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000122,14.75892,[28  3] ; [4 8],[23.06976744  7.93023256] ; [8.93023256 3.06976744],1
s8,1,0.015941,5.809375,[21 11] ; [3 9],[17.45454545 14.54545455] ; [6.54545455 5.45454545],0
p11,1,0.038182,4.296875,[26  6] ; [6 6],[23.27272727  8.72727273] ; [8.72727273 3.27272727],0
b1,1,0.042254,4.125,[13 19] ; [9 3],[16. 16.] ; [6. 6.],0
a5,1,0.063574,3.441592,[23  9] ; [5 7],[20.36363636 11.63636364] ; [7.63636364 4.36363636],0
n4,1,0.068593,3.316377,[25  7] ; [6 6],[22.54545455  9.45454545] ; [8.45454545 3.54545455],0
v3,1,0.084094,2.983941,[11 21] ; [ 1 11],[ 8.72727273 23.27272727] ; [3.27272727 8.72727273],0
n5,1,0.085712,2.953125,[25  5] ; [7 5],[22.85714286  7.14285714] ; [9.14285714 2.85714286],0
d4,1,0.110553,2.546296,[28  4] ; [8 4],[26.18181818  5.81818182] ; [9.81818182 2.18181818],0
s4,1,0.112819,2.514286,[ 8 24] ; [6 6],[10.18181818 21.81818182] ; [3.81818182 8.18181818],0
p2,1,0.117942,2.444444,[26  6] ; [7 5],[24.  8.] ; [9. 3.],0
n1,1,0.178978,1.80609,[ 5 10] ; [5 3],[6.52173913 8.47826087] ; [3.47826087 4.52173913],0
d5,1,0.18924,1.723524,[25  7] ; [7 5],[23.27272727  8.72727273] ; [8.72727273 3.27272727],0
u3,1,0.206969,1.5925,[6 2] ; [2 3],[4.92307692 3.07692308] ; [3.07692308 1.92307692],0
a7,1,0.241768,1.370255,[17 15] ; [4 8],[15.27272727 16.72727273] ; [5.72727273 6.27272727],0
a3,1,0.280514,1.164599,[24  8] ; [7 5],[22.54545455  9.45454545] ; [8.45454545 3.54545455],0
b3,1,0.28245,1.155266,[11 15] ; [2 7],[ 9.65714286 16.34285714] ; [3.34285714 5.65714286],0
b2,1,0.28245,1.155266,[11 15] ; [2 7],[ 9.65714286 16.34285714] ; [3.34285714 5.65714286],0
p3,1,0.337276,0.920759,[13 19] ; [3 9],[11.63636364 20.36363636] ; [4.36363636 7.63636364],0
p7,1,0.379235,0.773182,[17 13] ; [5 7],[15.71428571 14.28571429] ; [6.28571429 5.71428571],0
d3,1,0.388395,0.743961,[18 14] ; [5 7],[16.72727273 15.27272727] ; [6.27272727 5.72727273],0
a6,1,0.388395,0.743961,[18 14] ; [5 7],[16.72727273 15.27272727] ; [6.27272727 5.72727273],0
b4,1,0.388395,0.743961,[14 18] ; [7 5],[15.27272727 16.72727273] ; [5.72727273 6.27272727],0
v4,1,0.391016,0.73578,[23  6] ; [8 4],[21.92682927  7.07317073] ; [9.07317073 2.92682927],0
p6,1,0.397512,0.715841,[12 19] ; [3 9],[10.81395349 20.18604651] ; [4.18604651 7.81395349],0
v2,1,0.419298,0.652281,[15 17] ; [4 8],[13.81818182 18.18181818] ; [5.18181818 6.81818182],0
r3,1,0.427752,0.62892,[22  9] ; [7 5],[20.90697674 10.09302326] ; [8.09302326 3.90697674],0
s2,1,0.452612,0.564103,[20 12] ; [6 6],[18.90909091 13.09090909] ; [7.09090909 4.90909091],0
p1,1,0.460107,0.545635,[ 1 31] ; [ 1 11],[ 1.45454545 30.54545455] ; [ 0.54545455 11.45454545],0
p4,1,0.498404,0.458333,[17 15] ; [5 7],[16. 16.] ; [6. 6.],0
n6,1,0.513616,0.426694,[20  9] ; [7 5],[19.09756098  9.90243902] ; [7.90243902 4.09756098],0
u2,1,0.558185,0.342857,[4 3] ; [2 3],[3.5 3.5] ; [2.5 2.5],0
r1,1,0.561484,0.337142,[10 21] ; [5 7],[10.81395349 20.18604651] ; [4.18604651 7.81395349],0
s5,1,0.588571,0.292581,[ 8 21] ; [4 7],[ 8.7 20.3] ; [3.3 7.7],0
a2,1,0.719831,0.128655,[ 4 28] ; [ 2 10],[ 4.36363636 27.63636364] ; [ 1.63636364 10.36363636],0
b5,1,0.757315,0.095486,[17 15] ; [7 5],[17.45454545 14.54545455] ; [6.54545455 5.45454545],0
d1,1,0.757315,0.095486,[15 17] ; [5 7],[14.54545455 17.45454545] ; [5.45454545 6.54545455],0
n2,1,0.781867,0.076667,[12  3] ; [6 2],[11.73913043  3.26086957] ; [6.26086957 1.73913043],0
a4,1,0.798041,0.065476,[12 20] ; [4 8],[11.63636364 20.36363636] ; [4.36363636 7.63636364],0
s1,1,0.807097,0.059621,[ 2 30] ; [ 1 11],[ 2.18181818 29.81818182] ; [ 0.81818182 11.18181818],0
u1,1,0.807097,0.059621,[ 2 30] ; [ 1 11],[ 2.18181818 29.81818182] ; [ 0.81818182 11.18181818],0
r2,1,0.823894,0.049524,[17 10] ; [8 4],[17.30769231  9.69230769] ; [7.69230769 4.30769231],0
p8,1,0.836027,0.04284,[14 17] ; [5 7],[13.69767442 17.30232558] ; [5.30232558 6.69767442],0
s6,1,0.858812,0.031644,[19 12] ; [7 5],[18.74418605 12.25581395] ; [7.25581395 4.74418605],0
n3,1,0.898977,0.016117,[6 9] ; [3 4],[6.13636364 8.86363636] ; [2.86363636 4.13636364],0
d2,1,0.901116,0.015439,[14 18] ; [5 7],[13.81818182 18.18181818] ; [5.18181818 6.81818182],0
s3,1,0.946189,0.004555,[21 10] ; [8 4],[20.90697674 10.09302326] ; [8.09302326 3.90697674],0
v1,1,0.986442,0.000289,[12 17] ; [5 7],[12.02439024 16.97560976] ; [4.97560976 7.02439024],0
