Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,2e-06,23.08435,[31 56] ; [50 17],[45.75974026 41.24025974] ; [35.24025974 31.75974026],1
v1,1,0.31615,1.004808,[34 52] ; [31 34],[37.01986755 48.98013245] ; [27.98013245 37.01986755],0
s1,1,0.31669,1.002567,[ 6 81] ; [ 2 61],[ 4.64 82.36] ; [ 3.36 59.64],0
n2,1,0.356204,0.851232,[20  9] ; [20  5],[21.48148148  7.51851852] ; [18.51851852  6.48148148],0
p12,1,0.416211,0.660989,[ 1 83] ; [ 2 63],[ 1.69127517 82.30872483] ; [ 1.30872483 63.69127517],0
p8,1,0.449899,0.570907,[33 52] ; [21 43],[30.80536913 54.19463087] ; [23.19463087 40.80536913],0
p6,1,0.452334,0.564796,[16 68] ; [15 47],[17.83561644 66.16438356] ; [13.16438356 48.83561644],0
a2,1,0.463825,0.536649,[13 74] ; [13 54],[14.68831169 72.31168831] ; [11.31168831 55.68831169],0
n3,1,0.493822,0.468187,[20  8] ; [15  9],[18.84615385  9.15384615] ; [16.15384615  7.84615385],0
d1,1,0.50201,0.450685,[45 42] ; [31 36],[42.93506494 44.06493506] ; [33.06493506 33.93506494],0
d3,1,0.513387,0.427157,[58 29] ; [40 25],[56.09210526 30.90789474] ; [41.90789474 23.09210526],0
d2,1,0.517311,0.419252,[35 52] ; [30 36],[36.96078431 50.03921569] ; [28.03921569 37.96078431],0
u2,1,0.518769,0.41634,[22 10] ; [12  8],[20.92307692 11.07692308] ; [13.07692308  6.92307692],0
v4,1,0.524135,0.405749,[76 10] ; [56 10],[74.68421053 11.31578947] ; [57.31578947  8.68421053],0
s3,1,0.556818,0.345244,[44 43] ; [36 29],[45.78947368 41.21052632] ; [34.21052632 30.78947368],0
p10,1,0.618389,0.248139,[47 38] ; [38 26],[48.48993289 36.51006711] ; [36.51006711 27.48993289],0
a5,1,0.685918,0.16354,[56 31] ; [41 26],[54.7987013 32.2012987] ; [42.2012987 24.7987013],0
d5,1,0.69198,0.156951,[67 20] ; [49 17],[65.96078431 21.03921569] ; [50.03921569 15.96078431],0
s6,1,0.706101,0.142203,[41 45] ; [34 33],[42.15686275 43.84313725] ; [32.84313725 34.15686275],0
b2,1,0.747076,0.104005,[16 31] ; [12 27],[15.30232558 31.69767442] ; [12.69767442 26.30232558],0
b3,1,0.747076,0.104005,[16 31] ; [12 27],[15.30232558 31.69767442] ; [12.69767442 26.30232558],0
v3,1,0.793259,0.068686,[22 58] ; [18 43],[22.69503546 57.30496454] ; [17.30496454 43.69503546],0
s2,1,0.804333,0.061377,[36 51] ; [26 40],[35.25490196 51.74509804] ; [26.74509804 39.25490196],0
a7,1,0.830347,0.045906,[57 30] ; [45 22],[57.62337662 29.37662338] ; [44.37662338 22.62337662],0
b5,1,0.878225,0.023476,[53 34] ; [40 27],[52.53896104 34.46103896] ; [40.46103896 26.53896104],0
s8,1,0.880091,0.022757,[25 62] ; [20 47],[25.42207792 61.57792208] ; [19.57792208 47.42207792],0
p2,1,0.905109,0.014211,[59 27] ; [44 21],[58.66225166 27.33774834] ; [44.33774834 20.66225166],0
s7,1,0.93242,0.007191,[25 54] ; [21 44],[25.23611111 53.76388889] ; [20.76388889 44.23611111],0
v2,1,0.947115,0.0044,[36 44] ; [28 35],[35.8041958 44.1958042] ; [28.1958042 34.8041958],0
u1,1,0.959007,0.002642,[ 8 79] ; [ 6 61],[ 7.90909091 79.09090909] ; [ 6.09090909 60.90909091],0
p11,1,0.960946,0.002398,[49 38] ; [38 29],[49.14935065 37.85064935] ; [37.85064935 29.14935065],0
p4,1,0.979027,0.000691,[35 51] ; [27 39],[35.07894737 50.92105263] ; [26.92105263 39.07894737],0
