Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000575,11.854712,[99  4] ; [3 2],[97.27777778  5.72222222] ; [4.72222222 0.27777778],1
a1,1,0.001843,9.700176,[  1 104] ; [1 4],[  1.90909091 103.09090909] ; [0.09090909 4.90909091],0
s2,1,0.007594,7.126871,[77 26] ; [1 4],[74.38888889 28.61111111] ; [3.61111111 1.38888889],0
s3,1,0.010907,6.480382,[76 28] ; [1 4],[73.46788991 30.53211009] ; [3.53211009 1.46788991],0
a3,1,0.017907,5.605261,[74 31] ; [1 4],[71.59090909 33.40909091] ; [3.40909091 1.59090909],0
d1,1,0.07646,3.138587,[63 42] ; [1 4],[61.09090909 43.90909091] ; [2.90909091 2.09090909],0
s7,1,0.101344,2.684272,[59 44] ; [1 4],[57.22222222 45.77777778] ; [2.77777778 2.22222222],0
a6,1,0.119339,2.425977,[76 29] ; [2 3],[74.45454545 30.54545455] ; [3.54545455 1.45454545],0
u2,1,0.128949,2.305108,[11 20] ; [3 1],[12.4 18.6] ; [1.6 2.4],0
s6,1,0.130889,2.281926,[87 15] ; [3 2],[85.79439252 16.20560748] ; [4.20560748 0.79439252],0
a5,1,0.134056,2.244898,[75 30] ; [2 3],[73.5 31.5] ; [3.5 1.5],0
b1,1,0.149654,2.075778,[31 74] ; [3 2],[32.45454545 72.54545455] ; [1.54545455 3.45454545],0
v1,1,0.204141,1.612497,[51 53] ; [1 4],[49.6146789 54.3853211] ; [2.3853211 2.6146789],0
d2,1,0.275363,1.189836,[47 58] ; [1 4],[45.81818182 59.18181818] ; [2.18181818 2.81818182],0
b4,1,0.28204,1.157232,[67 38] ; [2 3],[65.86363636 39.13636364] ; [3.13636364 1.86363636],0
p4,1,0.304033,1.056423,[66 39] ; [2 3],[64.90909091 40.09090909] ; [3.09090909 1.90909091],0
p6,1,0.322354,0.97937,[44 60] ; [1 4],[42.93577982 61.06422018] ; [2.06422018 2.93577982],0
n4,1,0.39171,0.733627,[64 41] ; [4 1],[64.90909091 40.09090909] ; [3.09090909 1.90909091],0
b5,1,0.444734,0.584038,[79 26] ; [3 2],[78.27272727 26.72727273] ; [3.72727273 1.27272727],0
u3,1,0.571751,0.319761,[20 11] ; [2 2],[19.48571429 11.51428571] ; [2.51428571 1.48571429],0
p11,1,0.589002,0.291906,[72 33] ; [4 1],[72.54545455 32.45454545] ; [3.45454545 1.54545455],0
p8,1,0.60135,0.272965,[49 53] ; [3 2],[49.57009346 52.42990654] ; [2.42990654 2.57009346],0
p9,1,0.685765,0.163708,[89 14] ; [4 1],[88.69444444 14.30555556] ; [4.30555556 0.69444444],0
v2,1,0.725282,0.123488,[53 49] ; [3 2],[53.38317757 48.61682243] ; [2.61682243 2.38317757],0
n6,1,0.730698,0.118472,[89 15] ; [4 1],[88.73394495 15.26605505] ; [4.26605505 0.73394495],0
p3,1,0.77024,0.0853,[49 56] ; [2 3],[48.68181818 56.31818182] ; [2.31818182 2.68181818],0
d4,1,0.868846,0.027266,[87 18] ; [4 1],[86.86363636 18.13636364] ; [4.13636364 0.86363636],0
p10,1,0.876819,0.024026,[86 18] ; [4 1],[85.87155963 18.12844037] ; [4.12844037 0.87155963],0
b3,1,0.930048,0.007706,[12 40] ; [1 3],[12.07142857 39.92857143] ; [0.92857143 3.07142857],0
b2,1,0.930048,0.007706,[12 40] ; [1 3],[12.07142857 39.92857143] ; [0.92857143 3.07142857],0
p2,1,0.95778,0.002803,[85 20] ; [4 1],[84.95454545 20.04545455] ; [4.04545455 0.95454545],0
d3,1,0.95778,0.002803,[85 20] ; [4 1],[84.95454545 20.04545455] ; [4.04545455 0.95454545],0
p7,1,0.985899,0.000312,[61 40] ; [3 2],[60.98113208 40.01886792] ; [3.01886792 1.98113208],0
a4,1,1.0,0.0,[42 63] ; [2 3],[42. 63.] ; [2. 3.],0
d5,1,1.0,0.0,[84 21] ; [4 1],[84. 21.] ; [4. 1.],0
