Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.0,25.907933,[458 107] ; [48 37],[439.83076923 125.16923077] ; [66.16923077 18.83076923],1
u1,1,0.000103,15.077616,[130 436] ; [ 4 81],[116.50384025 449.49615975] ; [17.49615975 67.50384025],1
r2,1,0.000118,14.829795,[557   6] ; [78  6],[552.55795981  10.44204019] ; [82.44204019  1.55795981],1
d2,1,0.001151,10.567871,[308 255] ; [30 54],[294.11746522 268.88253478] ; [43.88253478 40.11746522],0
a2,1,0.002067,9.488842,[163 403] ; [11 74],[151.28110599 414.71889401] ; [22.71889401 62.28110599],0
d1,1,0.004852,7.933716,[363 203] ; [41 44],[351.25038402 214.74961598] ; [52.74961598 32.25038402],0
d3,1,0.008194,6.990502,[404 159] ; [49 36],[393.5787037 169.4212963] ; [59.4212963 25.5787037],0
s7,1,0.017976,5.598481,[298 240] ; [33 47],[288.15210356 249.84789644] ; [42.84789644 37.15210356],0
u3,1,0.020974,5.32898,[88 52] ; [12 18],[82.35294118 57.64705882] ; [17.64705882 12.35294118],0
v4,1,0.029026,4.766069,[554  11] ; [80  5],[551.09230769  13.90769231] ; [82.90769231  2.09230769],0
a3,1,0.029047,4.764832,[426 136] ; [55 30],[417.80834621 144.19165379] ; [63.19165379 21.80834621],0
a4,1,0.03121,4.641396,[282 280] ; [32 53],[272.74806801 289.25193199] ; [41.25193199 43.74806801],0
s8,1,0.036346,4.380794,[279 281] ; [32 53],[270.01550388 289.98449612] ; [40.98449612 44.01550388],0
b5,1,0.067545,3.341704,[334 232] ; [59 26],[341.68663594 224.31336406] ; [51.31336406 33.68663594],0
s6,1,0.074675,3.177144,[395 158] ; [50 31],[388.1466877 164.8533123] ; [56.8533123 24.1466877],0
a6,1,0.083805,2.989517,[396 166] ; [52 33],[389.14374034 172.85625966] ; [58.85625966 26.14374034],0
v2,1,0.096297,2.765833,[326 220] ; [41 41],[319.07961783 226.92038217] ; [47.92038217 34.07961783],0
p7,1,0.097298,2.749289,[372 179] ; [49 35],[365.30866142 185.69133858] ; [55.69133858 28.30866142],0
d4,1,0.133207,2.254731,[473  89] ; [66 19],[468.1885626  93.8114374] ; [70.8114374 14.1885626],0
b1,1,0.133582,2.250371,[228 338] ; [27 58],[221.70506912 344.29493088] ; [33.29493088 51.70506912],0
s2,1,0.147325,2.099732,[303 255] ; [39 46],[296.79004666 261.20995334] ; [45.20995334 39.79004666],0
p8,1,0.154625,2.026022,[312 240] ; [40 43],[305.99055118 246.00944882] ; [46.00944882 36.99055118],0
a7,1,0.159806,1.976065,[419 145] ; [57 28],[413.65793529 150.34206471] ; [62.34206471 22.65793529],0
p9,1,0.202319,1.625552,[476  81] ; [77  8],[479.7834891  77.2165109] ; [73.2165109 11.7834891],0
b4,1,0.203896,1.614243,[325 241] ; [55 30],[330.38402458 235.61597542] ; [49.61597542 35.38402458],0
d5,1,0.249437,1.326456,[472  91] ; [67 18],[468.29783951  94.70216049] ; [70.70216049 14.29783951],0
n3,1,0.251879,1.312851,[73 22] ; [16  2],[74.82300885 20.17699115] ; [14.17699115  3.82300885],0
v1,1,0.264288,1.246154,[323 231] ; [43 40],[318.31083203 235.68916797] ; [47.68916797 35.31083203],0
p4,1,0.297176,1.086822,[366 194] ; [50 34],[361.73913043 198.26086957] ; [54.26086957 29.73913043],0
n6,1,0.308749,1.036021,[504  60] ; [79  6],[506.6440678  57.3559322] ; [76.3559322  8.6440678],0
s5,1,0.348438,0.879136,[199 344] ; [24 53],[195.30483871 347.69516129] ; [27.69516129 49.30483871],0
r3,1,0.348754,0.877987,[554  11] ; [82  3],[552.83076923  12.16923077] ; [83.16923077  1.83076923],0
u4,1,0.373648,0.791496,[ 16 550] ; [ 1 84],[ 14.78033794 551.21966206] ; [ 2.21966206 82.78033794],0
n2,1,0.420298,0.649483,[73 25] ; [15  3],[74.34482759 23.65517241] ; [13.65517241  4.34482759],0
s3,1,0.452083,0.565423,[328 227] ; [46 38],[324.83568075 230.16431925] ; [49.16431925 34.83568075],0
p3,1,0.456854,0.553592,[308 253] ; [43 42],[304.81578947 256.18421053] ; [46.18421053 38.81578947],0
n5,1,0.485443,0.486611,[487  77] ; [71 14],[484.9183359  79.0816641] ; [73.0816641 11.9183359],0
b3,1,0.518871,0.416136,[144 218] ; [19 35],[141.84134615 220.15865385] ; [21.15865385 32.84134615],0
