Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,35.13777,[37 13] ; [20 69],[20.50359712 29.49640288] ; [36.49640288 52.50359712],1
s2,1,1e-06,24.220596,[34 17] ; [23 70],[20.1875 30.8125] ; [36.8125 56.1875],1
s6,1,5.5e-05,16.260126,[41 10] ; [42 50],[29.6013986 21.3986014] ; [53.3986014 38.6013986],1
s3,1,0.000263,13.318631,[37 14] ; [37 54],[26.57746479 24.42253521] ; [47.42253521 43.57746479],1
a4,1,0.00365,8.45038,[18 34] ; [13 80],[11.11724138 40.88275862] ; [19.88275862 73.11724138],0
d2,1,0.004336,8.137308,[19 33] ; [15 80],[12.02721088 39.97278912] ; [21.97278912 73.02721088],0
s5,1,0.008135,7.003547,[19 32] ; [16 76],[12.48251748 38.51748252] ; [22.51748252 69.48251748],0
p10,1,0.026003,4.955852,[44  7] ; [64 28],[38.51748252 12.48251748] ; [69.48251748 22.51748252],0
u1,1,0.033717,4.508995,[ 4 48] ; [ 1 94],[ 1.76870748 50.23129252] ; [ 3.23129252 91.76870748],0
p7,1,0.034309,4.479225,[36 16] ; [47 45],[29.97222222 22.02777778] ; [53.02777778 38.97222222],0
n1,1,0.036569,4.370359,[9 6] ; [ 6 17],[5.92105263 9.07894737] ; [ 9.07894737 13.92105263],0
r4,1,0.049539,3.856986,[48  4] ; [76 19],[43.86394558  8.13605442] ; [80.13605442 14.86394558],0
r1,1,0.070501,3.271326,[38 12] ; [58 37],[33.10344828 16.89655172] ; [62.89655172 32.10344828],0
a5,1,0.077405,3.11856,[32 20] ; [44 51],[26.88435374 25.11564626] ; [49.11564626 45.88435374],0
b3,1,0.098796,2.724877,[12 24] ; [10 45],[ 8.7032967 27.2967033] ; [13.2967033 41.7032967],0
b2,1,0.098796,2.724877,[12 24] ; [10 45],[ 8.7032967 27.2967033] ; [13.2967033 41.7032967],0
a3,1,0.132102,2.267627,[30 22] ; [42 52],[25.64383562 26.35616438] ; [46.35616438 47.64383562],0
v1,1,0.13505,2.233469,[26 23] ; [38 57],[21.77777778 27.22222222] ; [42.22222222 52.77777778],0
p9,1,0.146696,2.106272,[44  8] ; [69 24],[40.52413793 11.47586207] ; [72.47586207 20.52413793],0
p4,1,0.155392,2.018502,[31 21] ; [45 50],[26.88435374 25.11564626] ; [49.11564626 45.88435374],0
a2,1,0.166793,1.911535,[ 6 46] ; [ 5 90],[ 3.89115646 48.10884354] ; [ 7.10884354 87.89115646],0
u3,1,0.180222,1.795794,[12 10] ; [20 33],[ 9.38666667 12.61333333] ; [22.61333333 30.38666667],0
r2,1,0.188778,1.727128,[49  3] ; [83 12],[46.69387755  5.30612245] ; [85.30612245  9.69387755],0
u2,1,0.194112,1.686126,[11 11] ; [18 35],[ 8.50666667 13.49333333] ; [20.49333333 32.50666667],0
v2,1,0.210016,1.571315,[24 25] ; [35 57],[20.5035461 28.4964539] ; [38.4964539 53.5035461],0
d1,1,0.217081,1.523563,[ 4 48] ; [ 3 92],[ 2.47619048 49.52380952] ; [ 4.52380952 90.47619048],0
d5,1,0.276599,1.183725,[27 25] ; [40 54],[23.8630137 28.1369863] ; [43.1369863 50.8630137],0
p6,1,0.284066,1.147534,[19 33] ; [26 67],[16.13793103 35.86206897] ; [28.86206897 64.13793103],0
v3,1,0.311486,1.024365,[19 32] ; [27 66],[16.29166667 34.70833333] ; [29.70833333 63.29166667],0
a8,1,0.318112,0.996693,[ 7 40] ; [ 8 79],[ 5.26119403 41.73880597] ; [ 9.73880597 77.26119403],0
d3,1,0.380075,0.770459,[13 39] ; [30 64],[15.31506849 36.68493151] ; [27.68493151 66.31506849],0
