Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,49.113407,[220  55] ; [48 62],[191.42857143  83.57142857] ; [76.57142857 33.42857143],1
p9,1,0.0,37.348225,[228  48] ; [57 52],[204.31168831  71.68831169] ; [80.68831169 28.31168831],1
r3,1,0.0,33.584769,[260  16] ; [82 30],[243.27835052  32.72164948] ; [98.72164948 13.27835052],1
r4,1,0.0,25.337816,[237  41] ; [71 43],[218.42857143  59.57142857] ; [89.57142857 24.42857143],1
v4,1,1e-06,24.377183,[258  16] ; [87 26],[244.26356589  29.73643411] ; [100.73643411  12.26356589],1
p2,1,1e-06,24.156119,[228  49] ; [67 47],[208.98976982  68.01023018] ; [86.01023018 27.98976982],1
p8,1,9e-06,19.790191,[133 142] ; [27 86],[113.40206186 161.59793814] ; [46.59793814 66.40206186],1
n6,1,3.6e-05,17.078936,[221  55] ; [67 45],[204.86597938  71.13402062] ; [83.13402062 28.86597938],1
b1,1,4.9e-05,16.469562,[ 99 179] ; [66 48],[117.01530612 160.98469388] ; [47.98469388 66.01530612],1
r1,1,0.005032,7.867834,[199  78] ; [64 48],[187.27763496  89.72236504] ; [75.72236504 36.27763496],0
n4,1,0.007511,7.146476,[195  82] ; [63 49],[183.71722365  93.28277635] ; [74.28277635 37.71722365],0
p3,1,0.008386,6.94909,[115 163] ; [31 83],[103.54081633 174.45918367] ; [42.45918367 71.54081633],0
p7,1,0.012617,6.221981,[160 109] ; [51 61],[148.97375328 120.02624672] ; [62.02624672 49.97375328],0
s6,1,0.017173,5.678645,[163 110] ; [52 60],[152.45454545 120.54545455] ; [62.54545455 49.45454545],0
u2,1,0.020491,5.369534,[65 52] ; [21 36],[57.82758621 59.17241379] ; [28.17241379 28.82758621],0
n3,1,0.021849,5.257803,[52 15] ; [22 17],[46.77358491 20.22641509] ; [27.22641509 11.77358491],0
v2,1,0.022812,5.18276,[126 138] ; [38 71],[116.07506702 147.92493298] ; [47.92493298 61.07506702],0
r2,1,0.032894,4.551285,[245  29] ; [92 21],[238.5994832  35.4005168] ; [98.4005168 14.5994832],0
p6,1,0.035205,4.43521,[ 77 197] ; [20 92],[ 68.85492228 205.14507772] ; [28.14507772 83.85492228],0
s8,1,0.037349,4.334445,[ 91 187] ; [25 88],[ 82.47570332 195.52429668] ; [33.52429668 79.47570332],0
a6,1,0.039904,4.22197,[168 110] ; [56 58],[158.85714286 119.14285714] ; [65.14285714 48.85714286],0
a1,1,0.045424,4.00281,[  9 269] ; [  9 105],[ 12.76530612 265.23469388] ; [  5.23469388 108.76530612],0
p4,1,0.050987,3.808715,[129 147] ; [41 73],[120.30769231 155.69230769] ; [49.69230769 64.30769231],0
s1,1,0.053614,3.72467,[  8 266] ; [  8 102],[ 11.41666667 262.58333333] ; [  4.58333333 105.41666667],0
v1,1,0.07022,3.277877,[130 140] ; [43 70],[121.95822454 148.04177546] ; [51.04177546 61.95822454],0
s3,1,0.073195,3.209869,[142 131] ; [47 65],[134.01818182 138.98181818] ; [54.98181818 57.01818182],0
p12,1,0.081605,3.032642,[ 12 263] ; [  1 113],[  9.19023136 265.80976864] ; [  3.80976864 110.19023136],0
n5,1,0.106713,2.602235,[192  82] ; [69 43],[185.26943005  88.73056995] ; [75.73056995 36.26943005],0
a3,1,0.110859,2.541929,[160 118] ; [54 57],[152.93573265 125.06426735] ; [61.06426735 49.93573265],0
u3,1,0.1205,2.41081,[63 54] ; [24 34],[58.16571429 58.83428571] ; [28.83428571 29.16571429],0
u1,1,0.170842,1.875538,[ 13 265] ; [  2 112],[ 10.6377551 267.3622449] ; [  4.3622449 109.6377551],0
a5,1,0.197526,1.660576,[154 124] ; [55 59],[148.21938776 129.78061224] ; [60.78061224 53.21938776],0
d4,1,0.212021,1.55757,[163 115] ; [59 55],[157.43877551 120.56122449] ; [64.56122449 49.43877551],0
d3,1,0.231527,1.431454,[115 163] ; [39 73],[109.77435897 168.22564103] ; [44.22564103 67.77435897],0
n2,1,0.238151,1.391508,[54 13] ; [29 12],[51.49074074 15.50925926] ; [31.50925926  9.49074074],0
s7,1,0.261953,1.258406,[103 164] ; [35 73],[ 98.256 168.744] ; [39.744 68.256],0
n1,1,0.267617,1.228922,[28 38] ; [13 28],[25.28971963 40.71028037] ; [15.71028037 25.28971963],0
a4,1,0.268949,1.2221,[ 71 206] ; [23 90],[ 66.76410256 210.23589744] ; [27.23589744 85.76410256],0
a8,1,0.313583,1.015524,[ 37 224] ; [11 96],[ 34.04347826 226.95652174] ; [13.95652174 93.04347826],0
d2,1,0.333432,0.935522,[ 38 239] ; [20 94],[ 41.08951407 235.91048593] ; [16.91048593 97.08951407],0
b4,1,0.393477,0.728171,[157 121] ; [59 55],[153.18367347 124.81632653] ; [62.81632653 51.18367347],0
u4,1,0.513706,0.42651,[  1 277] ; [  1 113],[  1.41836735 276.58163265] ; [  0.58163265 113.41836735],0
d5,1,0.523466,0.407058,[155 123] ; [59 54],[152.15345269 125.84654731] ; [61.84654731 51.15345269],0
s5,1,0.567438,0.326989,[ 63 206] ; [23 88],[ 60.87894737 208.12105263] ; [25.12105263 85.87894737],0
b5,1,0.702537,0.145846,[160 118] ; [68 46],[161.69387755 116.30612245] ; [66.30612245 47.69387755],0
b2,1,0.715412,0.132931,[ 51 109] ; [19 36],[ 52.09302326 107.90697674] ; [17.90697674 37.09302326],0
b3,1,0.715412,0.132931,[ 51 109] ; [19 36],[ 52.09302326 107.90697674] ; [17.90697674 37.09302326],0
a7,1,0.726136,0.122689,[171 106] ; [67 45],[169.47557841 107.52442159] ; [68.52442159 43.47557841],0
a2,1,0.74446,0.106245,[ 17 261] ; [  6 108],[ 16.31122449 261.68877551] ; [  6.68877551 107.31122449],0
s4,1,0.796357,0.066597,[ 50 225] ; [22 92],[ 50.89974293 224.10025707] ; [21.10025707 92.89974293],0
p1,1,0.882107,0.021993,[ 18 257] ; [  7 107],[ 17.67352185 257.32647815] ; [  7.32647815 106.67352185],0
s2,1,0.916859,0.010898,[109 165] ; [46 68],[109.45876289 164.54123711] ; [45.54123711 68.45876289],0
v3,1,0.958626,0.002691,[ 80 195] ; [32 77],[ 80.20833333 194.79166667] ; [31.79166667 77.20833333],0
