Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.806001,[258  86] ; [38 54],[233.5412844 110.4587156] ; [62.4587156 29.5412844],1
r4,1,0.0,28.595808,[319  27] ; [66 26],[304.13242009  41.86757991] ; [80.86757991 11.13242009],1
r3,1,0.0,27.263086,[335  10] ; [76 16],[324.47368421  20.52631579] ; [86.52631579  5.47368421],1
p10,1,1e-06,23.700108,[280  59] ; [54 38],[262.70533643  76.29466357] ; [71.29466357 20.70533643],1
p11,1,4e-06,21.425044,[274  72] ; [51 41],[256.73515982  89.26484018] ; [68.26484018 23.73515982],1
n4,1,1.2e-05,19.18807,[257  87] ; [47 45],[239.85321101 104.14678899] ; [64.14678899 27.85321101],1
v4,1,1.3e-05,18.949132,[331  13] ; [77 15],[321.90825688  22.09174312] ; [86.09174312  5.90825688],1
r2,1,0.000622,11.708756,[328  15] ; [78 13],[320.87096774  22.12903226] ; [85.12903226  5.87096774],1
p9,1,0.000722,11.432297,[280  56] ; [62 30],[268.48598131  67.51401869] ; [73.51401869 18.48598131],1
s6,1,0.001275,10.377695,[225 115] ; [44 48],[211.71296296 128.28703704] ; [57.28703704 34.71296296],0
p2,1,0.005783,7.616564,[278  66] ; [62 30],[268.25688073  75.74311927] ; [71.74311927 20.25688073],0
s2,1,0.00813,7.004647,[162 180] ; [29 62],[150.8591224 191.1408776] ; [40.1408776 50.8591224],0
u1,1,0.008748,6.873657,[ 71 275] ; [ 8 84],[ 62.40639269 283.59360731] ; [16.59360731 75.40639269],0
s4,1,0.012197,6.282036,[ 58 284] ; [ 6 86],[ 50.43317972 291.56682028] ; [13.56682028 78.43317972],0
n2,1,0.013289,6.130233,[61 16] ; [16 13],[55.93396226 21.06603774] ; [21.06603774  7.93396226],0
p4,1,0.016996,5.696827,[171 172] ; [33 59],[160.85517241 182.14482759] ; [43.14482759 48.85517241],0
v1,1,0.019283,5.475657,[160 173] ; [30 58],[150.28503563 182.71496437] ; [39.71496437 48.28503563],0
v2,1,0.025249,5.006754,[186 143] ; [37 49],[176.78795181 152.21204819] ; [46.21204819 39.78795181],0
s7,1,0.026347,4.933084,[137 194] ; [24 61],[128.10336538 202.89663462] ; [32.89663462 52.10336538],0
s5,1,0.028983,4.768637,[ 94 242] ; [15 75],[ 85.97183099 250.02816901] ; [23.02816901 66.97183099],0
b1,1,0.031174,4.643355,[109 237] ; [40 52],[117.70319635 228.29680365] ; [31.29680365 60.70319635],0
s1,1,0.045699,3.992645,[  6 333] ; [ 5 86],[  8.67209302 330.32790698] ; [ 2.32790698 88.67209302],0
d2,1,0.045885,3.985802,[166 180] ; [33 58],[157.56064073 188.43935927] ; [41.43935927 49.56064073],0
s8,1,0.050328,3.830484,[127 216] ; [24 68],[119.06436782 223.93563218] ; [31.93563218 60.06436782],0
v3,1,0.053924,3.715063,[130 202] ; [24 62],[122.31578947 209.68421053] ; [31.68421053 54.31578947],0
b3,1,0.054297,3.703534,[ 62 132] ; [10 44],[ 56.32258065 137.67741935] ; [15.67741935 38.32258065],0
b2,1,0.054297,3.703534,[ 62 132] ; [10 44],[ 56.32258065 137.67741935] ; [15.67741935 38.32258065],0
p12,1,0.062036,3.48211,[ 20 324] ; [ 1 90],[ 16.60689655 327.39310345] ; [ 4.39310345 86.60689655],0
d1,1,0.064334,3.421984,[210 136] ; [46 46],[202.2283105 143.7716895] ; [53.7716895 38.2283105],0
s3,1,0.075598,3.157093,[184 154] ; [40 51],[176.48484848 161.51515152] ; [47.51515152 43.48484848],0
p3,1,0.102974,2.658871,[137 208] ; [28 64],[130.26315789 214.73684211] ; [34.73684211 57.26315789],0
p8,1,0.130785,2.283166,[151 189] ; [32 58],[144.69767442 195.30232558] ; [38.30232558 51.69767442],0
n3,1,0.132556,2.262318,[59 19] ; [17 11],[55.9245283 22.0754717] ; [20.0754717  7.9245283],0
a1,1,0.140131,2.176519,[ 11 335] ; [ 6 86],[ 13.42922374 332.57077626] ; [ 3.57077626 88.42922374],0
u3,1,0.162453,1.95124,[62 49] ; [21  9],[65.34042553 45.65957447] ; [17.65957447 12.34042553],0
a2,1,0.204263,1.611632,[ 94 252] ; [19 73],[ 89.26484018 256.73515982] ; [23.73515982 68.26484018],0
p7,1,0.216428,1.527898,[173 165] ; [39 50],[167.81264637 170.18735363] ; [44.18735363 44.81264637],0
u2,1,0.226473,1.462875,[56 54] ; [19 11],[58.92857143 51.07142857] ; [16.07142857 13.92857143],0
r1,1,0.2405,1.377662,[279  64] ; [69 22],[275.03225806  67.96774194] ; [72.96774194 18.03225806],0
p1,1,0.310026,1.030564,[ 17 326] ; [ 7 84],[ 18.96774194 324.03225806] ; [ 5.03225806 85.96774194],0
a4,1,0.423501,0.640579,[143 201] ; [34 58],[139.65137615 204.34862385] ; [37.34862385 54.65137615],0
p5,1,0.467245,0.528483,[ 22 320] ; [ 4 87],[ 20.53579677 321.46420323] ; [ 5.46420323 85.53579677],0
b5,1,0.481168,0.496214,[228 118] ; [57 35],[225.1369863 120.8630137] ; [59.8630137 32.1369863],0
a6,1,0.684105,0.165541,[259  87] ; [70 21],[260.48970252  85.51029748] ; [68.51029748 22.48970252],0
d4,1,0.765241,0.089165,[286  60] ; [74 17],[285.03432494  60.96567506] ; [74.96567506 16.03432494],0
a5,1,0.803757,0.061746,[249  97] ; [65 27],[248.0456621  97.9543379] ; [65.9543379 26.0456621],0
a8,1,0.856576,0.032665,[ 45 264] ; [12 75],[ 44.47727273 264.52272727] ; [12.52272727 74.47727273],0
b4,1,0.883818,0.021354,[206 140] ; [54 38],[205.38812785 140.61187215] ; [54.61187215 37.38812785],0
a3,1,0.885597,0.020701,[234 111] ; [61 30],[233.42889908 111.57110092] ; [61.57110092 29.42889908],0
d5,1,0.897621,0.016555,[287  59] ; [76 15],[287.40961098  58.59038902] ; [75.59038902 15.40961098],0
n1,1,0.920278,0.010017,[27 49] ; [10 19],[26.78095238 49.21904762] ; [10.21904762 18.78095238],0
d3,1,0.934452,0.006764,[260  86] ; [68 23],[259.6979405  86.3020595] ; [68.3020595 22.6979405],0
