Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,9e-06,19.734096,[20 44] ; [26  7],[30.35051546 33.64948454] ; [15.64948454 17.35051546],1
v3,1,0.000828,11.178065,[11 50] ; [16 15],[17.90217391 43.09782609] ; [ 9.09782609 21.90217391],1
s7,1,0.001856,9.686976,[24 39] ; [23  9],[31.16842105 31.83157895] ; [15.83157895 16.16842105],0
d1,1,0.002219,9.358756,[20 44] ; [21 12],[27.05154639 36.94845361] ; [13.94845361 19.05154639],0
v2,1,0.003056,8.773585,[20 42] ; [20 11],[26.66666667 35.33333333] ; [13.33333333 17.66666667],0
a5,1,0.009862,6.659744,[31 33] ; [25  8],[36.94845361 27.05154639] ; [19.05154639 13.94845361],0
p1,1,0.01151,6.384888,[ 2 61] ; [ 6 27],[ 5.25 57.75] ; [ 2.75 30.25],0
p3,1,0.015081,5.906985,[26 38] ; [22 11],[31.67010309 32.32989691] ; [16.32989691 16.67010309],0
p8,1,0.016921,5.704596,[20 42] ; [19 14],[25.45263158 36.54736842] ; [13.54736842 19.45263158],0
p4,1,0.022513,5.205667,[29 35] ; [23 10],[34.30927835 29.69072165] ; [17.69072165 15.30927835],0
s5,1,0.029851,4.717878,[17 44] ; [14 13],[21.48863636 39.51136364] ; [ 9.51136364 17.48863636],0
p12,1,0.030104,4.703322,[ 2 62] ; [ 5 28],[ 4.6185567 59.3814433] ; [ 2.3814433 30.6185567],0
d5,1,0.051141,3.803664,[40 24] ; [27  6],[44.20618557 19.79381443] ; [22.79381443 10.20618557],0
s1,1,0.070951,3.26087,[ 1 63] ; [ 3 29],[ 2.66666667 61.33333333] ; [ 1.33333333 30.66666667],0
n4,1,0.076473,3.13832,[39 25] ; [26  7],[42.88659794 21.11340206] ; [22.11340206 10.88659794],0
s6,1,0.081662,3.031519,[39 23] ; [25  6],[42.66666667 19.33333333] ; [21.33333333  9.66666667],0
p11,1,0.1277,2.32024,[43 21] ; [27  6],[46.18556701 17.81443299] ; [23.81443299  9.18556701],0
b2,1,0.142464,2.151137,[ 9 32] ; [ 9 14],[11.53125 29.46875] ; [ 6.46875 16.53125],0
b3,1,0.142464,2.151137,[ 9 32] ; [ 9 14],[11.53125 29.46875] ; [ 6.46875 16.53125],0
p7,1,0.147746,2.095368,[33 29] ; [22 10],[36.27659574 25.72340426] ; [18.72340426 13.27659574],0
a6,1,0.200847,1.636206,[34 30] ; [22 11],[36.94845361 27.05154639] ; [19.05154639 13.94845361],0
p5,1,0.204191,1.61214,[ 3 58] ; [ 4 29],[ 4.54255319 56.45744681] ; [ 2.45744681 30.54255319],0
u1,1,0.208025,1.585116,[ 2 62] ; [ 3 30],[ 3.29896907 60.70103093] ; [ 1.70103093 31.29896907],0
d4,1,0.232266,1.426931,[43 21] ; [26  7],[45.5257732 18.4742268] ; [23.4742268  9.5257732],0
d2,1,0.232441,1.42586,[23 41] ; [16 17],[25.73195876 38.26804124] ; [13.26804124 19.73195876],0
s2,1,0.241896,1.369513,[41 23] ; [25  8],[43.54639175 20.45360825] ; [22.45360825 10.54639175],0
a4,1,0.241935,1.369283,[16 48] ; [12 21],[18.4742268 45.5257732] ; [ 9.5257732 23.4742268],0
u2,1,0.242696,1.364867,[12 16] ; [7 4],[13.64102564 14.35897436] ; [5.35897436 5.64102564],0
p2,1,0.248781,1.330134,[47 16] ; [28  5],[49.21875 13.78125] ; [25.78125  7.21875],0
r2,1,0.267343,1.230329,[50 11] ; [29  3],[51.8172043  9.1827957] ; [27.1827957  4.8172043],0
n5,1,0.295992,1.092164,[44 20] ; [26  7],[46.18556701 17.81443299] ; [23.81443299  9.18556701],0
n3,1,0.304807,1.053044,[13  3] ; [7 4],[11.85185185  4.14814815] ; [8.14814815 2.85185185],0
n2,1,0.331567,0.942769,[14  2] ; [8 3],[13.03703704  2.96296296] ; [8.96296296 2.03703704],0
b5,1,0.35035,0.872188,[43 21] ; [19 14],[40.90721649 23.09278351] ; [21.09278351 11.90721649],0
s4,1,0.362104,0.830584,[14 50] ; [10 23],[15.83505155 48.16494845] ; [ 8.16494845 24.83505155],0
a3,1,0.364782,0.821364,[36 27] ; [22 11],[38.0625 24.9375] ; [19.9375 13.0625],0
v1,1,0.369965,0.803781,[26 34] ; [17 15],[28.04347826 31.95652174] ; [14.95652174 17.04347826],0
b1,1,0.373448,0.792159,[25 39] ; [16 17],[27.05154639 36.94845361] ; [13.94845361 19.05154639],0
a2,1,0.395288,0.722614,[ 6 58] ; [ 5 28],[ 7.25773196 56.74226804] ; [ 3.74226804 29.25773196],0
d3,1,0.396642,0.718482,[33 31] ; [20 13],[34.96907216 29.03092784] ; [18.03092784 14.96907216],0
n6,1,0.460825,0.54389,[46 18] ; [26  7],[47.50515464 16.49484536] ; [24.49484536  8.50515464],0
p10,1,0.535045,0.3848,[46 17] ; [26  7],[47.25 15.75] ; [24.75  8.25],0
p9,1,0.634817,0.225585,[51 12] ; [28  5],[51.84375 11.15625] ; [27.15625  5.84375],0
v4,1,0.640836,0.21765,[53  9] ; [27  6],[52.21052632  9.78947368] ; [27.78947368  5.21052632],0
u3,1,0.648133,0.208262,[13 15] ; [6 5],[13.64102564 14.35897436] ; [5.35897436 5.64102564],0
r4,1,0.685589,0.163902,[40 24] ; [22 11],[40.90721649 23.09278351] ; [21.09278351 11.90721649],0
b4,1,0.738496,0.111453,[41 23] ; [20 13],[40.24742268 23.75257732] ; [20.75257732 12.24742268],0
a7,1,0.791161,0.070121,[37 27] ; [20 13],[37.60824742 26.39175258] ; [19.39175258 13.60824742],0
a1,1,0.828324,0.047025,[ 5 59] ; [ 3 30],[ 5.27835052 58.72164948] ; [ 2.72164948 30.27835052],0
n1,1,0.87018,0.026709,[8 7] ; [5 5],[7.8 7.2] ; [5.2 4.8],0
a8,1,0.913009,0.011934,[ 8 54] ; [ 4 29],[ 7.83157895 54.16842105] ; [ 4.16842105 28.83157895],0
r3,1,0.957189,0.002882,[56  8] ; [29  4],[56.08247423  7.91752577] ; [28.91752577  4.08247423],0
