Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,53.35549,[82 19] ; [ 9 39],[61.68456376 39.31543624] ; [29.31543624 18.68456376],1
p11,1,0.000932,10.957756,[75 27] ; [22 26],[65.96 36.04] ; [31.04 16.96],1
n5,1,0.002482,9.153669,[49 51] ; [11 37],[40.54054054 59.45945946] ; [19.45945946 28.54054054],0
s6,1,0.010908,6.480175,[63 39] ; [19 29],[55.76 46.24] ; [26.24 21.76],0
s8,1,0.017012,5.69515,[39 63] ; [ 9 39],[32.64 69.36] ; [15.36 32.64],0
b5,1,0.020092,5.403884,[71 31] ; [24 24],[64.6 37.4] ; [30.4 17.6],0
s7,1,0.039508,4.238885,[39 60] ; [ 9 33],[33.70212766 65.29787234] ; [14.29787234 27.70212766],0
v4,1,0.052043,3.774379,[94  7] ; [38  8],[90.69387755 10.30612245] ; [41.30612245  4.69387755],0
p2,1,0.065013,3.404641,[77 23] ; [30 18],[72.2972973 27.7027027] ; [34.7027027 13.2972973],0
v1,1,0.118198,2.441038,[46 52] ; [16 32],[41.61643836 56.38356164] ; [20.38356164 27.61643836],0
n2,1,0.137007,2.211257,[25  5] ; [13  7],[22.8  7.2] ; [15.2  4.8],0
a7,1,0.137485,2.205882,[72 30] ; [28 20],[68. 34.] ; [32. 16.],0
n1,1,0.138726,2.19203,[13 17] ; [ 4 14],[10.625 19.375] ; [ 6.375 11.625],0
d1,1,0.156947,2.003402,[53 49] ; [19 29],[48.96 53.04] ; [23.04 24.96],0
b1,1,0.161429,1.960784,[47 55] ; [28 20],[51. 51.] ; [24. 24.],0
p4,1,0.192831,1.695856,[51 49] ; [19 29],[47.2972973 52.7027027] ; [22.7027027 25.2972973],0
b3,1,0.194152,1.685824,[17 41] ; [ 5 25],[14.5 43.5] ; [ 7.5 22.5],0
b2,1,0.194152,1.685824,[17 41] ; [ 5 25],[14.5 43.5] ; [ 7.5 22.5],0
s2,1,0.20014,1.641354,[47 54] ; [17 31],[43.38255034 57.61744966] ; [20.61744966 27.38255034],0
s5,1,0.211093,1.563918,[23 73] ; [ 7 40],[20.13986014 75.86013986] ; [ 9.86013986 37.13986014],0
n3,1,0.251015,1.317647,[23  7] ; [11  7],[21.25  8.75] ; [12.75  5.25],0
s1,1,0.260874,1.264114,[ 4 96] ; [ 4 43],[ 5.44217687 94.55782313] ; [ 2.55782313 44.44217687],0
b4,1,0.271259,1.210371,[54 48] ; [30 18],[57.12 44.88] ; [26.88 21.12],0
d2,1,0.283271,1.151327,[37 64] ; [22 26],[39.99328859 61.00671141] ; [19.00671141 28.99328859],0
p7,1,0.293282,1.104493,[56 42] ; [23 25],[53.02739726 44.97260274] ; [25.97260274 22.02739726],0
d3,1,0.30327,1.05976,[67 33] ; [28 20],[64.18918919 35.81081081] ; [30.81081081 17.18918919],0
a3,1,0.321263,0.983796,[68 34] ; [28 20],[65.28 36.72] ; [30.72 17.28],0
a6,1,0.341224,0.905826,[71 30] ; [30 18],[68.46308725 32.53691275] ; [32.53691275 15.46308725],0
d4,1,0.349648,0.874735,[82 19] ; [35 12],[79.84459459 21.15540541] ; [37.15540541  9.84459459],0
a8,1,0.356012,0.851914,[11 83] ; [ 3 42],[ 9.4676259 84.5323741] ; [ 4.5323741 40.4676259],0
u3,1,0.390277,0.738079,[21 12] ; [15  5],[22.41509434 10.58490566] ; [13.58490566  6.41509434],0
u2,1,0.399381,0.710189,[25  8] ; [13  7],[23.66037736  9.33962264] ; [14.33962264  5.66037736],0
r2,1,0.413014,0.670109,[90 10] ; [41  7],[88.51351351 11.48648649] ; [42.48648649  5.51351351],0
n4,1,0.416657,0.659725,[54 48] ; [22 26],[51.68 50.32] ; [24.32 23.68],0
v2,1,0.434983,0.609481,[49 44] ; [21 25],[46.83453237 46.16546763] ; [23.16546763 22.83453237],0
r4,1,0.437257,0.60347,[86 16] ; [38 10],[84.32 17.68] ; [39.68  8.32],0
u1,1,0.470494,0.520816,[10 92] ; [ 3 45],[ 8.84 93.16] ; [ 4.16 43.84],0
p3,1,0.516056,0.421769,[40 61] ; [16 31],[38.21621622 62.78378378] ; [17.78378378 29.21621622],0
p6,1,0.535833,0.383319,[26 72] ; [10 36],[24.5 73.5] ; [11.5 34.5],0
a4,1,0.54639,0.363823,[37 65] ; [15 33],[35.36 66.64] ; [16.64 31.36],0
r1,1,0.597967,0.278072,[76 25] ; [38 10],[77.27516779 23.72483221] ; [36.72483221 11.27516779],0
p8,1,0.60169,0.272455,[42 58] ; [18 30],[40.54054054 59.45945946] ; [19.45945946 28.54054054],0
d5,1,0.661054,0.192245,[77 24] ; [35 13],[75.91946309 25.08053691] ; [36.08053691 11.91946309],0
v3,1,0.662355,0.190676,[26 67] ; [11 34],[24.93478261 68.06521739] ; [12.06521739 32.93478261],0
a5,1,0.703333,0.145028,[67 35] ; [30 18],[65.96 36.04] ; [31.04 16.96],0
s4,1,0.745435,0.105407,[17 85] ; [ 7 41],[16.32 85.68] ; [ 7.68 40.32],0
a2,1,0.745435,0.105407,[17 85] ; [ 7 41],[16.32 85.68] ; [ 7.68 40.32],0
p1,1,0.751439,0.100326,[ 8 94] ; [ 3 44],[ 7.53020134 94.46979866] ; [ 3.46979866 43.53020134],0
s3,1,0.924042,0.00909,[55 45] ; [26 22],[54.72972973 45.27027027] ; [26.27027027 21.72972973],0
