Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,68.783302,[ 41 118] ; [121  48],[78.5304878 80.4695122] ; [83.4695122 85.5304878],1
s2,1,0.0,28.378428,[61 96] ; [116  54],[84.98165138 72.01834862] ; [92.01834862 77.98165138],1
s3,1,2e-05,18.158954,[84 72] ; [129  40],[102.24  53.76] ; [110.76  58.24],1
a3,1,3.9e-05,16.931462,[89 69] ; [132  38],[106.45731707  51.54268293] ; [114.54268293  55.45731707],1
u1,1,0.001406,10.19827,[ 17 142] ; [ 41 129],[ 28.03039514 130.96960486] ; [ 29.96960486 140.03039514],0
d2,1,0.003331,8.616483,[ 59 100] ; [90 79],[72.22865854 86.77134146] ; [76.77134146 92.22865854],0
a2,1,0.004456,8.087789,[ 25 134] ; [ 49 121],[ 35.76291793 123.23708207] ; [ 38.23708207 131.76291793],0
p5,1,0.004661,8.006632,[  5 153] ; [ 19 148],[ 11.66769231 146.33230769] ; [ 12.33230769 154.66769231],0
a5,1,0.004856,7.932216,[101  58] ; [132  38],[112.60486322  46.39513678] ; [120.39513678  49.60486322],0
s1,1,0.008857,6.851362,[  1 154] ; [ 10 159],[  5.26234568 149.73765432] ; [  5.73765432 163.26234568],0
n4,1,0.014658,5.957161,[114  45] ; [141  29],[123.23708207  35.76291793] ; [131.76291793  38.23708207],0
p3,1,0.017768,5.618917,[63 95] ; [90 80],[73.70121951 84.29878049] ; [79.29878049 90.70121951],0
v3,1,0.018286,5.568532,[ 47 105] ; [71 91],[57.12101911 94.87898089] ; [ 60.87898089 101.12101911],0
p1,1,0.02016,5.397982,[  5 153] ; [ 16 153],[ 10.14678899 147.85321101] ; [ 10.85321101 158.14678899],0
n5,1,0.021796,5.262002,[112  46] ; [138  31],[120.79510703  37.20489297] ; [129.20489297  39.79510703],0
r1,1,0.03182,4.608174,[120  38] ; [145  25],[127.65243902  30.34756098] ; [137.34756098  32.65243902],0
n6,1,0.039118,4.255748,[124  34] ; [148  22],[131.02439024  26.97560976] ; [140.97560976  29.02439024],0
n3,1,0.04138,4.160383,[34  8] ; [19 13],[30.08108108 11.91891892] ; [22.91891892  9.08108108],0
u4,1,0.041839,4.141709,[  2 157] ; [  9 161],[  5.31610942 153.68389058] ; [  5.68389058 164.31610942],0
p9,1,0.044502,4.037403,[126  33] ; [147  21],[132.74311927  26.25688073] ; [140.25688073  27.74311927],0
a4,1,0.05295,3.745488,[ 55 102] ; [77 92],[63.57055215 93.42944785] ; [ 68.42944785 100.57055215],0
r2,1,0.053364,3.732478,[142  15] ; [161   7],[146.37230769  10.62769231] ; [156.62769231  11.37230769],0
p6,1,0.058266,3.586067,[ 44 114] ; [ 63 104],[ 52.01846154 105.98153846] ; [ 54.98153846 112.01846154],0
b2,1,0.059609,3.548241,[19 57] ; [47 77],[25.08 50.92] ; [40.92 83.08],0
b3,1,0.059609,3.548241,[19 57] ; [47 77],[25.08 50.92] ; [40.92 83.08],0
v4,1,0.061,3.509998,[147  12] ; [164   5],[150.75914634   8.24085366] ; [160.24085366   8.75914634],0
r4,1,0.068828,3.31075,[137  22] ; [157  13],[142.08510638  16.91489362] ; [151.91489362  18.08510638],0
d1,1,0.078263,3.100602,[81 78] ; [103  67],[88.92401216 70.07598784] ; [95.07598784 74.92401216],0
p10,1,0.093244,2.817461,[118  39] ; [139  29],[124.15076923  32.84923077] ; [132.84923077  35.15076923],0
u3,1,0.110115,2.552567,[37 30] ; [27 11],[40.83809524 26.16190476] ; [23.16190476 14.83809524],0
b1,1,0.123417,2.373411,[ 56 103] ; [74 96],[62.82674772 96.17325228] ; [ 67.17325228 102.82674772],0
a1,1,0.130582,2.285567,[  4 155] ; [ 10 160],[  6.76595745 152.23404255] ; [  7.23404255 162.76595745],0
p4,1,0.131621,2.273283,[89 70] ; [109  61],[95.6899696 63.3100304] ; [102.3100304  67.6899696],0
a7,1,0.166601,1.913263,[123  35] ; [121  49],[117.53658537  40.46341463] ; [126.46341463  43.53658537],0
v1,1,0.192391,1.699212,[76 76] ; [94 70],[81.7721519 70.2278481] ; [88.2278481 75.7721519],0
u2,1,0.192891,1.695399,[39 29] ; [26 11],[42.0952381 25.9047619] ; [22.9047619 14.0952381],0
n2,1,0.201779,1.629454,[32 10] ; [20 12],[29.51351351 12.48648649] ; [22.48648649  9.51351351],0
p8,1,0.236673,1.400302,[71 86] ; [86 80],[76.3126935 80.6873065] ; [80.6873065 85.3126935],0
b4,1,0.239607,1.382906,[99 60] ; [95 75],[93.75683891 65.24316109] ; [100.24316109  69.75683891],0
p7,1,0.287475,1.131409,[90 64] ; [106  59],[94.62068966 59.37931034] ; [101.37931034  63.62068966],0
a8,1,0.314373,1.012215,[ 17 126] ; [ 25 132],[ 20.02 122.98] ; [ 21.98 135.02],0
d4,1,0.333277,0.936121,[124  35] ; [139  30],[127.49085366  31.50914634] ; [135.50914634  33.49085366],0
d3,1,0.333643,0.934705,[106  53] ; [121  48],[110.03963415  48.96036585] ; [116.96036585  52.03963415],0
r3,1,0.336219,0.924797,[151   8] ; [164   5],[152.69817073   6.30182927] ; [162.30182927   6.69817073],0
b5,1,0.342504,0.901035,[108  51] ; [107  63],[103.90577508  55.09422492] ; [111.09422492  58.90577508],0
n1,1,0.360009,0.837862,[14 28] ; [14 18],[15.89189189 26.10810811] ; [12.10810811 19.89189189],0
p12,1,0.453472,0.561959,[  9 150] ; [ 13 155],[ 10.69724771 148.30275229] ; [ 11.30275229 156.69724771],0
v2,1,0.455561,0.556778,[79 69] ; [95 70],[82.27476038 65.72523962] ; [91.72523962 73.27476038],0
s4,1,0.622576,0.242264,[ 27 129] ; [ 26 144],[ 25.36196319 130.63803681] ; [ 27.63803681 142.36196319],0
p2,1,0.764184,0.089995,[132  25] ; [140  29],[130.99386503  26.00613497] ; [141.00613497  27.99386503],0
a6,1,0.80471,0.061136,[113  46] ; [118  51],[111.97865854  47.02134146] ; [119.02134146  49.97865854],0
d5,1,0.902847,0.0149,[129  30] ; [138  31],[129.42987805  29.57012195] ; [137.57012195  31.42987805],0
p11,1,0.970273,0.001389,[126  33] ; [135  35],[126.13677812  32.86322188] ; [134.86322188  35.13677812],0
