Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,65.412597,[ 47 133] ; [187 103],[89.61702128 90.38297872] ; [144.38297872 145.61702128],1
p6,1,0.0,49.900569,[ 30 151] ; [141 148],[ 65.85319149 115.14680851] ; [105.14680851 183.85319149],1
p4,1,1e-06,23.890339,[ 76 105] ; [189 102],[101.62076271  79.37923729] ; [163.37923729 127.62076271],1
p3,1,2e-06,22.952688,[ 57 123] ; [158 133],[82.1656051 97.8343949] ; [132.8343949 158.1656051],1
p2,1,1.2e-05,19.238971,[132  49] ; [258  33],[149.55508475  31.44491525] ; [240.44491525  50.55508475],1
s8,1,0.003322,8.621742,[ 55 126] ; [127 162],[ 70.0893617 110.9106383] ; [111.9106383 177.0893617],0
p10,1,0.00517,7.81902,[127  52] ; [237  52],[139.22222222  39.77777778] ; [224.77777778  64.22222222],0
s5,1,0.006709,7.349192,[ 41 127] ; [105 181],[ 54.02643172 113.97356828] ; [ 91.97356828 194.02643172],0
s6,1,0.011993,6.31197,[106  72] ; [202  83],[118.41036717  59.58963283] ; [189.58963283  95.41036717],0
s7,1,0.024092,5.087987,[ 62 112] ; [129 149],[ 73.52654867 100.47345133] ; [117.47345133 160.52654867],0
b5,1,0.033464,4.521866,[124  57] ; [171 120],[113.125  67.875] ; [181.875 109.125],0
p5,1,0.038938,4.263565,[  8 172] ; [ 28 262],[ 13.78723404 166.21276596] ; [ 22.21276596 267.78723404],0
n6,1,0.044748,4.02812,[144  37] ; [251  39],[151.7940552  29.2059448] ; [243.2059448  46.7940552],0
a1,1,0.060151,3.533224,[  2 179] ; [ 12 279],[  5.36864407 175.63135593] ; [  8.63135593 282.36864407],0
a3,1,0.064771,3.41079,[114  66] ; [208  83],[123.05732484  56.94267516] ; [198.94267516  92.05732484],0
n3,1,0.068223,3.325263,[42 18] ; [48  9],[46.15384615 13.84615385] ; [43.84615385 13.15384615],0
n4,1,0.069692,3.290267,[124  57] ; [220  69],[132.47659574  48.52340426] ; [211.52340426  77.47659574],0
p11,1,0.071614,3.245641,[132  49] ; [233  58],[139.96822034  41.03177966] ; [225.03177966  65.96822034],0
s1,1,0.083448,2.996433,[  9 172] ; [  6 282],[  5.78891258 175.21108742] ; [  9.21108742 278.78891258],0
s2,1,0.090636,2.863049,[ 75 103] ; [146 145],[83.87633262 94.12366738] ; [137.12366738 153.87633262],0
r1,1,0.093339,2.815828,[143  37] ; [246  42],[149.61538462  30.38461538] ; [239.38461538  48.61538462],0
b1,1,0.101605,2.680162,[ 61 120] ; [120 171],[ 69.40889831 111.59110169] ; [111.59110169 179.40889831],0
n5,1,0.10252,2.665897,[118  62] ; [210  79],[125.88486141  54.11513859] ; [202.11513859  86.88486141],0
s3,1,0.114318,2.493495,[88 92] ; [164 127],[96.30573248 83.69426752] ; [155.69426752 135.30573248],0
a8,1,0.118322,2.439392,[ 19 152] ; [ 44 223],[ 24.59589041 146.40410959] ; [ 38.40410959 228.59589041],0
v1,1,0.145588,2.117885,[ 70 106] ; [134 153],[77.54643629 98.45356371] ; [126.45356371 160.54643629],0
u4,1,0.151062,2.061494,[  4 177] ; [  2 289],[  2.30084746 178.69915254] ; [  3.69915254 287.30084746],0
a2,1,0.153878,2.033376,[ 34 147] ; [ 71 220],[ 40.26483051 140.73516949] ; [ 64.73516949 226.26483051],0
p12,1,0.172855,1.858005,[  6 173] ; [ 18 272],[  9.15991471 169.84008529] ; [ 14.84008529 275.15991471],0
p9,1,0.213126,1.550066,[143  36] ; [243  45],[147.95289079  31.04710921] ; [238.04710921  49.95289079],0
u3,1,0.218581,1.513664,[45 22] ; [47 35],[41.36912752 25.63087248] ; [50.63087248 31.36912752],0
v4,1,0.223415,1.482301,[172   8] ; [283   7],[174.25531915   5.74468085] ; [280.74468085   9.25531915],0
d1,1,0.258961,1.274305,[93 88] ; [165 126],[98.93644068 82.06355932] ; [159.06355932 131.93644068],0
a5,1,0.273174,1.20074,[124  57] ; [213  78],[129.2309322  51.7690678] ; [207.7690678  83.2309322],0
p1,1,0.275235,1.190469,[ 16 164] ; [ 18 272],[ 13.0212766 166.9787234] ; [ 20.9787234 269.0212766],0
d3,1,0.326509,0.962693,[115  66] ; [197  93],[119.89808917  61.10191083] ; [192.10191083  97.89808917],0
b2,1,0.371125,0.799894,[32 66] ; [ 67 109],[35.40875912 62.59124088] ; [ 63.59124088 112.40875912],0
b3,1,0.371125,0.799894,[32 66] ; [ 67 109],[35.40875912 62.59124088] ; [ 63.59124088 112.40875912],0
v2,1,0.398236,0.713647,[ 67 109] ; [119 164],[ 71.32026144 104.67973856] ; [114.67973856 168.32026144],0
d5,1,0.409664,0.679774,[141  40] ; [235  55],[144.492569  36.507431] ; [231.507431  58.492569],0
u1,1,0.418069,0.655737,[ 26 155] ; [ 50 241],[ 29.1440678 151.8559322] ; [ 46.8559322 244.1440678],0
s4,1,0.418348,0.654952,[ 38 141] ; [ 52 234],[ 34.64516129 144.35483871] ; [ 55.35483871 230.64516129],0
r3,1,0.447041,0.578145,[176   5] ; [285   5],[177.15711253   3.84288747] ; [283.84288747   6.15711253],0
d2,1,0.48246,0.493298,[ 80 100] ; [139 152],[83.69426752 96.30573248] ; [135.30573248 155.69426752],0
b4,1,0.507755,0.438692,[107  74] ; [163 128],[103.53813559  77.46186441] ; [166.46186441 124.53813559],0
n1,1,0.532535,0.389551,[27 34] ; [22 35],[25.33050847 35.66949153] ; [23.66949153 33.33050847],0
d4,1,0.590532,0.289513,[143  38] ; [235  55],[145.2611465  35.7388535] ; [232.7388535  57.2611465],0
a4,1,0.633846,0.226882,[81 99] ; [124 166],[ 78.5106383 101.4893617] ; [126.4893617 163.5106383],0
u2,1,0.682304,0.167544,[37 30] ; [42 39],[35.76351351 31.23648649] ; [43.23648649 37.76351351],0
r2,1,0.708885,0.139393,[177   4] ; [281   8],[176.3787234   4.6212766] ; [281.6212766   7.3787234],0
a7,1,0.888505,0.019655,[134  47] ; [213  77],[133.34819533  47.65180467] ; [213.65180467  76.34819533],0
n2,1,0.913411,0.011824,[45 15] ; [44 14],[45.25423729 14.74576271] ; [43.74576271 14.25423729],0
a6,1,0.95345,0.003408,[123  58] ; [197  94],[122.71186441  58.28813559] ; [197.28813559  93.71186441],0
