Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,7.9e-05,15.573568,[66 54] ; [59 12],[78.53403141 41.46596859] ; [46.46596859 24.53403141],1
p4,1,0.000173,14.10825,[59 64] ; [55 18],[71.54081633 51.45918367] ; [42.45918367 30.54081633],1
p5,1,0.000696,11.500803,[  2 120] ; [10 63],[  7.50769231 114.49230769] ; [ 4.49230769 68.50769231],1
p3,1,0.00079,11.265158,[45 77] ; [45 28],[56.30769231 65.69230769] ; [33.69230769 39.30769231],1
p8,1,0.00085,11.128642,[48 73] ; [47 26],[59.25257732 61.74742268] ; [35.74742268 37.25257732],1
b3,1,0.007234,7.213977,[14 51] ; [19 22],[20.23584906 44.76415094] ; [12.76415094 28.23584906],0
b2,1,0.007234,7.213977,[14 51] ; [19 22],[20.23584906 44.76415094] ; [12.76415094 28.23584906],0
p12,1,0.013559,6.094651,[  4 119] ; [ 9 64],[  8.15816327 114.84183673] ; [ 4.84183673 68.15816327],0
b4,1,0.034088,4.490307,[78 45] ; [35 38],[70.91326531 52.08673469] ; [42.08673469 30.91326531],0
s5,1,0.035418,4.424915,[39 82] ; [32 35],[45.69680851 75.30319149] ; [25.30319149 41.69680851],0
u2,1,0.060518,3.523144,[18 21] ; [15  6],[21.45 17.55] ; [11.55  9.45],0
b1,1,0.062185,3.478142,[44 79] ; [36 37],[50.20408163 72.79591837] ; [29.79591837 43.20408163],0
p1,1,0.062618,3.466659,[  6 115] ; [ 9 64],[  9.3556701 111.6443299] ; [ 5.6443299 67.3556701],0
a4,1,0.068756,3.312474,[46 77] ; [37 36],[52.08673469 70.91326531] ; [30.91326531 42.08673469],0
a7,1,0.069102,3.304222,[98 25] ; [49 23],[92.72307692 30.27692308] ; [54.27692308 17.72307692],0
n5,1,0.079948,3.065957,[79 43] ; [56 17],[84.46153846 37.53846154] ; [50.53846154 22.46153846],0
s7,1,0.090693,2.862034,[71 46] ; [51 19],[76.3315508 40.6684492] ; [45.6684492 24.3315508],0
d5,1,0.111353,2.534919,[100  22] ; [52 20],[95.58762887 26.41237113] ; [56.41237113 15.58762887],0
s8,1,0.183614,1.768126,[57 66] ; [41 32],[61.5 61.5] ; [36.5 36.5],0
