Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,26.222563,[41 19] ; [ 90 185],[23.46268657 36.53731343] ; [107.53731343 167.46268657],1
p4,1,3e-06,21.563284,[38 22] ; [ 88 192],[22.23529412 37.76470588] ; [103.76470588 176.23529412],1
p2,1,0.000369,12.680511,[52  8] ; [176 104],[40.23529412 19.76470588] ; [187.76470588  92.23529412],1
v2,1,0.001062,10.715963,[38 19] ; [113 151],[26.81308411 30.18691589] ; [124.18691589 139.81308411],0
p3,1,0.003499,8.527321,[27 33] ; [ 73 207],[17.64705882 42.35294118] ; [ 82.35294118 197.64705882],0
s7,1,0.005619,7.668695,[28 28] ; [ 82 185],[19.07120743 36.92879257] ; [ 90.92879257 176.07120743],0
p9,1,0.01046,6.554873,[50 10] ; [183  92],[41.73134328 18.26865672] ; [191.26865672  83.73134328],0
b3,1,0.020437,5.374155,[21 18] ; [ 58 113],[14.67142857 24.32857143] ; [ 64.32857143 106.67142857],0
b2,1,0.020437,5.374155,[21 18] ; [ 58 113],[14.67142857 24.32857143] ; [ 64.32857143 106.67142857],0
r3,1,0.025044,5.020874,[58  2] ; [241  38],[52.92035398  7.07964602] ; [246.07964602  32.92035398],0
u2,1,0.028421,4.80232,[16  6] ; [43 49],[11.38596491 10.61403509] ; [47.61403509 44.38596491],0
u1,1,0.032197,4.588003,[15 45] ; [ 39 242],[ 9.50146628 50.49853372] ; [ 44.49853372 236.50146628],0
n6,1,0.032819,4.555206,[51  9] ; [200  79],[44.42477876 15.57522124] ; [206.57522124  72.42477876],0
n4,1,0.033646,4.512595,[49 11] ; [190  90],[42.17647059 17.82352941] ; [196.82352941  83.17647059],0
s2,1,0.043258,4.085283,[29 30] ; [ 98 181],[22.16863905 36.83136095] ; [104.83136095 174.16863905],0
v1,1,0.044454,4.039236,[31 27] ; [106 165],[24.15197568 33.84802432] ; [112.84802432 158.15197568],0
s4,1,0.064284,3.423258,[ 3 57] ; [ 38 242],[ 7.23529412 52.76470588] ; [ 33.76470588 246.23529412],0
