Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,152.677196,[ 65 237] ; [242 103],[143.29829985 158.70170015] ; [163.70170015 181.29829985],1
s2,1,0.0,140.105193,[ 83 214] ; [259  88],[157.72360248 139.27639752] ; [184.27639752 162.72360248],1
s3,1,0.0,100.252436,[110 185] ; [263  81],[172.19874804 122.80125196] ; [200.80125196 143.19874804],1
s6,1,0.0,76.997217,[155 140] ; [290  53],[205.76018809  89.23981191] ; [239.23981191 103.76018809],1
s5,1,0.0,36.175609,[ 65 223] ; [152 181],[100.63768116 187.36231884] ; [116.36231884 216.63768116],1
a3,1,0.0,32.766923,[191 110] ; [288  58],[222.8423493  78.1576507] ; [256.1576507  89.8423493],1
p6,1,0.0,26.018847,[ 86 209] ; [168 175],[117.44514107 177.55485893] ; [136.55485893 206.44514107],1
p5,1,1.2e-05,19.229132,[ 20 279] ; [ 63 281],[ 38.59564541 260.40435459] ; [ 44.40435459 299.59564541],1
u1,1,1.5e-05,18.723614,[ 40 262] ; [ 94 254],[ 62.25846154 239.74153846] ; [ 71.74153846 276.25846154],1
p3,1,0.000196,13.869438,[135 164] ; [207 139],[158.53953488 140.46046512] ; [183.46046512 162.53953488],1
p4,1,0.000215,13.692697,[164 133] ; [240 106],[186.60653188 110.39346812] ; [217.39346812 128.60653188],1
p9,1,0.000407,12.502041,[239  57] ; [313  33],[254.5046729  41.4953271] ; [297.4953271  48.5046729],1
v3,1,0.001062,10.716286,[104 184] ; [166 172],[124.2172524 163.7827476] ; [145.7827476 192.2172524],0
s1,1,0.001235,10.437908,[  3 291] ; [ 20 325],[ 10.58215962 283.41784038] ; [ 12.41784038 332.58215962],0
a5,1,0.001701,9.847263,[216  86] ; [285  63],[232.77230769  69.22769231] ; [268.22769231  79.77230769],0
d1,1,0.001825,9.717667,[168 134] ; [235 113],[187.24 114.76] ; [215.76 132.24],0
d4,1,0.005395,7.742,[237  64] ; [300  45],[250.2120743  50.7879257] ; [286.7879257  58.2120743],0
p7,1,0.005947,7.566408,[177 118] ; [238 100],[193.40442338 101.59557662] ; [221.59557662 116.40442338],0
d2,1,0.006694,7.353263,[140 159] ; [199 147],[157.14883721 141.85116279] ; [181.85116279 164.14883721],0
n6,1,0.011067,6.454561,[259  42] ; [320  27],[268.94907407  32.05092593] ; [310.05092593  36.94907407],0
d3,1,0.011841,6.334481,[195 107] ; [255  91],[209.72222222  92.27777778] ; [240.27777778 105.72222222],0
r1,1,0.015101,5.9047,[238  62] ; [301  47],[249.53703704  50.46296296] ; [289.46296296  58.53703704],0
a2,1,0.015349,5.875915,[ 65 237] ; [104 244],[ 78.52 223.48] ; [ 90.48 257.52],0
p12,1,0.018543,5.54415,[ 18 281] ; [ 39 306],[ 26.46428571 272.53571429] ; [ 30.53571429 314.46428571],0
p10,1,0.023461,5.134048,[235  61] ; [298  48],[245.74454829  50.25545171] ; [287.25545171  58.74454829],0
v2,1,0.024057,5.090512,[147 135] ; [209 133],[160.88461538 121.11538462] ; [195.11538462 146.88461538],0
u4,1,0.024426,5.064142,[  3 299] ; [ 13 335],[  7.43384615 294.56615385] ; [  8.56615385 339.43384615],0
s4,1,0.036013,4.396476,[ 36 259] ; [ 63 283],[ 45.56162246 249.43837754] ; [ 53.43837754 292.56162246],0
u3,1,0.03729,4.3371,[57 53] ; [41 19],[63.41176471 46.58823529] ; [34.58823529 25.41176471],0
a4,1,0.048271,3.900524,[134 166] ; [182 165],[146.52241113 153.47758887] ; [169.47758887 177.52241113],0
n5,1,0.055376,3.670743,[249  50] ; [308  40],[257.40803709  41.59196291] ; [299.59196291  48.40803709],0
a1,1,0.0561,3.649095,[ 10 292] ; [ 23 325],[ 15.33230769 286.66769231] ; [ 17.66769231 330.33230769],0
p8,1,0.056498,3.637303,[148 146] ; [198 144],[159.94339623 134.05660377] ; [186.05660377 155.94339623],0
n3,1,0.065743,3.386245,[47  9] ; [46 20],[42.68852459 13.31147541] ; [50.31147541 15.68852459],0
b4,1,0.069758,3.288708,[187 115] ; [191 157],[175.62461538 126.37538462] ; [202.37538462 145.62461538],0
a7,1,0.075148,3.166843,[225  75] ; [239 109],[214.81481481  85.18518519] ; [249.18518519  98.81481481],0
r3,1,0.083011,3.004942,[283  18] ; [337  11],[287.55007704  13.44992296] ; [332.44992296  15.55007704],0
d5,1,0.086967,2.929641,[242  60] ; [294  51],[250.1885626  51.8114374] ; [285.8114374  59.1885626],0
r2,1,0.090468,2.866031,[285  13] ; [337   7],[288.7165109   9.2834891] ; [333.2834891  10.7165109],0
n1,1,0.102872,2.660449,[21 34] ; [35 31],[25.45454545 29.54545455] ; [30.54545455 35.45454545],0
p2,1,0.115876,2.4722,[246  53] ; [301  46],[253.17801858  45.82198142] ; [293.82198142  53.17801858],0
