Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,8.7e-05,15.389529,[69 55] ; [28 68],[54.67272727 69.32727273] ; [42.32727273 53.67272727],1
v2,1,9.9e-05,15.160165,[86 38] ; [42 55],[71.81900452 52.18099548] ; [56.18099548 40.81900452],1
n5,1,0.000417,12.453522,[109  18] ; [66 34],[97.90748899 29.09251101] ; [77.09251101 22.90748899],1
b3,1,0.008996,6.823704,[33 48] ; [12 48],[25.85106383 55.14893617] ; [19.14893617 40.85106383],0
b2,1,0.008996,6.823704,[33 48] ; [12 48],[25.85106383 55.14893617] ; [19.14893617 40.85106383],0
p9,1,0.013116,6.153357,[113  15] ; [75 24],[106.00881057  21.99118943] ; [81.99118943 17.00881057],0
p2,1,0.014235,6.008753,[114  14] ; [77 23],[107.22807018  20.77192982] ; [83.77192982 16.22807018],0
n1,1,0.02872,4.784338,[10  6] ; [ 7 18],[6.63414634 9.36585366] ; [10.36585366 14.63414634],0
r2,1,0.031895,4.604139,[124   4] ; [90 10],[120.14035088   7.85964912] ; [93.85964912  6.14035088],0
b5,1,0.050207,3.834527,[83 45] ; [52 48],[75.78947368 52.21052632] ; [59.21052632 40.78947368],0
p10,1,0.05382,3.718271,[109  19] ; [75 25],[103.29824561  24.70175439] ; [80.70175439 19.29824561],0
n6,1,0.054943,3.683824,[111  16] ; [77 22],[105.6460177  21.3539823] ; [82.3539823 16.6460177],0
d5,1,0.055546,3.665623,[111  17] ; [77 23],[105.54385965  22.45614035] ; [82.45614035 17.54385965],0
p12,1,0.080839,3.047959,[ 11 117] ; [ 3 97],[  7.85964912 120.14035088] ; [ 6.14035088 93.85964912],0
u3,1,0.082016,3.024495,[22 11] ; [16 19],[18.44117647 14.55882353] ; [19.55882353 15.44117647],0
r4,1,0.082962,3.005889,[119   9] ; [86 14],[115.0877193  12.9122807] ; [89.9122807 10.0877193],0
n3,1,0.086479,2.938722,[15  1] ; [18  7],[12.87804878  3.12195122] ; [20.12195122  4.87804878],0
n2,1,0.097589,2.744515,[14  2] ; [16  9],[11.70731707  4.29268293] ; [18.29268293  6.70731707],0
n4,1,0.11196,2.526336,[105  22] ; [74 26],[100.14537445  26.85462555] ; [78.85462555 21.14537445],0
a4,1,0.121399,2.399173,[60 67] ; [37 63],[54.26872247 72.73127753] ; [42.73127753 57.26872247],0
r3,1,0.124314,2.362107,[121   7] ; [89 11],[117.89473684  10.10526316] ; [92.10526316  7.89473684],0
a3,1,0.131085,2.279607,[95 33] ; [65 35],[89.8245614 38.1754386] ; [70.1754386 29.8245614],0
a5,1,0.175471,1.835575,[102  26] ; [72 28],[97.68421053 30.31578947] ; [76.31578947 23.68421053],0
d1,1,0.176149,1.829816,[78 50] ; [52 48],[72.98245614 55.01754386] ; [57.01754386 42.98245614],0
v4,1,0.185893,1.749869,[123   5] ; [92  8],[120.70175439   7.29824561] ; [94.29824561  5.70175439],0
d4,1,0.210606,1.567254,[107  21] ; [77 23],[103.29824561  24.70175439] ; [80.70175439 19.29824561],0
s8,1,0.223786,1.479927,[59 68] ; [38 61],[54.50884956 72.49115044] ; [42.49115044 56.50884956],0
b4,1,0.251644,1.314154,[71 57] ; [63 37],[75.22807018 52.77192982] ; [58.77192982 41.22807018],0
s3,1,0.335445,0.927761,[67 59] ; [59 40],[70.56 55.44] ; [55.44 43.56],0
d3,1,0.347305,0.88328,[87 41] ; [62 38],[83.64912281 44.35087719] ; [65.35087719 34.64912281],0
p5,1,0.434028,0.61202,[ 17 110] ; [10 90],[ 15.10572687 111.89427313] ; [11.89427313 88.10572687],0
a8,1,0.48026,0.498273,[ 15 101] ; [ 9 83],[ 13.38461538 102.61538462] ; [10.61538462 81.38461538],0
s1,1,0.48579,0.485838,[  4 122] ; [ 5 95],[  5.01769912 120.98230088] ; [ 3.98230088 96.01769912],0
