Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,101.231658,[214  48] ; [152 214],[152.69426752 109.30573248] ; [213.30573248 152.69426752],1
v1,1,0.0,32.434146,[183  78] ; [174 194],[148.13513514 112.86486486] ; [208.86486486 159.13513514],1
s7,1,3.1e-05,17.369584,[158  93] ; [167 197],[132.64227642 118.35772358] ; [192.35772358 171.64227642],1
s8,1,6.2e-05,16.052098,[152 110] ; [158 219],[127.10485133 134.89514867] ; [182.89514867 194.10485133],1
p3,1,0.000105,15.047844,[167  97] ; [180 197],[142.91419657 121.08580343] ; [204.08580343 172.91419657],1
p12,1,0.000106,15.023027,[ 40 225] ; [ 22 352],[ 25.71205008 239.28794992] ; [ 36.28794992 337.71205008],1
n5,1,0.000514,12.064815,[234  31] ; [291  84],[217.3828125  47.6171875] ; [307.6171875  67.3828125],1
d1,1,0.000562,11.897904,[180  85] ; [205 172],[158.91744548 106.08255452] ; [226.08255452 150.91744548],1
n4,1,0.000716,11.446321,[234  31] ; [293  83],[217.87051482  47.12948518] ; [309.12948518  66.87051482],1
p7,1,0.000911,10.999307,[193  66] ; [229 141],[173.76470588  85.23529412] ; [248.23529412 121.76470588],1
a1,1,0.001065,10.711233,[ 21 244] ; [  9 368],[ 12.38317757 252.61682243] ; [ 17.61682243 359.38317757],0
p5,1,0.001469,10.117312,[ 50 214] ; [ 38 337],[ 36.35680751 227.64319249] ; [ 51.64319249 323.35680751],0
a3,1,0.002996,8.810165,[210  53] ; [260 115],[193.7460815  69.2539185] ; [276.2539185  98.7460815],0
d2,1,0.003988,8.289299,[149 116] ; [168 208],[131.05304212 133.94695788] ; [185.94695788 190.05304212],0
p1,1,0.00768,7.106728,[ 34 231] ; [ 25 351],[ 24.39157566 240.60842434] ; [ 34.60842434 341.39157566],0
s4,1,0.01034,6.575368,[ 35 228] ; [ 79 293],[ 47.21574803 215.78425197] ; [ 66.78425197 305.21574803],0
p8,1,0.014621,5.961573,[164  97] ; [198 175],[149.02523659 111.97476341] ; [212.97476341 160.02523659],0
r4,1,0.022315,5.22104,[252  13] ; [340  37],[244.36137072  20.63862928] ; [347.63862928  29.36137072],0
a2,1,0.036811,4.359149,[ 76 189] ; [ 81 296],[ 64.80529595 200.19470405] ; [ 92.19470405 284.80529595],0
v4,1,0.038361,4.288924,[259   5] ; [357  19],[254.1   9.9] ; [361.9  14.1],0
u4,1,0.038622,4.277434,[  9 256] ; [  4 373],[  5.36604361 259.63395639] ; [  7.63395639 369.36604361],0
d4,1,0.04766,3.921939,[228  36] ; [303  74],[218.69578783  45.30421217] ; [312.30421217  64.69578783],0
s2,1,0.048234,3.901802,[152 111] ; [187 188],[139.74451411 123.25548589] ; [199.25548589 175.74451411],0
u1,1,0.04883,3.881199,[ 60 205] ; [ 62 315],[ 50.35825545 214.64174455] ; [ 71.64174455 305.35825545],0
r1,1,0.059669,3.546552,[221  44] ; [290  85],[211.5859375  53.4140625] ; [299.4140625  75.5859375],0
p4,1,0.063678,3.438914,[179  85] ; [228 148],[167.8875  96.1125] ; [239.1125 136.8875],0
p6,1,0.063848,3.434498,[119 142] ; [143 231],[107.68818898 153.31181102] ; [154.31181102 219.68818898],0
s5,1,0.067125,3.351965,[107 148] ; [126 237],[ 96.1407767 158.8592233] ; [136.8592233 226.1407767],0
p11,1,0.067285,3.348048,[232  33] ; [310  67],[223.72274143  41.27725857] ; [318.27725857  58.72274143],0
d5,1,0.077622,3.114,[225  39] ; [300  76],[216.5625  47.4375] ; [308.4375  67.5625],0
a5,1,0.115445,2.478048,[211  54] ; [280  97],[202.67133956  62.32866044] ; [288.32866044  88.67133956],0
s3,1,0.125822,2.343307,[159 102] ; [205 169],[149.61259843 111.38740157] ; [214.38740157 159.61259843],0
p10,1,0.135028,2.233725,[250  15] ; [341  33],[245.09389671  19.90610329] ; [345.90610329  28.09389671],0
b2,1,0.146856,2.104604,[76 97] ; [ 80 138],[ 69.0230179 103.9769821] ; [ 86.9769821 131.0230179],0
b3,1,0.146856,2.104604,[76 97] ; [ 80 138],[ 69.0230179 103.9769821] ; [ 86.9769821 131.0230179],0
r2,1,0.149107,2.081366,[254   9] ; [349  22],[250.14037855  12.85962145] ; [352.85962145  18.14037855],0
d3,1,0.16216,1.953964,[192  73] ; [253 123],[183.97035881  81.02964119] ; [261.02964119 114.97035881],0
r3,1,0.173446,1.852901,[258   6] ; [359  16],[254.91079812   9.08920188] ; [362.08920188  12.91079812],0
a4,1,0.207358,1.58978,[132 132] ; [169 207],[124.1625 139.8375] ; [176.8375 199.1625],0
b5,1,0.275399,1.189654,[151 114] ; [231 146],[157.67912773 107.32087227] ; [224.32087227 152.67912773],0
s6,1,0.309497,1.032822,[189  68] ; [259 112],[183.33757962  73.66242038] ; [264.66242038 106.33757962],0
s1,1,0.320685,0.98615,[  5 256] ; [ 12 362],[  6.98740157 254.01259843] ; [ 10.01259843 363.98740157],0
u2,1,0.377184,0.77986,[31 24] ; [57 59],[28.30409357 26.69590643] ; [59.69590643 56.30409357],0
p2,1,0.495346,0.464894,[235  29] ; [328  48],[232.2375  31.7625] ; [330.7625  45.2375],0
a6,1,0.50906,0.435999,[183  81] ; [252 125],[179.1575663  84.8424337] ; [255.8424337 121.1575663],0
n3,1,0.739887,0.110226,[38 11] ; [63 21],[37.21052632 11.78947368] ; [63.78947368 20.21052632],0
u3,1,0.763957,0.090173,[31 24] ; [62 53],[30.08823529 24.91176471] ; [62.91176471 52.08823529],0
a7,1,0.777757,0.079661,[189  75] ; [273 103],[190.575  73.425] ; [271.425 104.575],0
n1,1,0.797878,0.065584,[17 31] ; [32 53],[17.68421053 30.31578947] ; [31.31578947 53.68421053],0
a8,1,0.804049,0.061559,[ 36 203] ; [ 50 299],[ 34.95578231 204.04421769] ; [ 51.04421769 297.95578231],0
b4,1,0.843949,0.038748,[156 109] ; [219 158],[154.78971963 110.21028037] ; [220.21028037 156.78971963],0
b1,1,0.886524,0.020364,[ 90 175] ; [126 251],[ 89.1588785 175.8411215] ; [126.8411215 250.1588785],0
n2,1,0.977692,0.000782,[37 12] ; [64 21],[36.93283582 12.06716418] ; [64.06716418 20.93283582],0
