Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.001024,10.784314,[14  3] ; [11 22],[8.5 8.5] ; [16.5 16.5],0
r3,1,0.003276,8.647059,[16  1] ; [18 16],[11.33333333  5.66666667] ; [22.66666667 11.33333333],0
r4,1,0.003922,8.319498,[9 8] ; [ 5 29],[ 4.66666667 12.33333333] ; [ 9.33333333 24.66666667],0
p6,1,0.007562,7.134369,[ 6 11] ; [ 2 31],[ 2.72 14.28] ; [ 5.28 27.72],0
p11,1,0.00935,6.754702,[14  3] ; [15 19],[9.66666667 7.33333333] ; [19.33333333 14.66666667],0
p7,1,0.015768,5.828571,[11  6] ; [10 24],[ 7. 10.] ; [14. 20.],0
u2,1,0.018569,5.541669,[9 2] ; [ 8 13],[5.84375 5.15625] ; [11.15625  9.84375],0
p2,1,0.025692,4.976613,[14  3] ; [17 17],[10.33333333  6.66666667] ; [20.66666667 13.33333333],0
s8,1,0.035656,4.413462,[ 7 10] ; [ 5 29],[ 4. 13.] ; [ 8. 26.],0
s6,1,0.042557,4.112903,[10  7] ; [10 24],[ 6.66666667 10.33333333] ; [13.33333333 20.66666667],0
p9,1,0.046297,3.970741,[13  4] ; [15 17],[9.71428571 7.28571429] ; [18.28571429 13.71428571],0
v4,1,0.07019,3.278571,[13  4] ; [17 17],[10.  7.] ; [20. 14.],0
p4,1,0.101347,2.684211,[9 8] ; [10 24],[ 6.33333333 10.66666667] ; [12.66666667 21.33333333],0
b1,1,0.111406,2.534161,[12  5] ; [16 18],[9.33333333 7.66666667] ; [18.66666667 15.33333333],0
p5,1,0.182899,1.773913,[ 3 14] ; [ 2 32],[ 1.66666667 15.33333333] ; [ 3.33333333 30.66666667],0
p12,1,0.206791,1.59375,[ 2 15] ; [ 1 33],[ 1. 16.] ; [ 2. 32.],0
a5,1,0.227385,1.457143,[9 8] ; [12 22],[ 7. 10.] ; [14. 20.],0
n4,1,0.227385,1.457143,[8 9] ; [22 12],[10.  7.] ; [20. 14.],0
b2,1,0.231705,1.430363,[1 7] ; [ 8 15],[2.32258065 5.67741935] ; [ 6.67741935 16.32258065],0
b3,1,0.231705,1.430363,[1 7] ; [ 8 15],[2.32258065 5.67741935] ; [ 6.67741935 16.32258065],0
v3,1,0.276128,1.186047,[ 4 13] ; [ 4 30],[ 2.66666667 14.33333333] ; [ 5.33333333 28.66666667],0
b4,1,0.285992,1.138393,[10  7] ; [25  9],[11.66666667  5.33333333] ; [23.33333333 10.66666667],0
v2,1,0.303895,1.057022,[ 5 11] ; [ 6 27],[ 3.59183673 12.40816327] ; [ 7.40816327 25.59183673],0
a6,1,0.3175,0.999216,[9 8] ; [13 21],[7.33333333 9.66666667] ; [14.66666667 19.33333333],0
s2,1,0.335573,0.927273,[ 5 12] ; [ 6 28],[ 3.66666667 13.33333333] ; [ 7.33333333 26.66666667],0
p3,1,0.374813,0.787645,[ 6 11] ; [ 8 26],[ 4.66666667 12.33333333] ; [ 9.33333333 24.66666667],0
d3,1,0.42606,0.63354,[9 8] ; [14 20],[7.66666667 9.33333333] ; [15.33333333 18.66666667],0
s7,1,0.429195,0.625,[ 4 11] ; [ 5 25],[ 3. 12.] ; [ 6. 24.],0
s4,1,0.435866,0.607143,[ 4 13] ; [ 5 29],[ 3. 14.] ; [ 6. 28.],0
n3,1,0.518217,0.41744,[3 1] ; [8 6],[2.44444444 1.55555556] ; [8.55555556 5.44444444],0
r1,1,0.534217,0.386364,[ 7 10] ; [11 23],[ 6. 11.] ; [12. 22.],0
d5,1,0.551764,0.354167,[8 9] ; [19 15],[9. 8.] ; [18. 16.],0
a7,1,0.551764,0.354167,[9 8] ; [15 19],[8. 9.] ; [16. 18.],0
s3,1,0.557659,0.343774,[ 6 11] ; [ 9 24],[ 5.1 11.9] ; [ 9.9 23.1],0
u3,1,0.592948,0.285764,[3 8] ; [ 4 17],[2.40625 8.59375] ; [ 4.59375 16.40625],0
s1,1,0.60998,0.260204,[ 1 16] ; [ 1 33],[ 0.66666667 16.33333333] ; [ 1.33333333 32.66666667],0
a8,1,0.615228,0.252632,[ 4 12] ; [ 6 26],[ 3.33333333 12.66666667] ; [ 6.66666667 25.33333333],0
d1,1,0.630179,0.231818,[ 3 14] ; [ 8 26],[ 3.66666667 13.33333333] ; [ 7.33333333 26.66666667],0
b5,1,0.685032,0.164516,[11  6] ; [20 14],[10.33333333  6.66666667] ; [20.66666667 13.33333333],0
a3,1,0.777233,0.080047,[ 6 11] ; [13 20],[ 6.46 10.54] ; [12.54 20.46],0
n2,1,0.799846,0.064286,[2 2] ; [8 6],[2.22222222 1.77777778] ; [7.77777778 6.22222222],0
a4,1,0.80306,0.062195,[ 3 14] ; [ 7 27],[ 3.33333333 13.66666667] ; [ 6.66666667 27.33333333],0
d2,1,0.820269,0.051619,[ 4 13] ; [ 9 25],[ 4.33333333 12.66666667] ; [ 8.66666667 25.33333333],0
n6,1,0.837733,0.041941,[11  6] ; [21 13],[10.66666667  6.33333333] ; [21.33333333 12.66666667],0
n5,1,0.837733,0.041941,[11  6] ; [21 13],[10.66666667  6.33333333] ; [21.33333333 12.66666667],0
d4,1,0.839289,0.041129,[10  7] ; [21 13],[10.33333333  6.66666667] ; [20.66666667 13.33333333],0
a1,1,1.0,0.0,[ 1 16] ; [ 2 32],[ 1. 16.] ; [ 2. 32.],0
s5,1,1.0,0.0,[ 2 15] ; [ 4 30],[ 2. 15.] ; [ 4. 30.],0
