Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,44.287933,[ 22 345] ; [24 52],[ 38.10835214 328.89164786] ; [ 7.89164786 68.10835214],1
a3,1,0.325142,0.968149,[261 108] ; [58 18],[264.51910112 104.48089888] ; [54.48089888 21.51910112],0
p2,1,0.329226,0.951939,[330  38] ; [70  5],[332.27990971  35.72009029] ; [67.72009029  7.27990971],0
b1,1,0.368826,0.807615,[145 225] ; [34 42],[148.49775785 221.50224215] ; [30.50224215 45.49775785],0
d3,1,0.449068,0.573004,[269 101] ; [52 24],[266.30044843 103.69955157] ; [54.69955157 21.30044843],0
d5,1,0.460951,0.543584,[309  60] ; [61 15],[306.80898876  62.19101124] ; [63.19101124 12.80898876],0
d2,1,0.485404,0.486698,[191 178] ; [36 40],[188.23146067 180.76853933] ; [38.76853933 37.23146067],0
n1,1,0.535831,0.383321,[26 41] ; [8 9],[27.11904762 39.88095238] ; [ 6.88095238 10.11904762],0
u2,1,0.581595,0.303663,[64 43] ; [12  6],[65.056 41.944] ; [10.944  7.056],0
r1,1,0.650043,0.205846,[298  69] ; [60 16],[296.58239278  70.41760722] ; [61.41760722 14.58239278],0
a4,1,0.654152,0.200706,[175 193] ; [34 42],[173.22522523 194.77477477] ; [35.77477477 40.22522523],0
r4,1,0.658668,0.195145,[337  33] ; [68  8],[335.98654709  34.01345291] ; [69.01345291  6.98654709],0
d4,1,0.742939,0.107561,[305  64] ; [64 12],[305.97977528  63.02022472] ; [63.02022472 12.97977528],0
v2,1,0.768366,0.086738,[219 139] ; [46 27],[220.11600928 137.88399072] ; [44.88399072 28.11600928],0
d1,1,0.789125,0.071528,[230 140] ; [46 30],[228.96860987 141.03139013] ; [47.03139013 28.96860987],0
b4,1,0.908229,0.013288,[212 158] ; [43 33],[211.5470852 158.4529148] ; [43.4529148 32.5470852],0
u1,1,0.912231,0.01215,[ 71 299] ; [15 61],[ 71.34529148 298.65470852] ; [14.65470852 61.34529148],0
n2,1,0.931564,0.007375,[48 19] ; [12  5],[47.85714286 19.14285714] ; [12.14285714  4.85714286],0
a8,1,0.938155,0.00602,[ 51 275] ; [11 61],[ 50.7839196 275.2160804] ; [11.2160804 60.7839196],0
