Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,3.1e-05,17.356652,[  7 222] ; [ 8 34],[ 12.67527675 216.32472325] ; [ 2.32472325 39.67527675],1
p7,1,0.004597,8.031696,[ 92 132] ; [25 13],[100.03053435 123.96946565] ; [16.96946565 21.03053435],0
v1,1,0.013431,6.111467,[ 82 141] ; [24 18],[ 89.2 133.8] ; [16.8 25.2],0
s7,1,0.023103,5.160738,[ 73 150] ; [21 20],[ 79.40151515 143.59848485] ; [14.59848485 26.40151515],0
d5,1,0.037342,4.334723,[187  44] ; [28 14],[181.92307692  49.07692308] ; [33.07692308  8.92307692],0
b5,1,0.043343,4.081977,[151  81] ; [34  8],[156.64233577  75.35766423] ; [28.35766423 13.64233577],0
s2,1,0.043423,4.078861,[ 91 141] ; [23 18],[ 96.87912088 135.12087912] ; [17.12087912 23.87912088],0
b2,1,0.047275,3.935567,[34 88] ; [10 10],[37.8028169 84.1971831] ; [ 6.1971831 13.8028169],0
b3,1,0.047275,3.935567,[34 88] ; [10 10],[37.8028169 84.1971831] ; [ 6.1971831 13.8028169],0
s1,1,0.066724,3.361838,[  5 225] ; [ 3 37],[  6.81481481 223.18518519] ; [ 1.18518519 38.81481481],0
u2,1,0.11762,2.448724,[36 38] ; [10  4],[38.68181818 35.31818182] ; [7.31818182 6.68181818],0
p8,1,0.122813,2.38108,[ 75 153] ; [19 23],[ 79.37777778 148.62222222] ; [14.62222222 27.37777778],0
s3,1,0.126957,2.329322,[110 119] ; [25 16],[114.5 114.5] ; [20.5 20.5],0
b4,1,0.141432,2.162308,[144  88] ; [21 21],[139.7080292  92.2919708] ; [25.2919708 16.7080292],0
a5,1,0.163996,1.936991,[153  79] ; [23 19],[149.02189781  82.97810219] ; [26.97810219 15.02189781],0
u3,1,0.177794,1.815965,[40 37] ; [10  4],[42.30769231 34.69230769] ; [7.69230769 6.30769231],0
s8,1,0.214095,1.543514,[ 71 160] ; [17 25],[ 74.46153846 156.53846154] ; [13.53846154 28.46153846],0
v2,1,0.216182,1.529536,[110 108] ; [25 16],[113.62934363 104.37065637] ; [21.37065637 19.62934363],0
p11,1,0.229247,1.44553,[160  72] ; [25 17],[156.64233577  75.35766423] ; [28.35766423 13.64233577],0
a6,1,0.229663,1.442948,[165  66] ; [33  8],[168.15441176  62.84558824] ; [29.84558824 11.15441176],0
p3,1,0.251083,1.317269,[ 43 189] ; [11 31],[ 45.72262774 186.27737226] ; [ 8.27737226 33.72262774],0
s5,1,0.254041,1.300941,[ 52 174] ; [12 26],[ 54.78787879 171.21212121] ; [ 9.21212121 28.78787879],0
v4,1,0.276883,1.182325,[206  23] ; [40  2],[207.87453875  21.12546125] ; [38.12546125  3.87453875],0
n5,1,0.290875,1.115567,[139  91] ; [29 13],[142.05882353  87.94117647] ; [25.94117647 16.05882353],0
b1,1,0.421954,0.644868,[ 79 153] ; [17 25],[ 81.28467153 150.71532847] ; [14.71532847 27.28467153],0
n3,1,0.440995,0.593692,[45 21] ; [11  3],[46.2 19.8] ; [9.8 4.2],0
a4,1,0.457699,0.551515,[ 91 140] ; [14 28],[ 88.84615385 142.15384615] ; [16.15384615 25.84615385],0
p2,1,0.48459,0.488516,[158  73] ; [31 11],[159.92307692  71.07692308] ; [29.07692308 12.92307692],0
n1,1,0.506179,0.441958,[24 42] ; [6 7],[25.06329114 40.93670886] ; [4.93670886 8.06329114],0
n2,1,0.525031,0.403999,[47 20] ; [11  3],[47.97530864 19.02469136] ; [10.02469136  3.97530864],0
r2,1,0.526294,0.401541,[210  17] ; [40  2],[210.96654275  16.03345725] ; [39.03345725  2.96654275],0
s4,1,0.532513,0.389595,[ 36 194] ; [ 5 37],[ 34.66911765 195.33088235] ; [ 6.33088235 35.66911765],0
u4,1,0.588591,0.292551,[  3 229] ; [ 1 41],[  3.38686131 228.61313869] ; [ 0.61313869 41.38686131],0
r4,1,0.592134,0.287023,[191  41] ; [36  6],[192.20437956  39.79562044] ; [34.79562044  7.20437956],0
a8,1,0.595214,0.282275,[ 36 181] ; [ 5 33],[ 34.89019608 182.10980392] ; [ 6.10980392 31.89019608],0
n4,1,0.618755,0.247621,[151  81] ; [29 13],[152.40875912  79.59124088] ; [27.59124088 14.40875912],0
a1,1,0.633722,0.227047,[  9 223] ; [ 1 41],[  8.46715328 223.53284672] ; [ 1.53284672 40.46715328],0
p10,1,0.636246,0.223686,[167  63] ; [29 13],[165.73529412  64.26470588] ; [30.26470588 11.73529412],0
d2,1,0.674684,0.176172,[ 96 135] ; [16 26],[ 94.76923077 136.23076923] ; [17.23076923 24.76923077],0
u1,1,0.679958,0.170173,[ 33 199] ; [ 7 35],[ 33.86861314 198.13138686] ; [ 6.13138686 35.86861314],0
p5,1,0.680238,0.169858,[  8 223] ; [ 2 40],[  8.46153846 222.53846154] ; [ 1.53846154 40.46153846],0
p12,1,0.684371,0.165247,[  8 222] ; [ 2 40],[  8.45588235 221.54411765] ; [ 1.54411765 40.45588235],0
s6,1,0.693449,0.155377,[127 103] ; [24 17],[128.15498155 101.84501845] ; [22.84501845 18.15498155],0
d1,1,0.7186,0.129838,[123 109] ; [21 21],[121.9270073 110.0729927] ; [22.0729927 19.9270073],0
d4,1,0.763991,0.090147,[188  43] ; [35  7],[188.69230769  42.30769231] ; [34.30769231  7.69230769],0
d3,1,0.776567,0.08054,[164  67] ; [30 11],[164.75735294  66.24264706] ; [29.24264706 11.75735294],0
a2,1,0.793477,0.068539,[ 54 178] ; [ 9 33],[ 53.34306569 178.65693431] ; [ 9.65693431 32.34306569],0
r1,1,0.798831,0.064954,[174  56] ; [31 11],[173.34558824  56.65441176] ; [31.65441176 10.34558824],0
r3,1,0.806948,0.059714,[211  19] ; [39  3],[211.39705882  18.60294118] ; [38.60294118  3.39705882],0
p9,1,0.821014,0.051185,[175  50] ; [32 10],[174.43820225  50.56179775] ; [32.56179775  9.43820225],0
a3,1,0.909596,0.012893,[155  75] ; [28 13],[155.31365314  74.68634686] ; [27.68634686 13.31365314],0
n6,1,0.929358,0.007859,[172  59] ; [31 11],[171.76923077  59.23076923] ; [31.23076923 10.76923077],0
v3,1,0.963411,0.002104,[ 76 149] ; [14 27],[ 76.12781955 148.87218045] ; [13.87218045 27.12781955],0
