Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,47.492468,[123  32] ; [39 66],[96.57692308 58.42307692] ; [65.42307692 39.57692308],1
s2,1,0.0,32.676788,[120  40] ; [45 66],[97.41697417 62.58302583] ; [67.58302583 43.41697417],1
s3,1,0.0,28.532195,[116  43] ; [45 66],[94.81111111 64.18888889] ; [66.18888889 44.81111111],1
s6,1,4e-06,21.320697,[137  19] ; [69 39],[121.72727273  34.27272727] ; [84.27272727 23.72727273],1
a5,1,0.001436,10.159296,[137  23] ; [78 34],[126.47058824  33.52941176] ; [88.52941176 23.47058824],0
v1,1,0.005293,7.776609,[113  44] ; [61 49],[102.31460674  54.68539326] ; [71.68539326 38.31460674],0
s5,1,0.011437,6.396123,[78 72] ; [39 69],[68.02325581 81.97674419] ; [48.97674419 59.02325581],0
u3,1,0.025776,4.970956,[24  7] ; [15 15],[19.81967213 11.18032787] ; [19.18032787 10.81967213],0
v3,1,0.025924,4.961053,[74 82] ; [36 71],[65.24714829 90.75285171] ; [44.75285171 62.24714829],0
d4,1,0.044517,4.036838,[152   8] ; [99 13],[147.64705882  12.35294118] ; [103.35294118   8.64705882],0
d1,1,0.071647,3.244882,[128  32] ; [79 33],[121.76470588  38.23529412] ; [85.23529412 26.76470588],0
n1,1,0.073465,3.203862,[16 13] ; [10 21],[12.56666667 16.43333333] ; [13.43333333 17.56666667],0
r4,1,0.074936,3.171449,[151   9] ; [99 13],[147.05882353  12.94117647] ; [102.94117647   9.05882353],0
p9,1,0.078069,3.104641,[151   8] ; [100  12],[147.26568266  11.73431734] ; [103.73431734   8.26568266],0
d2,1,0.092298,2.833824,[102  58] ; [60 52],[95.29411765 64.70588235] ; [66.70588235 45.29411765],0
p12,1,0.107933,2.584231,[ 21 137] ; [  8 104],[ 16.97037037 141.02962963] ; [12.02962963 99.97037037],0
a3,1,0.112577,2.517666,[129  30] ; [81 30],[123.66666667  35.33333333] ; [86.33333333 24.66666667],0
n4,1,0.115113,2.482586,[141  19] ; [91 21],[136.47058824  23.52941176] ; [95.52941176 16.47058824],0
a7,1,0.122141,2.389649,[110  49] ; [87 25],[115.58302583  43.41697417] ; [81.41697417 30.58302583],0
p10,1,0.133735,2.248601,[143  16] ; [93 18],[138.97777778  20.02222222] ; [97.02222222 13.97777778],0
a8,1,0.136037,2.222222,[ 25 122] ; [10 88],[ 21. 126.] ; [14. 84.],0
n5,1,0.139896,2.179106,[135  25] ; [85 25],[130.37037037  29.62962963] ; [89.62962963 20.37037037],0
n6,1,0.148998,2.082483,[145  14] ; [95 16],[141.33333333  17.66666667] ; [98.66666667 12.33333333],0
p5,1,0.156047,2.01212,[ 32 128] ; [15 97],[ 27.64705882 132.35294118] ; [19.35294118 92.64705882],0
