Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,143.389717,[391   7] ; [13 15],[377.44600939  20.55399061] ; [26.55399061  1.44600939],1
r2,1,0.0,115.226276,[393   6] ; [15 12],[382.14084507  16.85915493] ; [25.85915493  1.14084507],1
v4,1,0.0,88.680958,[385  13] ; [14 13],[373.65176471  24.34823529] ; [25.34823529  1.65176471],1
p11,1,5e-06,20.836731,[315  85] ; [12 17],[304.8951049  95.1048951] ; [22.1048951  6.8951049],1
p9,1,8e-06,19.955865,[326  69] ; [14 15],[316.74528302  78.25471698] ; [23.25471698  5.74528302],1
n6,1,7e-05,15.815077,[330  68] ; [14 13],[322.14588235  75.85411765] ; [21.85411765  5.14588235],1
n3,1,0.000325,12.921505,[71 20] ; [ 7 12],[64.52727273 26.47272727] ; [13.47272727  5.52727273],1
p2,1,0.000481,12.186877,[335  63] ; [17 12],[328.09367681  69.90632319] ; [23.90632319  5.09367681],1
p3,1,0.000886,11.051205,[181 217] ; [ 4 25],[172.43559719 225.56440281] ; [12.56440281 16.43559719],1
p8,1,0.001289,10.358559,[203 190] ; [ 6 23],[194.63744076 198.36255924] ; [14.36255924 14.63744076],0
s6,1,0.001815,9.727632,[271 119] ; [12 17],[263.41288783 126.58711217] ; [19.58711217  9.41288783],0
d1,1,0.003301,8.633305,[236 164] ; [ 9 20],[228.43822844 171.56177156] ; [16.56177156 12.43822844],0
p7,1,0.003859,8.348834,[246 143] ; [10 18],[238.81055156 150.18944844] ; [17.18944844 10.81055156],0
u3,1,0.005218,7.802296,[76 39] ; [3 9],[71.53543307 43.46456693] ; [7.46456693 4.53543307],0
a6,1,0.006023,7.543389,[278 122] ; [13 16],[271.32867133 128.67132867] ; [19.67132867  9.32867133],0
a1,1,0.006045,7.536697,[  8 392] ; [ 3 26],[ 10.25641026 389.74358974] ; [ 0.74358974 28.25641026],0
p4,1,0.008015,7.030165,[224 173] ; [ 9 20],[217.13849765 179.86150235] ; [15.86150235 13.13849765],0
d5,1,0.008699,6.883682,[328  72] ; [18 11],[322.61072261  77.38927739] ; [23.38927739  5.61072261],0
p6,1,0.009122,6.798728,[149 244] ; [ 4 25],[142.48578199 250.51421801] ; [10.51421801 18.48578199],0
s2,1,0.011597,6.371463,[192 205] ; [ 7 22],[185.45305164 211.54694836] ; [13.54694836 15.45305164],0
n4,1,0.016204,5.780645,[301  98] ; [16 13],[295.52102804 103.47897196] ; [21.47897196  7.52102804],0
