Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5e-05,16.455178,[88 43] ; [65 86],[71.07446809 59.92553191] ; [81.92553191 69.07446809],1
b3,1,0.001239,10.43199,[38 43] ; [19 64],[28.15243902 52.84756098] ; [28.84756098 54.15243902],0
b2,1,0.001239,10.43199,[38 43] ; [19 64],[28.15243902 52.84756098] ; [28.84756098 54.15243902],0
s6,1,0.006575,7.385471,[90 47] ; [79 79],[78.48474576 58.51525424] ; [90.51525424 67.48474576],0
a7,1,0.006963,7.282369,[84 55] ; [120  40],[94.8361204 44.1638796] ; [109.1638796  50.8361204],0
p3,1,0.016928,5.703849,[39 99] ; [ 27 134],[ 30.46153846 107.53846154] ; [ 35.53846154 125.46153846],0
v3,1,0.026214,4.941822,[55 79] ; [ 44 110],[46.0625 87.9375] ; [ 52.9375 101.0625],0
s5,1,0.034233,4.483025,[45 89] ; [ 35 121],[36.96551724 97.03448276] ; [ 43.03448276 112.96551724],0
v4,1,0.048051,3.908193,[132   5] ; [144  15],[127.74324324   9.25675676] ; [148.25675676  10.74324324],0
s8,1,0.053585,3.725579,[58 80] ; [ 50 110],[50.01342282 87.98657718] ; [ 57.98657718 102.01342282],0
p9,1,0.056188,3.646468,[107  29] ; [108  49],[99.79522184 36.20477816] ; [115.20477816  41.79522184],0
a3,1,0.063381,3.446628,[105  32] ; [107  53],[97.79124579 39.20875421] ; [114.20875421  45.79124579],0
p2,1,0.067682,3.338356,[105  33] ; [107  54],[97.84615385 40.15384615] ; [114.15384615  46.84615385],0
b5,1,0.068952,3.307789,[92 47] ; [90 71],[84.32666667 54.67333333] ; [97.67333333 63.32666667],0
s2,1,0.07707,3.125638,[67 71] ; [61 98],[59.47474747 78.52525253] ; [68.52525253 90.47474747],0
p7,1,0.085495,2.957219,[70 60] ; [69 89],[62.74305556 67.25694444] ; [76.25694444 81.74305556],0
r2,1,0.085844,2.950625,[135   3] ; [150  10],[131.97986577   6.02013423] ; [153.02013423   6.97986577],0
a5,1,0.096129,2.768613,[103  36] ; [105  56],[96.37333333 42.62666667] ; [111.62666667  49.37333333],0
u2,1,0.09749,2.746138,[21 12] ; [24 29],[17.26744186 15.73255814] ; [27.73255814 25.26744186],0
s7,1,0.112009,2.52565,[61 72] ; [56 97],[54.40909091 78.59090909] ; [62.59090909 90.40909091],0
n5,1,0.128917,2.305498,[95 43] ; [96 63],[88.74747475 49.25252525] ; [102.25252525  56.74747475],0
p6,1,0.142556,2.150149,[ 27 107] ; [ 22 138],[ 22.33333333 111.66666667] ; [ 26.66666667 133.33333333],0
p1,1,0.155843,2.01411,[  8 131] ; [  4 155],[  5.59731544 133.40268456] ; [  6.40268456 152.59731544],0
s3,1,0.20147,1.631685,[76 60] ; [77 82],[70.53559322 65.46440678] ; [82.46440678 76.53559322],0
a1,1,0.260995,1.263469,[  8 131] ; [  5 156],[  6.02333333 132.97666667] ; [  6.97666667 154.02333333],0
p10,1,0.269915,1.21718,[99 37] ; [107  53],[94.64864865 41.35135135] ; [111.35135135  48.64864865],0
p11,1,0.282883,1.153186,[102  37] ; [109  52],[97.76333333 41.23666667] ; [113.23666667  47.76333333],0
