Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.007116,7.243563,[15 63] ; [17 23],[21.15254237 56.84745763] ; [10.84745763 29.15254237],0
s8,1,0.00762,7.120716,[ 8 71] ; [12 29],[13.16666667 65.83333333] ; [ 6.83333333 34.16666667],0
r2,1,0.009447,6.73622,[58 22] ; [38  3],[63.47107438 16.52892562] ; [32.52892562  8.47107438],0
v2,1,0.009545,6.717809,[19 60] ; [19 21],[25.22689076 53.77310924] ; [12.77310924 27.22689076],0
r1,1,0.013914,6.049031,[42 38] ; [31 10],[48.26446281 31.73553719] ; [24.73553719 16.26446281],0
d3,1,0.026268,4.938268,[22 58] ; [20 22],[27.54098361 52.45901639] ; [14.45901639 27.54098361],0
r4,1,0.026612,4.915796,[49 31] ; [34  8],[54.42622951 25.57377049] ; [28.57377049 13.42622951],0
a8,1,0.031745,4.61219,[ 8 67] ; [10 28],[11.94690265 63.05309735] ; [ 6.05309735 31.94690265],0
n2,1,0.039642,4.23314,[19 12] ; [12  1],[21.84090909  9.15909091] ; [9.15909091 3.84090909],0
a5,1,0.046102,3.977867,[27 53] ; [22 20],[32.13114754 47.86885246] ; [16.86885246 25.13114754],0
a7,1,0.073635,3.200072,[37 43] ; [26 15],[41.65289256 38.34710744] ; [21.34710744 19.65289256],0
v4,1,0.074816,3.174069,[59 21] ; [36  5],[62.80991736 17.19008264] ; [32.19008264  8.80991736],0
r3,1,0.085134,2.964065,[57 23] ; [35  6],[60.82644628 19.17355372] ; [31.17355372  9.82644628],0
s6,1,0.095405,2.780723,[28 51] ; [21 20],[32.25833333 46.74166667] ; [16.74166667 24.25833333],0
n1,1,0.111407,2.534152,[11 20] ; [8 5],[13.38636364 17.61363636] ; [5.61363636 7.38636364],0
s7,1,0.121212,2.401592,[14 60] ; [13 28],[17.37391304 56.62608696] ; [ 9.62608696 31.37391304],0
n4,1,0.121868,2.393146,[45 35] ; [29 12],[48.92561983 31.07438017] ; [25.07438017 15.92561983],0
s5,1,0.125247,2.350446,[11 67] ; [10 29],[14. 64.] ; [ 7. 32.],0
u3,1,0.134891,2.235298,[17 31] ; [11  9],[19.76470588 28.23529412] ; [ 8.23529412 11.76470588],0
s2,1,0.13708,2.210434,[19 61] ; [15 26],[22.47933884 57.52066116] ; [11.52066116 29.47933884],0
n3,1,0.143967,2.135032,[18 11] ; [11  2],[20.02380952  8.97619048] ; [8.97619048 4.02380952],0
a3,1,0.1696,1.886478,[32 47] ; [22 19],[35.55 43.45] ; [18.45 22.55],0
p11,1,0.197129,1.663515,[34 46] ; [23 19],[37.37704918 42.62295082] ; [19.62295082 22.37704918],0
u2,1,0.213821,1.545366,[16 32] ; [9 9],[18.18181818 29.81818182] ; [ 6.81818182 11.18181818],0
a2,1,0.219066,1.510476,[ 2 78] ; [ 3 39],[ 3.27868852 76.72131148] ; [ 1.72131148 40.27868852],0
p5,1,0.225054,1.471851,[ 2 77] ; [ 3 39],[ 3.26446281 75.73553719] ; [ 1.73553719 40.26446281],0
p4,1,0.292963,1.105954,[23 57] ; [16 26],[25.57377049 54.42622951] ; [13.42622951 28.57377049],0
d5,1,0.298063,1.082841,[34 46] ; [22 20],[36.72131148 43.27868852] ; [19.27868852 22.72131148],0
d4,1,0.311423,1.024631,[38 42] ; [24 18],[40.6557377 39.3442623] ; [21.3442623 20.6557377],0
p2,1,0.32316,0.976116,[44 36] ; [27 15],[46.55737705 33.44262295] ; [24.44262295 17.55737705],0
s3,1,0.323982,0.972802,[32 47] ; [20 20],[34.5210084 44.4789916] ; [17.4789916 22.5210084],0
p3,1,0.365472,0.819001,[24 56] ; [16 26],[26.2295082 53.7704918] ; [13.7704918 28.2295082],0
b2,1,0.398195,0.713769,[15 30] ; [ 7 22],[13.37837838 31.62162162] ; [ 8.62162162 20.37837838],0
b3,1,0.398195,0.713769,[15 30] ; [ 7 22],[13.37837838 31.62162162] ; [ 8.62162162 20.37837838],0
p1,1,0.429329,0.624639,[ 3 75] ; [ 3 39],[ 3.9 74.1] ; [ 2.1 39.9],0
s4,1,0.435385,0.608416,[16 64] ; [ 6 36],[14.42622951 65.57377049] ; [ 7.57377049 34.42622951],0
p7,1,0.435416,0.608334,[35 45] ; [21 20],[37.02479339 42.97520661] ; [18.97520661 22.02479339],0
p8,1,0.507335,0.43956,[18 60] ; [12 30],[19.5 58.5] ; [10.5 31.5],0
s1,1,0.582747,0.301814,[ 6 74] ; [ 2 39],[ 5.2892562 74.7107438] ; [ 2.7107438 38.2892562],0
a6,1,0.598939,0.276599,[36 44] ; [21 21],[37.37704918 42.62295082] ; [19.62295082 22.37704918],0
n5,1,0.613122,0.255653,[41 39] ; [23 18],[42.31404959 37.68595041] ; [21.68595041 19.31404959],0
b5,1,0.643966,0.213593,[48 32] ; [27 15],[49.18032787 30.81967213] ; [25.81967213 16.18032787],0
p6,1,0.650256,0.205578,[16 63] ; [10 32],[16.97520661 62.02479339] ; [ 9.02479339 32.97520661],0
d2,1,0.658177,0.195746,[18 62] ; [ 8 34],[17.04918033 62.95081967] ; [ 8.95081967 33.04918033],0
b4,1,0.672136,0.179114,[47 33] ; [23 19],[45.90163934 34.09836066] ; [24.09836066 17.90163934],0
p9,1,0.696504,0.152134,[23 54] ; [14 28],[23.94117647 53.05882353] ; [13.05882353 28.94117647],0
b1,1,0.792906,0.068927,[42 38] ; [21 21],[41.31147541 38.68852459] ; [21.68852459 20.31147541],0
a4,1,0.82426,0.049314,[19 61] ; [ 9 32],[18.51239669 61.48760331] ; [ 9.48760331 31.51239669],0
n6,1,0.882739,0.021756,[46 34] ; [23 18],[45.61983471 34.38016529] ; [23.38016529 17.61983471],0
a1,1,0.942839,0.005141,[ 6 74] ; [ 3 39],[ 5.90163934 74.09836066] ; [ 3.09836066 38.90163934],0
p12,1,0.983711,0.000417,[ 2 78] ; [ 1 40],[ 1.98347107 78.01652893] ; [ 1.01652893 39.98347107],0
