Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,51.308468,[24 65] ; [50  7],[45.10958904 43.89041096] ; [28.89041096 28.10958904],1
d5,1,0.0,42.036805,[39 50] ; [55  2],[57.30136986 31.69863014] ; [36.69863014 20.30136986],1
d4,1,0.0,39.958138,[40 49] ; [54  2],[57.69655172 31.30344828] ; [36.30344828 19.69655172],1
d2,1,0.0,36.719265,[22 67] ; [42 13],[39.55555556 49.44444444] ; [24.44444444 30.55555556],1
a5,1,1e-06,24.959806,[31 58] ; [44 13],[45.71917808 43.28082192] ; [29.28082192 27.71917808],1
a4,1,7e-06,20.323139,[18 70] ; [32 24],[30.55555556 57.44444444] ; [19.44444444 36.55555556],1
a2,1,8e-06,19.916687,[ 4 85] ; [18 39],[13.4109589 75.5890411] ; [ 8.5890411 48.4109589],1
a3,1,6.2e-05,16.054073,[34 52] ; [42 15],[45.70629371 40.29370629] ; [30.29370629 26.70629371],1
u1,1,9.6e-05,15.214714,[ 1 88] ; [11 46],[ 7.31506849 81.68493151] ; [ 4.68493151 52.31506849],1
a7,1,0.000547,11.948321,[42 46] ; [43 13],[51.94444444 36.05555556] ; [33.05555556 22.94444444],1
a6,1,0.001013,10.803031,[41 48] ; [42 15],[50.59589041 38.40410959] ; [32.40410959 24.59589041],0
r2,1,0.033078,4.541744,[68 20] ; [51  5],[72.72222222 15.27777778] ; [46.27777778  9.72222222],0
r1,1,0.034127,4.488312,[49 39] ; [41 15],[55. 33.] ; [35. 21.],0
u3,1,0.035537,4.419192,[20 35] ; [10  5],[23.57142857 31.42857143] ; [6.42857143 8.57142857],0
v2,1,0.051306,3.798241,[27 60] ; [26 29],[32.47183099 54.52816901] ; [20.52816901 34.47183099],0
u2,1,0.07597,3.149069,[17 37] ; [8 6],[19.85294118 34.14705882] ; [5.14705882 8.85294118],0
r3,1,0.122744,2.381955,[66 22] ; [48  8],[69.66666667 18.33333333] ; [44.33333333 11.66666667],0
s4,1,0.125437,2.348086,[12 77] ; [ 3 52],[ 9.27083333 79.72916667] ; [ 5.72916667 49.27083333],0
a1,1,0.140273,2.174959,[ 9 80] ; [ 2 55],[ 6.70547945 82.29452055] ; [ 4.29452055 52.70547945],0
s8,1,0.141355,2.163146,[ 7 81] ; [ 9 48],[ 9.71034483 78.28965517] ; [ 6.28965517 50.71034483],0
p4,1,0.1608,1.966683,[25 64] ; [22 34],[28.84827586 60.15172414] ; [18.15172414 37.84827586],0
v4,1,0.186389,1.745934,[66 22] ; [48  9],[69.1862069 18.8137931] ; [44.8137931 12.1862069],0
s6,1,0.231515,1.43153,[27 61] ; [23 34],[30.34482759 57.65517241] ; [19.65517241 37.34482759],0
p7,1,0.246461,1.343255,[41 47] ; [21 36],[37.62758621 50.37241379] ; [24.37241379 32.62758621],0
b5,1,0.257899,1.280001,[51 38] ; [38 19],[54.25342466 34.74657534] ; [34.74657534 22.25342466],0
s3,1,0.26901,1.221791,[29 57] ; [14 42],[26.04225352 59.95774648] ; [16.95774648 39.04225352],0
p1,1,0.302884,1.061453,[ 4 84] ; [ 5 52],[ 5.46206897 82.53793103] ; [ 3.53793103 53.46206897],0
r4,1,0.322469,0.978905,[57 32] ; [41 16],[59.73972603 29.26027397] ; [38.26027397 18.73972603],0
s5,1,0.326427,0.96302,[ 9 77] ; [ 9 47],[10.90140845 75.09859155] ; [ 7.09859155 48.90140845],0
p3,1,0.350135,0.872966,[27 62] ; [13 43],[24.55172414 64.44827586] ; [15.44827586 40.55172414],0
p11,1,0.364357,0.822821,[40 49] ; [30 27],[42.67123288 46.32876712] ; [27.32876712 29.67123288],0
n2,1,0.365462,0.819035,[20 10] ; [16 13],[18.30508475 11.69491525] ; [17.69491525 11.30508475],0
s2,1,0.401225,0.704651,[14 74] ; [12 44],[15.88888889 72.11111111] ; [10.11111111 45.88888889],0
s1,1,0.420543,0.648796,[ 6 82] ; [ 2 53],[ 4.92307692 83.07692308] ; [ 3.07692308 51.92307692],0
b1,1,0.42906,0.625366,[45 44] ; [25 32],[42.67123288 46.32876712] ; [27.32876712 29.67123288],0
v3,1,0.467411,0.528089,[22 65] ; [11 44],[20.21830986 66.78169014] ; [12.78169014 42.21830986],0
p8,1,0.480675,0.497331,[22 66] ; [17 39],[23.83333333 64.16666667] ; [15.16666667 40.83333333],0
b2,1,0.5063,0.441707,[17 37] ; [ 9 27],[15.6 38.4] ; [10.4 25.6],0
b3,1,0.5063,0.441707,[17 37] ; [ 9 27],[15.6 38.4] ; [10.4 25.6],0
n1,1,0.511561,0.430872,[11 19] ; [ 8 20],[ 9.82758621 20.17241379] ; [ 9.17241379 18.82758621],0
n3,1,0.580602,0.305263,[20  9] ; [18 11],[19. 10.] ; [19. 10.],0
b4,1,0.630561,0.231301,[52 37] ; [31 26],[50.59589041 38.40410959] ; [32.40410959 24.59589041],0
n4,1,0.691575,0.157385,[48 40] ; [33 24],[49.15862069 38.84137931] ; [31.84137931 25.15862069],0
p9,1,0.720534,0.127982,[26 62] ; [15 41],[25.05555556 62.94444444] ; [15.94444444 40.05555556],0
