Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,31.976789,[ 3 54] ; [35 32],[17.46774194 39.53225806] ; [20.53225806 46.46774194],1
d1,1,2.8e-05,17.552734,[12 45] ; [40 29],[23.52380952 33.47619048] ; [28.47619048 40.52380952],1
a3,1,0.000145,14.4382,[20 37] ; [47 21],[30.552 26.448] ; [36.448 31.552],1
d5,1,0.000638,11.661363,[28 29] ; [54 15],[37.0952381 19.9047619] ; [44.9047619 24.0952381],1
d2,1,0.001021,10.789758,[18 38] ; [42 26],[27.09677419 28.90322581] ; [32.90322581 35.09677419],0
d4,1,0.001837,9.70592,[30 26] ; [55 14],[38.08 17.92] ; [46.92 22.08],0
a6,1,0.001934,9.610984,[24 33] ; [48 21],[32.57142857 24.42857143] ; [39.42857143 29.57142857],0
r2,1,0.004699,7.99197,[40 16] ; [61  6],[45.98373984 10.01626016] ; [55.01626016 11.98373984],0
r1,1,0.009225,6.7787,[31 26] ; [52 16],[37.848 19.152] ; [45.152 22.848],0
d3,1,0.012807,6.195597,[22 35] ; [42 27],[28.95238095 28.04761905] ; [35.04761905 33.95238095],0
r4,1,0.022108,5.23724,[31 26] ; [51 18],[37.0952381 19.9047619] ; [44.9047619 24.0952381],0
p4,1,0.045771,3.990001,[15 41] ; [30 38],[20.32258065 35.67741935] ; [24.67741935 43.32258065],0
s4,1,0.069459,3.295768,[10 46] ; [ 5 64],[ 6.72 49.28] ; [ 8.28 60.72],0
v1,1,0.089503,2.883295,[12 45] ; [24 45],[16.28571429 40.71428571] ; [19.71428571 49.28571429],0
p6,1,0.093322,2.816111,[12 44] ; [ 7 60],[ 8.6504065 47.3495935] ; [10.3495935 56.6504065],0
b2,1,0.096889,2.756025,[ 7 27] ; [15 24],[10.24657534 23.75342466] ; [11.75342466 27.24657534],0
b3,1,0.096889,2.756025,[ 7 27] ; [15 24],[10.24657534 23.75342466] ; [11.75342466 27.24657534],0
a7,1,0.104012,2.642921,[29 27] ; [45 23],[33.41935484 22.58064516] ; [40.58064516 27.41935484],0
b5,1,0.128025,2.316286,[35 22] ; [33 36],[30.76190476 26.23809524] ; [37.23809524 31.76190476],0
n4,1,0.17129,1.871613,[30 27] ; [44 24],[33.744 23.256] ; [40.256 27.744],0
r3,1,0.215839,1.531821,[40 16] ; [55 13],[42.90322581 13.09677419] ; [52.09677419 15.90322581],0
p8,1,0.236459,1.401584,[13 44] ; [22 46],[15.96 41.04] ; [19.04 48.96],0
v4,1,0.240786,1.375989,[42 15] ; [56 12],[44.688 12.312] ; [53.312 14.688],0
s5,1,0.244703,1.353293,[ 6 51] ; [12 55],[ 8.27419355 48.72580645] ; [ 9.72580645 57.27419355],0
s6,1,0.249277,1.327352,[17 40] ; [27 41],[20.064 36.936] ; [23.936 44.064],0
