Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,79.538755,[34 42] ; [288  34],[61.48743719 14.51256281] ; [260.51256281  61.48743719],1
n6,1,0.0,37.616988,[49 26] ; [295  26],[65.15151515  9.84848485] ; [278.84848485  42.15151515],1
r1,1,9.4e-05,15.251639,[52 25] ; [277  44],[63.65075377 13.34924623] ; [265.34924623  55.65075377],1
r4,1,0.000121,14.782706,[62 15] ; [304  19],[70.455  6.545] ; [295.545  27.455],1
p2,1,0.000135,14.565106,[63 13] ; [307  15],[70.65326633  5.34673367] ; [299.34673367  22.65326633],1
d5,1,0.000172,14.114588,[53 24] ; [279  43],[64.07017544 12.92982456] ; [267.92982456  54.07017544],1
v3,1,0.00026,13.338588,[18 54] ; [152 160],[31.875 40.125] ; [138.125 173.875],1
d1,1,0.000313,12.991177,[35 42] ; [218 105],[48.7025 28.2975] ; [204.2975 118.7025],1
v1,1,0.000634,11.673545,[32 42] ; [206 112],[44.92857143 29.07142857] ; [193.07142857 124.92857143],1
p11,1,0.001462,10.126182,[57 20] ; [285  38],[65.835 11.165] ; [276.165  46.835],0
p9,1,0.001568,9.996912,[61 16] ; [296  27],[68.7225  8.2775] ; [288.2775  34.7225],0
p10,1,0.004666,8.004642,[61 16] ; [292  30],[68.12280702  8.87719298] ; [284.87719298  37.12280702],0
r2,1,0.007491,7.151342,[67 10] ; [303  15],[72.12658228  4.87341772] ; [297.87341772  20.12658228],0
d4,1,0.013145,6.14943,[57 20] ; [276  46],[64.26315789 12.73684211] ; [268.73684211  53.26315789],0
p6,1,0.015967,5.806513,[35 42] ; [195 127],[44.38596491 32.61403509] ; [185.61403509 136.38596491],0
d2,1,0.01636,5.763815,[30 47] ; [175 148],[39.4625 37.5375] ; [165.5375 157.4625],0
s4,1,0.017489,5.646654,[22 55] ; [ 53 264],[14.65736041 62.34263959] ; [ 60.34263959 256.65736041],0
a2,1,0.020241,5.391028,[13 64] ; [ 97 226],[21.175 55.825] ; [ 88.825 234.175],0
r3,1,0.020258,5.389543,[70  7] ; [310  10],[73.70277078  3.29722922] ; [306.29722922  13.70277078],0
v4,1,0.020655,5.355676,[70  7] ; [309  10],[73.69444444  3.30555556] ; [305.30555556  13.69444444],0
u1,1,0.025586,4.983778,[ 9 68] ; [ 75 248],[16.17 60.83] ; [ 67.83 255.17],0
p5,1,0.029652,4.729371,[ 8 68] ; [ 69 252],[14.74055416 61.25944584] ; [ 62.25944584 258.74055416],0
p3,1,0.04278,4.10407,[47 30] ; [235  88],[54.285 22.715] ; [227.715  95.285],0
a6,1,0.04418,4.049679,[46 31] ; [231  92],[53.3225 23.6775] ; [223.6775  99.3225],0
a8,1,0.055827,3.657217,[ 5 66] ; [ 46 244],[10.03047091 60.96952909] ; [ 40.96952909 249.03047091],0
u2,1,0.067534,3.341964,[18  6] ; [41 35],[14.16  9.84] ; [44.84 31.16],0
v2,1,0.07921,3.081038,[36 36] ; [193 122],[42.60465116 29.39534884] ; [186.39534884 128.60465116],0
a3,1,0.108009,2.583117,[52 25] ; [246  76],[57.50877193 19.49122807] ; [240.49122807  81.50877193],0
s7,1,0.124178,2.363813,[36 36] ; [184 123],[41.79419525 30.20580475] ; [178.20580475 128.79419525],0
s5,1,0.141431,2.162325,[25 50] ; [133 179],[30.62015504 44.37984496] ; [127.37984496 184.62015504],0
b2,1,0.143449,2.140569,[13 32] ; [ 88 129],[17.34732824 27.65267176] ; [ 83.65267176 133.34732824],0
b3,1,0.143449,2.140569,[13 32] ; [ 88 129],[17.34732824 27.65267176] ; [ 83.65267176 133.34732824],0
a5,1,0.150525,2.066927,[56 21] ; [259  64],[60.6375 16.3625] ; [254.3625  68.6375],0
s8,1,0.150631,2.065849,[34 43] ; [171 150],[39.66080402 37.33919598] ; [165.33919598 155.66080402],0
p8,1,0.226968,1.459763,[53 23] ; [246  76],[57.09547739 18.90452261] ; [241.90452261  80.09547739],0
s6,1,0.233047,1.422165,[52 25] ; [231  80],[56.16237113 20.83762887] ; [226.83762887  84.16237113],0
s2,1,0.241796,1.370092,[38 39] ; [181 138],[42.58333333 34.41666667] ; [176.41666667 142.58333333],0
b5,1,0.250202,1.322173,[48 29] ; [178 145],[43.505 33.495] ; [182.495 140.505],0
a1,1,0.266654,1.233877,[ 3 74] ; [ 24 299],[ 5.1975 71.8025] ; [ 21.8025 301.1975],0
a4,1,0.270573,1.213838,[33 44] ; [160 161],[37.33919598 39.66080402] ; [155.66080402 165.33919598],0
p12,1,0.3167,1.002528,[ 5 72] ; [ 33 290],[ 7.315 69.685] ; [ 30.685 292.315],0
n3,1,0.342181,0.902245,[19  4] ; [31 12],[17.42424242  5.57575758] ; [32.57575758 10.42424242],0
d3,1,0.357506,0.846635,[54 23] ; [243  80],[57.1725 19.8275] ; [239.8275  83.1725],0
b1,1,0.433196,0.614239,[35 42] ; [131 192],[31.955 45.045] ; [134.045 188.955],0
s1,1,0.50279,0.449042,[ 3 74] ; [  8 312],[ 2.13350126 74.86649874] ; [  8.86649874 311.13350126],0
u4,1,0.529011,0.396291,[ 1 76] ; [  8 314],[ 1.73684211 75.26315789] ; [  7.26315789 314.73684211],0
u3,1,0.560528,0.338792,[15  8] ; [45 32],[13.8  9.2] ; [46.2 30.8],0
s3,1,0.646879,0.209858,[44 32] ; [192 124],[45.75510204 30.24489796] ; [190.24489796 125.75510204],0
a7,1,0.657468,0.196614,[55 22] ; [238  84],[56.54385965 20.45614035] ; [236.45614035  85.54385965],0
n2,1,0.766279,0.088355,[18  5] ; [33 11],[17.50746269  5.49253731] ; [33.49253731 10.50746269],0
n1,1,0.8576,0.032195,[ 8 14] ; [17 27],[ 8.33333333 13.66666667] ; [16.66666667 27.33333333],0
b4,1,0.858294,0.031879,[43 34] ; [184 139],[43.6975 33.3025] ; [183.3025 139.6975],0
p1,1,0.905168,0.014193,[ 8 67] ; [ 36 287],[ 8.29145729 66.70854271] ; [ 35.70854271 287.29145729],0
