Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,93.505197,[ 3 70] ; [199  98],[39.85405405 33.14594595] ; [162.14594595 134.85405405],1
a4,1,0.0,37.588676,[10 62] ; [160 136],[33.26086957 38.73913043] ; [136.73913043 159.26086957],1
d4,1,0.0,34.254527,[39 34] ; [251  45],[57.37127371 15.62872629] ; [232.62872629  63.37127371],1
a5,1,0.0,32.940374,[29 44] ; [222  75],[49.52162162 23.47837838] ; [201.47837838  95.52162162],1
d2,1,0.0,28.208437,[16 57] ; [166 127],[36.30054645 36.69945355] ; [145.69945355 147.30054645],1
u1,1,9e-06,19.727872,[ 1 72] ; [ 73 224],[14.6 58.4] ; [ 59.4 237.6],1
a3,1,1.1e-05,19.309945,[35 37] ; [223  74],[50.34146341 21.65853659] ; [207.65853659  89.34146341],1
d3,1,1.2e-05,19.242842,[32 41] ; [211  86],[47.94324324 25.05675676] ; [195.05675676 101.94324324],1
a2,1,1.9e-05,18.293174,[ 4 69] ; [ 88 209],[18.15135135 54.84864865] ; [ 73.84864865 223.15135135],1
s6,1,0.000901,11.020328,[35 38] ; [202  92],[47.14168937 25.85831063] ; [189.85831063 104.14168937],1
s7,1,0.001104,10.644463,[19 51] ; [139 146],[31.15492958 38.84507042] ; [126.84507042 158.15492958],0
p3,1,0.001137,10.589525,[14 59] ; [117 179],[25.91598916 47.08401084] ; [105.08401084 190.91598916],0
p10,1,0.001645,9.909229,[43 28] ; [231  63],[53.29863014 17.70136986] ; [220.70136986  73.29863014],0
p4,1,0.002232,9.348498,[21 51] ; [146 151],[32.58536585 39.41463415] ; [134.41463415 162.58536585],0
s2,1,0.005786,7.61591,[24 47] ; [153 141],[34.43013699 36.56986301] ; [142.56986301 151.43013699],0
s8,1,0.006717,7.347117,[18 55] ; [124 172],[28.09214092 44.90785908] ; [113.90785908 182.09214092],0
p9,1,0.009812,6.668642,[48 24] ; [235  56],[56.1322314 15.8677686] ; [226.8677686  64.1322314],0
n4,1,0.012638,6.219116,[47 26] ; [232  64],[55.19512195 17.80487805] ; [223.80487805  72.19512195],0
v2,1,0.012901,6.182653,[27 42] ; [159 126],[36.25423729 32.74576271] ; [149.74576271 135.25423729],0
n5,1,0.017064,5.689746,[46 27] ; [227  69],[54.00813008 18.99186992] ; [218.99186992  77.00813008],0
r2,1,0.029784,4.721702,[63 10] ; [275  18],[67.41530055  5.58469945] ; [270.58469945  22.41530055],0
a7,1,0.035187,4.436089,[43 30] ; [212  84],[50.44715447 22.55284553] ; [204.55284553  91.44715447],0
p2,1,0.036322,4.381922,[45 28] ; [219  77],[52.22764228 20.77235772] ; [211.77235772  84.22764228],0
b5,1,0.038516,4.282107,[40 33] ; [201  96],[47.54864865 25.45135135] ; [193.45135135 103.54864865],0
v3,1,0.042436,4.11771,[18 53] ; [109 176],[25.32865169 45.67134831] ; [101.67134831 183.32865169],0
a6,1,0.047186,3.938746,[42 31] ; [207  90],[49.12702703 23.87297297] ; [199.87297297  97.12702703],0
s5,1,0.080377,3.057271,[15 56] ; [ 91 196],[21.02234637 49.97765363] ; [ 84.97765363 202.02234637],0
r1,1,0.082586,3.013265,[49 24] ; [227  68],[54.75 18.25] ; [221.25  73.75],0
p1,1,0.106761,2.601523,[ 7 66] ; [ 14 283],[ 4.14324324 68.85675676] ; [ 16.85675676 280.14324324],0
r4,1,0.107818,2.585912,[58 15] ; [258  39],[62.34594595 10.65405405] ; [253.65405405  43.34594595],0
r3,1,0.135154,2.232277,[65  7] ; [281  15],[67.69565217  4.30434783] ; [278.30434783  17.69565217],0
v4,1,0.224623,1.474589,[65  8] ; [276  20],[67.46070461  5.53929539] ; [273.53929539  22.46070461],0
u3,1,0.225485,1.469118,[17 20] ; [43 31],[20. 17.] ; [40. 34.],0
u2,1,0.248201,1.333404,[15 21] ; [39 34],[17.83486239 18.16513761] ; [36.16513761 36.83486239],0
s3,1,0.283357,1.150919,[34 38] ; [159 134],[38.07123288 33.92876712] ; [154.92876712 138.07123288],0
n1,1,0.315708,1.006645,[ 6 16] ; [33 52],[ 8.01869159 13.98130841] ; [30.98130841 54.01869159],0
s1,1,0.365809,0.81785,[ 4 66] ; [ 10 284],[ 2.69230769 67.30769231] ; [ 11.30769231 282.69230769],0
p6,1,0.379022,0.773873,[14 57] ; [ 73 223],[16.83106267 54.16893733] ; [ 70.16893733 225.83106267],0
v1,1,0.444726,0.584059,[29 41] ; [133 153],[31.85393258 38.14606742] ; [130.14606742 155.85393258],0
p5,1,0.458456,0.549662,[ 5 67] ; [ 14 279],[ 3.74794521 68.25205479] ; [ 15.25205479 277.74794521],0
n3,1,0.49876,0.457573,[15  7] ; [64 21],[16.24299065  5.75700935] ; [62.75700935 22.24299065],0
p12,1,0.51862,0.416638,[ 3 70] ; [ 18 279],[ 4.14324324 68.85675676] ; [ 16.85675676 280.14324324],0
s4,1,0.568821,0.324659,[14 59] ; [ 48 245],[12.36612022 60.63387978] ; [ 49.63387978 243.36612022],0
b2,1,0.647513,0.20905,[16 28] ; [ 75 112],[17.33333333 26.66666667] ; [ 73.66666667 113.33333333],0
b3,1,0.647513,0.20905,[16 28] ; [ 75 112],[17.33333333 26.66666667] ; [ 73.66666667 113.33333333],0
n2,1,0.65159,0.203902,[17  6] ; [58 26],[16.12149533  6.87850467] ; [58.87850467 25.12149533],0
a8,1,0.69815,0.150403,[ 9 61] ; [ 30 238],[ 8.07692308 61.92307692] ; [ 30.92307692 237.07692308],0
p11,1,0.700083,0.148386,[54 19] ; [213  84],[52.67837838 20.32162162] ; [214.32162162  82.67837838],0
b4,1,0.749508,0.101945,[43 30] ; [181 116],[44.19459459 28.80540541] ; [179.80540541 117.19459459],0
b1,1,0.792942,0.068902,[28 45] ; [109 188],[27.02972973 45.97027027] ; [109.97027027 187.02972973],0
a1,1,0.919807,0.010136,[ 3 70] ; [ 13 284],[ 3.15675676 69.84324324] ; [ 12.84324324 284.15675676],0
