Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,48.448359,[108  26] ; [16 41],[86.9947644 47.0052356] ; [37.0052356 19.9947644],1
s2,1,4e-06,21.203846,[122  14] ; [35 22],[110.63212435  25.36787565] ; [46.36787565 10.63212435],1
s5,1,0.000321,12.94113,[75 57] ; [15 39],[63.87096774 68.12903226] ; [26.12903226 27.87096774],1
a3,1,0.000386,12.596713,[116  19] ; [36 21],[106.875  28.125] ; [45.125 11.875],1
s6,1,0.000389,12.584761,[122  10] ; [41 15],[114.44680851  17.55319149] ; [48.55319149  7.44680851],1
n6,1,0.000825,11.184698,[127   7] ; [45 12],[120.67015707  13.32984293] ; [51.32984293  5.67015707],1
n4,1,0.001026,10.779671,[123  13] ; [41 16],[115.56476684  20.43523316] ; [48.43523316  8.56476684],0
n5,1,0.001875,9.667922,[122  14] ; [41 16],[114.86010363  21.13989637] ; [48.13989637  8.86010363],0
p5,1,0.00266,9.027031,[ 32 104] ; [ 3 54],[ 24.66321244 111.33678756] ; [10.33678756 46.66321244],0
p7,1,0.003435,8.560847,[105  27] ; [33 23],[96.89361702 35.10638298] ; [41.10638298 14.89361702],0
p1,1,0.00807,7.017935,[ 20 115] ; [ 1 56],[ 14.765625 120.234375] ; [ 6.234375 50.765625],0
b4,1,0.017785,5.617224,[78 58] ; [43 14],[85.2642487 50.7357513] ; [35.7357513 21.2642487],0
n1,1,0.019018,5.499859,[13 13] ; [ 1 10],[ 9.83783784 16.16216216] ; [4.16216216 6.83783784],0
b1,1,0.020634,5.357454,[60 76] ; [15 42],[52.84974093 83.15025907] ; [22.15025907 34.84974093],0
p10,1,0.034053,4.492035,[121  15] ; [44 13],[116.26943005  19.73056995] ; [48.73056995  8.26943005],0
a7,1,0.040759,4.18599,[89 47] ; [45 11],[94.91666667 41.08333333] ; [39.08333333 16.91666667],0
p6,1,0.043428,4.078674,[61 73] ; [17 40],[54.72251309 79.27748691] ; [23.27748691 33.72251309],0
v1,1,0.04983,3.84717,[99 36] ; [33 23],[93.29842932 41.70157068] ; [38.70157068 17.29842932],0
s4,1,0.058982,3.565776,[ 27 109] ; [ 5 52],[ 22.5492228 113.4507772] ; [ 9.4507772 47.5492228],0
a4,1,0.084317,2.979652,[71 65] ; [22 35],[65.53367876 70.46632124] ; [27.46632124 29.53367876],0
p3,1,0.097561,2.744975,[86 49] ; [29 28],[80.859375 54.140625] ; [34.140625 22.859375],0
a1,1,0.118856,2.432326,[ 14 122] ; [ 2 55],[ 11.2746114 124.7253886] ; [ 4.7253886 52.2746114],0
p9,1,0.122839,2.380744,[122  13] ; [47 10],[118.828125  16.171875] ; [50.171875  6.828125],0
a8,1,0.130105,2.291255,[ 22 103] ; [ 5 51],[ 18.64640884 106.35359116] ; [ 8.35359116 47.64640884],0
