Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,1.1e-05,19.262473,[12 31] ; [38 14],[22.63157895 20.36842105] ; [27.36842105 24.63157895],1
s6,1,5.2e-05,16.38928,[ 7 40] ; [28 24],[16.61616162 30.38383838] ; [18.38383838 33.61616162],1
v4,1,0.000257,13.359172,[17 29] ; [37 13],[25.875 20.125] ; [28.125 21.875],1
p7,1,0.000329,12.898537,[ 4 42] ; [21 31],[11.73469388 34.26530612] ; [13.26530612 38.73469388],1
p11,1,0.000543,11.962176,[11 36] ; [30 22],[19.46464646 27.53535354] ; [21.53535354 30.46464646],1
p4,1,0.000975,10.873609,[ 4 43] ; [19 33],[10.91919192 36.08080808] ; [12.08080808 39.91919192],1
p10,1,0.001843,9.699313,[13 33] ; [31 21],[20.65306122 25.34693878] ; [23.34693878 28.65306122],0
s2,1,0.002062,9.493914,[ 6 41] ; [21 31],[12.81818182 34.18181818] ; [14.18181818 37.81818182],0
n6,1,0.002378,9.232425,[18 28] ; [35 15],[25.39583333 20.60416667] ; [27.60416667 22.39583333],0
s8,1,0.004044,8.263792,[ 2 45] ; [13 39],[ 7.12121212 39.87878788] ; [ 7.87878788 44.12121212],0
v1,1,0.004785,7.958835,[ 9 37] ; [23 26],[15.49473684 30.50526316] ; [16.50526316 32.49473684],0
r3,1,0.005724,7.635149,[17 29] ; [32 17],[23.72631579 22.27368421] ; [25.27368421 23.72631579],0
p3,1,0.006813,7.321636,[ 4 42] ; [16 36],[ 9.3877551 36.6122449] ; [10.6122449 41.3877551],0
d2,1,0.012731,6.206126,[25 21] ; [15 36],[18.96907216 27.03092784] ; [21.03092784 29.96907216],0
a1,1,0.015548,5.853314,[ 9 38] ; [ 2 50],[ 5.22222222 41.77777778] ; [ 5.77777778 46.22222222],0
p6,1,0.015995,5.803457,[ 2 43] ; [11 41],[ 6.03092784 38.96907216] ; [ 6.96907216 45.03092784],0
s5,1,0.017663,5.629236,[ 4 42] ; [14 37],[ 8.53608247 37.46391753] ; [ 9.46391753 41.53608247],0
n3,1,0.045021,4.017857,[10 15] ; [14  6],[13.33333333 11.66666667] ; [10.66666667  9.33333333],0
p1,1,0.056215,3.645663,[ 7 40] ; [ 2 50],[ 4.27272727 42.72727273] ; [ 4.72727273 47.27272727],0
b3,1,0.0589,3.56808,[16 16] ; [ 7 20],[12.47457627 19.52542373] ; [10.52542373 16.47457627],0
b2,1,0.0589,3.56808,[16 16] ; [ 7 20],[12.47457627 19.52542373] ; [10.52542373 16.47457627],0
s3,1,0.086535,2.937687,[13 33] ; [23 28],[17.07216495 28.92783505] ; [18.92783505 32.07216495],0
s1,1,0.128355,2.312288,[ 4 42] ; [ 1 51],[ 2.34693878 43.65306122] ; [ 2.65306122 49.34693878],0
s7,1,0.14674,2.105812,[ 9 35] ; [16 31],[12.08791209 31.91208791] ; [12.91208791 34.08791209],0
b5,1,0.195816,1.673312,[21 26] ; [30 22],[24.21212121 22.78787879] ; [26.78787879 25.21212121],0
v2,1,0.225385,1.469753,[14 30] ; [22 28],[16.85106383 27.14893617] ; [19.14893617 30.85106383],0
d3,1,0.228129,1.452488,[21 26] ; [29 22],[23.97959184 23.02040816] ; [26.02040816 24.97959184],0
u2,1,0.271807,1.207606,[ 5 13] ; [ 9 11],[ 6.63157895 11.36842105] ; [ 7.36842105 12.63157895],0
n1,1,0.334298,0.932175,[10 16] ; [ 5 15],[ 8.47826087 17.52173913] ; [ 6.52173913 13.47826087],0
n2,1,0.351362,0.868531,[12 14] ; [12  8],[13.56521739 12.43478261] ; [10.43478261  9.56521739],0
a2,1,0.402844,0.699822,[ 6 41] ; [ 4 48],[ 4.74747475 42.25252525] ; [ 5.25252525 46.74747475],0
a5,1,0.458173,0.550355,[27 20] ; [26 26],[25.16161616 21.83838384] ; [27.83838384 24.16161616],0
u3,1,0.498918,0.457237,[ 4 14] ; [ 7 15],[ 4.95 13.05] ; [ 6.05 15.95],0
n5,1,0.517408,0.419057,[30 16] ; [30 21],[28.45360825 17.54639175] ; [31.54639175 19.45360825],0
b4,1,0.530435,0.393559,[26 21] ; [32 20],[27.53535354 19.46464646] ; [30.46464646 21.53535354],0
d1,1,0.530435,0.393559,[21 26] ; [20 32],[19.46464646 27.53535354] ; [21.53535354 30.46464646],0
n4,1,0.568057,0.325944,[30 16] ; [31 21],[28.63265306 17.36734694] ; [32.36734694 19.63265306],0
a8,1,0.590482,0.289592,[ 4 41] ; [ 3 47],[ 3.31578947 41.68421053] ; [ 3.68421053 46.31578947],0
p5,1,0.618411,0.248108,[ 1 46] ; [ 2 50],[ 1.42424242 45.57575758] ; [ 1.57575758 50.42424242],0
r1,1,0.634764,0.225656,[13 33] ; [17 35],[14.08163265 31.91836735] ; [15.91836735 36.08163265],0
