Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.005619,7.668513,[54 11] ; [5 6],[50.46052632 14.53947368] ; [8.53947368 2.46052632],0
p11,1,0.014405,5.987879,[52 13] ; [5 6],[48.75 16.25] ; [8.25 2.75],0
a5,1,0.014405,5.987879,[52 13] ; [5 6],[48.75 16.25] ; [8.25 2.75],0
p4,1,0.02612,4.948054,[46 19] ; [4 7],[42.76315789 22.23684211] ; [7.23684211 3.76315789],0
n1,1,0.026494,4.923477,[ 3 10] ; [4 1],[5.05555556 7.94444444] ; [1.94444444 3.05555556],0
s6,1,0.035486,4.421636,[53  8] ; [6 4],[50.69014085 10.30985915] ; [8.30985915 1.69014085],0
r2,1,0.038003,4.304895,[63  2] ; [9 2],[61.57894737  3.42105263] ; [10.42105263  0.57894737],0
p10,1,0.038137,4.298909,[59  6] ; [6 3],[57.09459459  7.90540541] ; [7.90540541 1.09459459],0
p9,1,0.038137,4.298909,[59  6] ; [6 3],[57.09459459  7.90540541] ; [7.90540541 1.09459459],0
b4,1,0.068544,3.317545,[37 28] ; [3 8],[34.21052632 30.78947368] ; [5.78947368 5.21052632],0
a7,1,0.076405,3.139753,[47 18] ; [5 6],[44.47368421 20.52631579] ; [7.52631579 3.47368421],0
s7,1,0.08593,2.949013,[38 26] ; [8 1],[40.32876712 23.67123288] ; [5.67123288 3.32876712],0
r4,1,0.093257,2.817232,[62  3] ; [9 2],[60.72368421  4.27631579] ; [10.27631579  0.72368421],0
b1,1,0.095465,2.779714,[24 41] ; [7 4],[26.51315789 38.48684211] ; [4.48684211 6.51315789],0
p7,1,0.140605,2.171328,[46 17] ; [5 5],[44.01369863 18.98630137] ; [6.98630137 3.01369863],0
n4,1,0.152894,2.04314,[49 16] ; [6 5],[47.03947368 17.96052632] ; [7.96052632 3.03947368],0
p2,1,0.17802,1.814079,[53 12] ; [7 4],[51.31578947 13.68421053] ; [8.68421053 2.31578947],0
p8,1,0.227231,1.458113,[38 25] ; [4 6],[36.24657534 26.75342466] ; [5.75342466 4.24657534],0
n2,1,0.260531,1.265934,[11  2] ; [3 2],[10.11111111  2.88888889] ; [3.88888889 1.11111111],0
d1,1,0.268804,1.22284,[41 24] ; [5 6],[39.34210526 25.65789474] ; [6.65789474 4.34210526],0
p6,1,0.291948,1.110615,[27 37] ; [6 4],[28.54054054 35.45945946] ; [4.45945946 5.54054054],0
a2,1,0.292686,1.107226,[15 50] ; [ 1 10],[13.68421053 51.31578947] ; [2.31578947 8.68421053],0
r3,1,0.298311,1.081731,[63  2] ; [9 1],[62.4  2.6] ; [9.6 0.4],0
s1,1,0.298311,1.081731,[ 2 63] ; [1 9],[ 2.6 62.4] ; [0.4 9.6],0
a4,1,0.37669,0.781476,[33 32] ; [4 7],[31.64473684 33.35526316] ; [5.35526316 5.64473684],0
d2,1,0.37669,0.781476,[33 32] ; [4 7],[31.64473684 33.35526316] ; [5.35526316 5.64473684],0
d4,1,0.388053,0.745036,[52 13] ; [10  1],[53.02631579 11.97368421] ; [8.97368421 2.02631579],0
d3,1,0.413174,0.66965,[49 16] ; [7 4],[47.89473684 17.10526316] ; [8.10526316 2.89473684],0
a3,1,0.413174,0.66965,[49 16] ; [7 4],[47.89473684 17.10526316] ; [8.10526316 2.89473684],0
r1,1,0.584263,0.299394,[52 13] ; [8 3],[51.31578947 13.68421053] ; [8.68421053 2.31578947],0
b5,1,0.590104,0.290183,[41 24] ; [6 5],[40.19736842 24.80263158] ; [6.80263158 4.19736842],0
u1,1,0.642538,0.215438,[16 49] ; [2 9],[15.39473684 49.60526316] ; [2.60526316 8.39473684],0
v3,1,0.644373,0.213068,[22 42] ; [3 8],[21.33333333 42.66666667] ; [3.66666667 7.33333333],0
v4,1,0.649886,0.206044,[61  4] ; [9 1],[60.66666667  4.33333333] ; [9.33333333 0.66666667],0
p5,1,0.666119,0.186175,[ 9 56] ; [ 1 10],[ 8.55263158 56.44736842] ; [1.44736842 9.55263158],0
a6,1,0.676638,0.173935,[37 28] ; [7 4],[37.63157895 27.36842105] ; [6.36842105 4.63157895],0
a8,1,0.704738,0.14359,[ 4 56] ; [1 9],[ 4.28571429 55.71428571] ; [0.71428571 9.28571429],0
p3,1,0.733531,0.115894,[39 26] ; [6 5],[38.48684211 26.51315789] ; [6.51315789 4.48684211],0
s8,1,0.807787,0.059186,[38 27] ; [6 5],[37.63157895 27.36842105] ; [6.36842105 4.63157895],0
b3,1,0.826783,0.047886,[11 27] ; [2 4],[11.22727273 26.77272727] ; [1.77272727 4.22727273],0
b2,1,0.826783,0.047886,[11 27] ; [2 4],[11.22727273 26.77272727] ; [1.77272727 4.22727273],0
s3,1,0.870915,0.026405,[45 19] ; [8 3],[45.22666667 18.77333333] ; [7.77333333 3.22666667],0
s2,1,0.89545,0.017269,[47 16] ; [8 3],[46.82432432 16.17567568] ; [8.17567568 2.82432432],0
s5,1,0.921094,0.009812,[35 25] ; [6 4],[35.14285714 24.85714286] ; [5.85714286 4.14285714],0
n3,1,0.95218,0.003596,[8 5] ; [3 2],[7.94444444 5.05555556] ; [3.05555556 1.94444444],0
p1,1,0.988164,0.00022,[ 6 59] ; [ 1 10],[ 5.98684211 59.01315789] ; [1.01315789 9.98684211],0
v2,1,0.993025,7.6e-05,[35 29] ; [6 5],[34.98666667 29.01333333] ; [6.01333333 4.98666667],0
