Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,34.708658,[39 13] ; [ 42 106],[21.06 30.94] ; [59.94 88.06],1
s3,1,0.668043,0.1839,[11 40] ; [ 38 117],[12.13106796 38.86893204] ; [ 36.86893204 118.13106796],0
s2,1,0.669988,0.181616,[ 9 43] ; [ 23 132],[ 8.03864734 43.96135266] ; [ 23.96135266 131.03864734],0
p7,1,0.687988,0.161272,[21 31] ; [57 96],[19.78536585 32.21463415] ; [58.21463415 94.78536585],0
p11,1,0.735508,0.114114,[35 18] ; [99 57],[33.98086124 19.01913876] ; [100.01913876  55.98086124],0
n1,1,0.754609,0.097699,[4 8] ; [24 39],[4.48 7.52] ; [23.52 39.48],0
p12,1,0.757325,0.095478,[ 1 52] ; [  2 152],[ 0.76811594 52.23188406] ; [  2.23188406 151.76811594],0
u1,1,0.856455,0.032721,[ 4 49] ; [ 13 143],[ 4.31100478 48.68899522] ; [ 12.68899522 143.31100478],0
a6,1,0.857433,0.032272,[32 21] ; [92 64],[31.44497608 21.55502392] ; [92.55502392 63.44497608],0
a2,1,0.858794,0.031652,[ 8 45] ; [ 22 134],[ 7.6076555 45.3923445] ; [ 22.3923445 133.6076555],0
p6,1,0.871227,0.026276,[ 9 43] ; [ 25 128],[ 8.62439024 43.37560976] ; [ 25.37560976 127.62439024],0
s5,1,0.88372,0.02139,[ 4 47] ; [ 13 140],[ 4.25 46.75] ; [ 12.75 140.25],0
b5,1,0.95467,0.003231,[30 23] ; [89 67],[30.17703349 22.82296651] ; [88.82296651 67.17703349],0
a8,1,0.967096,0.001702,[ 5 44] ; [ 15 135],[ 4.92462312 44.07537688] ; [ 15.07537688 134.92462312],0
s1,1,0.993591,6.5e-05,[ 2 50] ; [  6 149],[ 2.00966184 49.99033816] ; [  5.99033816 149.00966184],0
