Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,5.8e-05,16.15634,[29 71] ; [22 10],[38.63636364 61.36363636] ; [12.36363636 19.63636364],1
p8,1,0.000189,13.937765,[26 73] ; [20 12],[34.76335878 64.23664122] ; [11.23664122 20.76335878],1
r4,1,0.001624,9.931977,[43 57] ; [24  8],[50.75757576 49.24242424] ; [16.24242424 15.75757576],0
p7,1,0.002122,9.440638,[36 63] ; [21 10],[43.40769231 55.59230769] ; [13.59230769 17.40769231],0
r3,1,0.004523,8.060966,[68 31] ; [30  2],[74.0610687 24.9389313] ; [23.9389313  8.0610687],0
s8,1,0.00523,7.798154,[ 7 93] ; [ 8 24],[11.36363636 88.63636364] ; [ 3.63636364 28.36363636],0
p11,1,0.01346,6.107637,[57 43] ; [26  6],[62.87878788 37.12121212] ; [20.12121212 11.87878788],0
p2,1,0.01346,6.107637,[57 43] ; [26  6],[62.87878788 37.12121212] ; [20.12121212 11.87878788],0
v4,1,0.02415,5.083856,[71 29] ; [29  3],[75.75757576 24.24242424] ; [24.24242424  7.75757576],0
n3,1,0.041317,4.162954,[23 14] ; [12  1],[25.9 11.1] ; [9.1 3.9],0
v3,1,0.047197,3.93835,[21 79] ; [12 19],[25.19083969 74.80916031] ; [ 7.80916031 23.19083969],0
r2,1,0.047925,3.912626,[67 30] ; [27  4],[71.234375 25.765625] ; [22.765625  8.234375],0
v2,1,0.061414,3.498785,[27 72] ; [14 17],[31.22307692 67.77692308] ; [ 9.77692308 21.22307692],0
s6,1,0.073657,3.199584,[28 72] ; [14 17],[32.0610687 67.9389313] ; [ 9.9389313 21.0610687],0
s7,1,0.095435,2.780215,[16 79] ; [ 9 20],[19.15322581 75.84677419] ; [ 5.84677419 23.15322581],0
p3,1,0.121233,2.401317,[29 71] ; [14 18],[32.57575758 67.42424242] ; [10.42424242 21.57575758],0
b4,1,0.177238,1.820632,[52 48] ; [21 11],[55.3030303 44.6969697] ; [17.6969697 14.3030303],0
s4,1,0.198386,1.65422,[15 85] ; [ 2 30],[12.87878788 87.12121212] ; [ 4.12121212 27.87878788],0
s5,1,0.19909,1.649041,[ 8 90] ; [ 5 26],[ 9.87596899 88.12403101] ; [ 3.12403101 27.87596899],0
p12,1,0.226674,1.461612,[ 2 97] ; [ 2 30],[ 3.02290076 95.97709924] ; [ 0.97709924 31.02290076],0
