Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,23.962004,[52 48] ; [82 15],[68.02030457 31.97969543] ; [65.97969543 31.02030457],1
p7,1,7e-05,15.80385,[65 32] ; [86  9],[76.28645833 20.71354167] ; [74.71354167 20.28645833],1
s5,1,0.00128,10.370792,[22 75] ; [42 52],[32.5026178 64.4973822] ; [31.4973822 62.5026178],0
p3,1,0.001477,10.106976,[44 55] ; [65 32],[55.05612245 43.94387755] ; [53.94387755 43.05612245],0
d1,1,0.001941,9.604066,[44 56] ; [64 33],[54.82233503 45.17766497] ; [53.17766497 43.82233503],0
s8,1,0.005591,7.677591,[36 64] ; [54 43],[45.68527919 54.31472081] ; [44.31472081 52.68527919],0
p5,1,0.006799,7.325307,[10 89] ; [24 73],[17.17346939 81.82653061] ; [16.82653061 80.17346939],0
s2,1,0.008076,7.016521,[39 59] ; [57 40],[48.24615385 49.75384615] ; [47.75384615 49.24615385],0
p12,1,0.014719,5.94979,[ 2 97] ; [10 86],[ 6.09230769 92.90769231] ; [ 5.90769231 90.09230769],0
s7,1,0.016506,5.748184,[39 57] ; [54 39],[47.23809524 48.76190476] ; [45.76190476 47.23809524],0
d3,1,0.023592,5.124367,[59 41] ; [72 25],[66.49746193 33.50253807] ; [64.50253807 32.49746193],0
s3,1,0.02467,5.046902,[45 52] ; [60 36],[52.77202073 44.22797927] ; [52.22797927 43.77202073],0
a4,1,0.029691,4.727093,[30 69] ; [44 53],[37.37755102 61.62244898] ; [36.62244898 60.37755102],0
b5,1,0.039282,4.248616,[66 34] ; [50 47],[58.88324873 41.11675127] ; [57.11675127 39.88324873],0
s6,1,0.041048,4.174042,[63 36] ; [71 21],[69.45549738 29.54450262] ; [64.54450262 27.45549738],0
p1,1,0.042931,4.098114,[ 7 91] ; [16 81],[11.55897436 86.44102564] ; [11.44102564 85.55897436],0
n4,1,0.043396,4.079916,[69 31] ; [79 18],[75.12690355 24.87309645] ; [72.87309645 24.12690355],0
a1,1,0.049348,3.863481,[ 1 99] ; [ 6 91],[ 3.55329949 96.44670051] ; [ 3.44670051 93.55329949],0
n5,1,0.051489,3.792293,[68 32] ; [77 19],[73.97959184 26.02040816] ; [71.02040816 24.97959184],0
d4,1,0.052364,3.764091,[73 27] ; [81 15],[78.57142857 21.42857143] ; [75.42857143 20.57142857],0
s4,1,0.053712,3.721636,[18 82] ; [28 66],[23.71134021 76.28865979] ; [22.28865979 71.71134021],0
d2,1,0.055714,3.6606,[36 64] ; [48 49],[42.63959391 57.36040609] ; [41.36040609 55.63959391],0
r1,1,0.059729,3.544892,[68 31] ; [78 19],[73.74489796 25.25510204] ; [72.25510204 24.74489796],0
a3,1,0.061306,3.501684,[53 46] ; [64 32],[59.4 39.6] ; [57.6 38.4],0
r3,1,0.072032,3.236106,[89 11] ; [92  4],[92.34693878  7.65306122] ; [88.65306122  7.34693878],0
r4,1,0.075149,3.166814,[82 18] ; [88  9],[86.29441624 13.70558376] ; [83.70558376 13.29441624],0
b1,1,0.076761,3.132171,[36 64] ; [47 50],[42.1319797 57.8680203] ; [40.8680203 56.1319797],0
v3,1,0.08672,2.934235,[13 85] ; [22 75],[17.58974359 80.41025641] ; [17.41025641 79.58974359],0
b3,1,0.092497,2.830363,[12 42] ; [23 40],[16.15384615 37.84615385] ; [18.84615385 44.15384615],0
b2,1,0.092497,2.830363,[12 42] ; [23 40],[16.15384615 37.84615385] ; [18.84615385 44.15384615],0
r2,1,0.117498,2.450359,[90 10] ; [91  4],[92.82051282  7.17948718] ; [88.17948718  6.82051282],0
p2,1,0.150252,2.069695,[87 12] ; [91  6],[89.90816327  9.09183673] ; [88.09183673  8.90816327],0
n2,1,0.19043,1.714286,[12  9] ; [16  5],[14.  7.] ; [14.  7.],0
a7,1,0.216322,1.528604,[75 25] ; [65 32],[71.06598985 28.93401015] ; [68.93401015 28.06598985],0
a5,1,0.219286,1.509036,[64 36] ; [70 27],[68.02030457 31.97969543] ; [65.97969543 31.02030457],0
b4,1,0.228394,1.450833,[56 44] ; [46 51],[51.77664975 48.22335025] ; [50.22335025 46.77664975],0
p11,1,0.25198,1.312295,[77 23] ; [81 16],[80.20304569 19.79695431] ; [77.79695431 19.20304569],0
v1,1,0.319757,0.98994,[38 60] ; [44 52],[41.42268041 56.57731959] ; [40.57731959 55.42268041],0
n3,1,0.412325,0.672088,[11 10] ; [13  7],[12.29268293  8.70731707] ; [11.70731707  8.29268293],0
a6,1,0.449727,0.57134,[63 37] ; [56 41],[60.40609137 39.59390863] ; [58.59390863 38.40609137],0
d5,1,0.488085,0.480746,[75 25] ; [76 20],[77.04081633 22.95918367] ; [73.95918367 22.04081633],0
